course,speed,day,time,lon,lat,seq,video_time,RS Classifier,LS Classifier,USRight,USLeft,USRear,LidarRight,LidarLeft,CO,SO,O3,NO,P10,P25
277.03,6.76,230717,7/22/2017 21:24,-84.37844833,33.78428833,915,7/23/2017 0:15, ,,319.405,516.89,320.04,718.5,1537.25,780,870,763,781,20.1,18.2
270.93,7.03,230717,7/22/2017 21:24,-84.37849333,33.784285,916,7/23/2017 0:15,,,283.6333333,637.54,302.26,774.3333333,878,784,335,1300,1076,20,18.1
274.39,6.72,230717,7/22/2017 21:24,-84.37853,33.78428833,917,7/23/2017 0:15,Person LS,,259.9266667,637.54,320.04,879.3333333,1,781,913,575,648,19.9,18
275.18,6.14,230717,7/22/2017 21:24,-84.37856333,33.78429333,918,7/23/2017 0:15,,,198.12,637.54,320.04,302,802.5,780,763,836,805,19.9,18
276.35,6.15,230717,7/22/2017 21:24,-84.37859667,33.78430167,919,7/23/2017 0:15,,,108.3733333,322.58,320.04,390.3333333,345.6666667,783,509,982,884,19.8,17.9
276.89,5.27,230717,7/22/2017 21:24,-84.37863833,33.784305,920,7/23/2017 0:15,,,322.58,347.98,296.545,670.75,121.5,779,864,749,742,19.8,17.9
274.96,4.32,230717,7/22/2017 21:24,-84.37868667,33.78430333,921,7/23/2017 0:15,,,322.58,397.0866667,259.08,820,315.6666667,NA,NA,NA,NA,NA,NA
275.08,4.06,230717,7/22/2017 21:24,-84.37872,33.78430333,922,7/23/2017 0:15,,,322.58,637.54,186.2666667,706.6666667,1,782,495,1181,1077,19.8,17.9
274.69,2.4,230717,7/22/2017 21:24,-84.37874333,33.78430333,923,7/23/2017 0:15,,,322.58,637.54,79.375,613,503.25,782,936,542,648,19.9,18
274.25,0.05,230717,7/22/2017 21:24,-84.37875333,33.78430833,924,7/23/2017 0:15,Wall LS,Wall RS,323.4266667,637.54,45.72,561,1,781,783,803,783,20,18.1
274.04,0.02,230717,7/22/2017 21:24,-84.37875667,33.78430833,925,7/23/2017 0:15,,,322.58,636.905,51.435,816.5,1,786,388,1062,911,20.2,18.2
274.04,0.03,230717,7/22/2017 21:24,-84.37875833,33.78431,926,7/23/2017 0:15,,,322.58,637.54,56.72666667,699.3333333,1,782,805,815,780,20.2,18.2
274.04,0.03,230717,7/22/2017 21:24,-84.37876,33.78431333,927,7/23/2017 0:15,Red Light +car,Red Light,322.58,637.54,54.18666667,679.3333333,1,NA,NA,NA,NA,NA,NA
274.04,0.02,230717,7/22/2017 21:24,-84.37875833,33.78431333,928,7/23/2017 0:15,Red Light +car,Red Light,322.58,637.54,51.64666667,789,1,782,656,1041,1001,20.2,18.2
274.04,0.02,230717,7/22/2017 21:24,-84.37875667,33.784315,929,7/23/2017 0:15,Red Light +car,Red Light,322.58,637.54,53.975,559.5,999,783,1021,393,554,20.2,18.2
274.04,0.01,230717,7/22/2017 21:24,-84.37875667,33.784315,930,7/23/2017 0:15,Red Light +car,Red Light,322.58,637.54,54.61,607.5,1,781,763,846,802,20.2,18.2
274.04,0,230717,7/22/2017 21:24,-84.37875667,33.784315,931,7/23/2017 0:15,Red Light +car,Red Light,322.58,637.54,52.07,825.5,1,785,388,1098,927,20.2,18.2
274.04,0.01,230717,7/22/2017 21:24,-84.37875667,33.784315,932,7/23/2017 0:15,Red Light +car,Red Light,322.58,636.905,60.96,820.75,1,782,841,777,771,20.3,18.3
274.04,0.03,230717,7/22/2017 21:24,-84.37875667,33.784315,933,7/23/2017 0:15,Red Light +car,Red Light,322.58,637.54,67.945,823.25,1,781,689,870,809,20.4,18.3
274.04,0.03,230717,7/22/2017 21:24,-84.37875833,33.78431333,934,7/23/2017 0:15,Red Light +car,Red Light,322.58,637.54,68.58,707.6666667,1,NA,NA,NA,NA,NA,NA
274.04,0.02,230717,7/22/2017 21:24,-84.37875833,33.78431333,935,7/23/2017 0:15,Red Light +car,Red Light,322.58,637.54,68.58,726,1,784,477,1004,912,20.6,18.4
274.04,0.02,230717,7/22/2017 21:24,-84.37875833,33.78431167,936,7/23/2017 0:15,Red Light +car,Red Light,322.58,637.54,67.73333333,671.3333333,937.6666667,780,688,921,839,20.6,18.4
274.04,0,230717,7/22/2017 21:24,-84.37876,33.78431167,937,7/23/2017 0:15,Red Light +car,Red Light,322.58,637.54,66.04,657.5,1,784,414,1080,935,20.5,18.3
274.04,0,230717,7/22/2017 21:24,-84.37876,33.78431167,938,7/23/2017 0:15,Red Light +car,Red Light,322.58,637.54,70.485,698.75,1,780,793,831,811,20.5,18.3
274.04,0.01,230717,7/22/2017 21:25,-84.37875833,33.78431167,939,7/23/2017 0:15,Red Light +car,Red Light,322.58,637.54,71.12,739.6666667,1,NA,NA,NA,NA,NA,NA
274.04,0.04,230717,7/22/2017 21:25,-84.37875833,33.78431167,940,7/23/2017 0:15,Red Light +car,Red Light,322.58,637.54,71.755,721.25,1,782,632,934,837,20.5,18.3
274.04,0.03,230717,7/22/2017 21:25,-84.37875667,33.78431,941,7/23/2017 0:15,Red Light +car,Red Light,322.58,637.54,73.66,710.3333333,1,782,928,508,640,20.5,18.3
274.04,0.02,230717,7/22/2017 21:25,-84.378755,33.78431,942,7/23/2017 0:15,Red Light +car,Red Light,322.58,637.54,72.81333333,590.6666667,1,780,779,800,789,20.5,18.3
274.04,0.03,230717,7/22/2017 21:25,-84.378755,33.78431,943,7/23/2017 0:15,Red Light +car,Red Light,342.9,637.54,110.49,567.5,1,785,362,1134,944,20.5,18.3
274.04,0.05,230717,7/22/2017 21:25,-84.37875333,33.78431,944,7/23/2017 0:15,Red Light +car,Red Light,564.7266667,635.8466667,231.9866667,140.3333333,835.6666667,783,783,838,810,20.5,18.3
274.04,0.05,230717,7/22/2017 21:25,-84.37875333,33.78430667,945,7/23/2017 0:15,Red Light +car,Red Light,640.715,635.635,320.04,476,1,782,714,850,824,20.3,18.2
274.04,0.9,230717,7/22/2017 21:25,-84.378755,33.784305,946,7/23/2017 0:15,Red Light +car,Red Light,640.9266667,635.8466667,272.6266667,1,617,NA,NA,NA,NA,NA,NA
274.04,1.49,230717,7/22/2017 21:25,-84.37876,33.78430333,947,7/23/2017 0:15,Red Light +car,Red Light,258.2333333,635,264.16,686.3333333,1,781,989,402,531,20.1,18
274.04,1.86,230717,7/22/2017 21:25,-84.37876833,33.78430167,948,7/23/2017 0:15,Red Light +car,Red Light,322.58,635,290.83,266,1011.75,781,747,839,801,20,17.9
274.04,2.68,230717,7/22/2017 21:25,-84.37877833,33.7843,949,7/23/2017 0:15,Red Light +car,Red Light,322.58,636.6933333,242.1466667,998.6666667,1,785,319,1248,1022,19.9,17.8
270.03,3.38,230717,7/22/2017 21:25,-84.37880667,33.78430167,950,7/23/2017 0:15,,,322.58,632.46,320.04,1329.2,412.4,782,877,709,721,19.8,17.7
265.82,5.66,230717,7/22/2017 21:25,-84.37885,33.78430333,951,7/23/2017 0:15,,,322.58,632.46,320.04,1000,1,782,721,886,847,19.8,17.7
264.07,6.45,230717,7/22/2017 21:25,-84.378895,33.784305,952,7/23/2017 0:15,,Person RS,322.58,633.3066667,320.04,316,1,NA,NA,NA,NA,NA,NA
271.83,7.36,230717,7/22/2017 21:25,-84.37894167,33.78430833,953,7/23/2017 0:15,,,322.58,633.73,320.04,562.75,1,785,507,957,871,19.7,17.6
272.53,8.26,230717,7/22/2017 21:25,-84.379,33.78431167,954,7/23/2017 0:15,,,322.58,634.1533333,320.04,761.6666667,522,781,689,943,875,19.6,17.5
269.78,8.61,230717,7/22/2017 21:25,-84.37905333,33.78431167,955,7/23/2017 0:15,,,366.395,635,320.04,1237.25,1128.5,783,324,1251,1025,19.6,17.5
270.22,8.09,230717,7/22/2017 21:25,-84.3791,33.78431167,956,7/23/2017 0:15,,,498.6866667,635,320.04,1068.333333,906.6666667,780,946,643,713,19.7,17.6
270.53,8.31,230717,7/22/2017 21:25,-84.37914667,33.78431333,957,7/23/2017 0:16,,,640.9266667,635,320.04,245,1041.666667,781,679,893,835,19.8,17.7
271.18,7.82,230717,7/22/2017 21:25,-84.37919,33.784315,958,7/23/2017 0:16,,,644.3133333,635,320.04,469.6666667,1176.333333,NA,NA,NA,NA,NA,NA
273.56,7.89,230717,7/22/2017 21:25,-84.37923667,33.78432167,959,7/23/2017 0:16,,,215.0533333,635,320.04,755,933.3333333,778,1020,358,483,19.8,17.7
273.89,7.54,230717,7/22/2017 21:25,-84.37928,33.78432667,960,7/23/2017 0:16,Parallel RS,,233.68,638.175,320.04,800.25,982.5,779,774,840,822,19.7,17.6
273.32,7.61,230717,7/22/2017 21:25,-84.37932333,33.78433,961,7/23/2017 0:16,Parallel RS,,176.9533333,640.9266667,351.3666667,965.6666667,1148.333333,781,470,1045,915,19.6,17.5
273.34,8.23,230717,7/22/2017 21:25,-84.37937333,33.784335,962,7/23/2017 0:16,Parallel RS,,229.4466667,336.9733333,320.04,586,1071.666667,780,913,697,706,19.6,17.5
274.79,7.97,230717,7/22/2017 21:25,-84.37942,33.78433833,963,7/23/2017 0:16,Parallel RS,Tree RS,219.2866667,636.6933333,261.62,643,1014.666667,NA,NA,NA,NA,NA,NA
274.2,7.37,230717,7/22/2017 21:25,-84.37947,33.784345,964,7/23/2017 0:16,Parallel RS,,294.005,440.055,320.04,418,951.25,781,691,895,837,19.6,17.5
274.12,6.52,230717,7/22/2017 21:25,-84.379525,33.78435167,965,7/23/2017 0:16,Parallel RS,,322.58,320.04,320.04,745,807,782,808,577,601,19.7,17.6
273.8,6.55,230717,7/22/2017 21:25,-84.379565,33.78435667,966,7/23/2017 0:16,Parallel RS,,322.58,320.04,320.04,1,1137,781,668,952,883,19.8,17.7
272.02,6.54,230717,7/22/2017 21:25,-84.379605,33.78435667,967,7/23/2017 0:16,Parallel RS,Tree RS,340.36,321.31,320.04,441,1184.25,782,390,1143,952,19.9,17.8
269.9,5.73,230717,7/22/2017 21:25,-84.37963667,33.78435667,968,7/23/2017 0:16,Parallel RS,,182.88,320.04,320.04,629.6666667,1867,780,919,676,720,19.9,17.8
269.06,5.94,230717,7/22/2017 21:25,-84.37967167,33.784355,969,7/23/2017 0:16,Parallel RS,Tree RS,217.17,320.04,320.04,511.75,1505.75,779,727,865,797,19.9,17.8
269.49,6.69,230717,7/22/2017 21:25,-84.379715,33.78436,970,7/23/2017 0:16,Parallel RS,,240.03,393.065,320.04,577.25,1464.75,784,503,986,908,20,17.9
270.57,6.91,230717,7/22/2017 21:25,-84.37975667,33.78436333,971,7/23/2017 0:16,Parallel RS,,215.9,640.08,320.04,489,1460,NA,NA,NA,NA,NA,NA
271.25,6.1,230717,7/22/2017 21:25,-84.37979167,33.784365,972,7/23/2017 0:16,Parallel RS,,224.3666667,631.6133333,320.04,778.6666667,490.3333333,781,789,822,789,19.9,17.8
272.19,5.5,230717,7/22/2017 21:25,-84.37982333,33.78436833,973,7/23/2017 0:16,Parallel RS,,230.505,635.635,316.23,906.5,1,781,397,1278,1102,19.8,17.8
287.78,5.23,230717,7/22/2017 21:25,-84.37985167,33.784375,974,7/23/2017 0:16,Parallel RS,,265.0066667,618.0666667,320.04,719,1,781,995,507,636,19.8,17.8
286.78,5.74,230717,7/22/2017 21:25,-84.37988667,33.78437667,975,7/23/2017 0:16,Parallel RS,,157.48,636.27,320.04,658.5,1,779,681,933,867,19.8,17.8
285.69,4.9,230717,7/22/2017 21:25,-84.37991167,33.784375,976,7/23/2017 0:16,Parallel RS,,153.2466667,641.7733333,320.04,751,1,782,538,939,869,19.7,17.7
284.86,4.6,230717,7/22/2017 21:25,-84.37992833,33.78437833,977,7/23/2017 0:16,Parallel RS,Tree RS,249.7666667,640.08,349.6733333,1164,930.6666667,NA,NA,NA,NA,NA,NA
285.94,5.06,230717,7/22/2017 21:25,-84.37993333,33.78437333,978,7/23/2017 0:16,Parallel RS,Tree RS,338.455,640.08,455.295,863.5,226.25,778,776,854,804,19.7,17.7
287.45,4.86,230717,7/22/2017 21:25,-84.37994833,33.78438167,979,7/23/2017 0:16,Parallel RS,Tree RS,331.0466667,640.08,515.62,606.6666667,1,779,730,868,834,19.7,17.7
288.02,4.63,230717,7/22/2017 21:25,-84.37996667,33.78439333,980,7/23/2017 0:16,Parallel RS,,314.96,640.715,291.465,838,750,778,1079,368,533,19.7,17.7
289.66,4.99,230717,7/22/2017 21:25,-84.37998833,33.78440167,981,7/23/2017 0:16,Car LS,,257.3866667,640.9266667,319.1933333,1067.666667,1278.333333,780,692,884,801,19.7,17.7
291.54,5.2,230717,7/22/2017 21:25,-84.38000833,33.78441667,982,7/23/2017 0:16,,,263.3133333,640.08,304.8,1103,1464.333333,784,309,1214,988,19.7,17.7
293.34,4.79,230717,7/22/2017 21:25,-84.38002667,33.78443167,983,7/23/2017 0:16,,Tree RS,257.175,640.08,291.465,405.25,1761.25,778,942,665,731,19.6,17.6
295.33,4.01,230717,7/22/2017 21:25,-84.38004167,33.78444667,984,7/23/2017 0:16,,,164.2533333,641.7733333,320.04,605.3333333,849,NA,NA,NA,NA,NA,NA
297.52,4.06,230717,7/22/2017 21:25,-84.38006,33.78445667,985,7/23/2017 0:16,,Tree RS,365.125,640.08,347.98,852.25,1510.75,779,741,835,793,19.5,17.5
299.63,3.66,230717,7/22/2017 21:25,-84.38008,33.784465,986,7/23/2017 0:16,car LS,,173.5666667,608.7533333,574.04,1113.666667,1868,783,517,946,778,19.4,17.4
301.27,3.15,230717,7/22/2017 21:25,-84.38009833,33.78447167,987,7/23/2017 0:16,,,288.7133333,632.46,617.22,848.3333333,1177,777,853,745,739,19.4,17.4
301.27,2.39,230717,7/22/2017 21:25,-84.38011333,33.784475,988,7/23/2017 0:16,,,247.015,632.46,640.08,272.75,872.25,781,333,1187,981,19.4,17.4
301.27,1.5,230717,7/22/2017 21:25,-84.38012167,33.78447333,989,7/23/2017 0:16,,Tree RS,204.8933333,633.3066667,640.08,1084,1484.666667,780,850,745,768,19.4,17.4
301.27,1.55,230717,7/22/2017 21:25,-84.380135,33.78446333,990,7/23/2017 0:16,,,327.025,632.46,640.08,529,1136,781,733,837,814,19.4,17.4
301.27,2.58,230717,7/22/2017 21:25,-84.38014667,33.78444833,991,7/23/2017 0:16,,,293.7933333,633.3066667,640.08,311.3333333,1699.666667,NA,NA,NA,NA,NA,NA
210.15,2.97,230717,7/22/2017 21:25,-84.38016333,33.784415,992,7/23/2017 0:16,,,261.62,635,640.9266667,431.6666667,1147,784,539,865,717,19.4,17.4
210.15,2.76,230717,7/22/2017 21:25,-84.38017667,33.78438167,993,7/23/2017 0:16,,Tree RS,377.825,634.365,640.08,421.25,1111,780,740,858,789,19.2,17.3
208.27,3.3,230717,7/22/2017 21:25,-84.380185,33.78435167,994,7/23/2017 0:16,,Tree RS,322.58,629.0733333,640.08,420.6666667,381.6666667,784,331,1365,1155,19,17.2
206.47,4.2,230717,7/22/2017 21:25,-84.38020333,33.78431,995,7/23/2017 0:16,,,208.915,634.365,640.715,375,1088,779,975,543,655,19,17.2
204.61,3.73,230717,7/22/2017 21:25,-84.38021,33.78428333,996,7/23/2017 0:16,,Tree RS,466.5133333,632.46,640.08,508,525.6666667,780,700,906,840,19,17.2
204.61,2.91,230717,7/22/2017 21:25,-84.380225,33.784255,997,7/23/2017 0:16,,,640.08,632.46,640.08,713.6666667,904.3333333,NA,NA,NA,NA,NA,NA
203.56,2.64,230717,7/22/2017 21:25,-84.38024167,33.78424,998,7/23/2017 0:16,,Tree RS,358.775,632.46,640.08,698.75,862.25,784,440,1039,920,19,17.2
203.28,2.69,230717,7/22/2017 21:26,-84.38026333,33.78422833,999,7/23/2017 0:16,,,147.32,632.46,640.08,730.25,689,781,755,874,823,19,17.2
204.01,3.74,230717,7/22/2017 21:26,-84.38027833,33.78421167,1000,7/23/2017 0:16,Parallel LS,Tree RS,164.2533333,632.46,640.08,912.3333333,978.6666667,781,633,951,874,18.9,17.1
204.75,4.62,230717,7/22/2017 21:26,-84.38029833,33.78419167,1001,7/23/2017 0:16,Parallel LS,,215.9,633.3066667,321.7333333,688.6666667,766.6666667,780,1038,446,582,18.8,17
205.7,4.06,230717,7/22/2017 21:26,-84.38032,33.784175,1002,7/23/2017 0:16,Parallel LS,,254,632.46,320.04,1054.25,1198.75,782,739,828,785,18.8,17
206.05,2.88,230717,7/22/2017 21:26,-84.380335,33.78416167,1003,7/23/2017 0:16,Parallel LS,,217.5933333,633.3066667,320.04,536.3333333,1086.333333,785,341,1157,979,18.7,16.9
207.79,2.9,230717,7/22/2017 21:26,-84.38035167,33.78415167,1004,7/23/2017 0:16,Parallel LS,Tree RS,222.6733333,632.46,320.04,1311.666667,1087.666667,NA,NA,NA,NA,NA,NA
209.52,3.17,230717,7/22/2017 21:26,-84.38036833,33.78414167,1005,7/23/2017 0:16,Parallel LS,Tree RS,176.53,633.095,320.04,1091.5,1126.25,781,826,807,808,18.8,17
212.29,3.95,230717,7/22/2017 21:26,-84.38040333,33.78414,1006,7/23/2017 0:16,Parallel LS,,173.5666667,634.1533333,320.04,1231.333333,1502,780,699,874,811,18.8,17
216,5.12,230717,7/22/2017 21:26,-84.38049333,33.78416667,1007,7/23/2017 0:16,Parallel LS,Tree RS,294.64,621.03,560.07,1234.75,2733.75,782,1011,395,538,18.8,17
219.76,6.38,230717,7/22/2017 21:26,-84.38055833,33.78417,1008,7/23/2017 0:16,Parallel LS,,230.2933333,596.9,640.08,1071.333333,1627,781,734,880,845,18.8,17
223.45,6.85,230717,7/22/2017 21:26,-84.380655,33.78418667,1009,7/23/2017 0:16,Parallel LS,,187.325,626.745,640.08,915.25,1272.5,784,331,1232,1015,18.8,17
227.61,6.84,230717,7/22/2017 21:26,-84.38072,33.78419167,1010,7/23/2017 0:16,Parallel LS,Tree RS,252.095,634.365,640.08,1225.25,1013.75,780,917,665,721,18.8,17
231.87,6.47,230717,7/22/2017 21:26,-84.38084833,33.784235,1011,7/23/2017 0:16,Parallel LS,Tree RS,322.58,628.2266667,640.08,1488.666667,661.6666667,782,682,898,845,18.9,17.1
235.77,7,230717,7/22/2017 21:26,-84.38089167,33.784235,1012,7/23/2017 0:16,Parallel LS,Tree RS,322.58,635,640.08,626.6666667,1362.666667,NA,NA,NA,NA,NA,NA
239.24,7.38,230717,7/22/2017 21:26,-84.38093333,33.78423333,1013,7/23/2017 0:16,Parallel LS,,266.7,635,640.08,724.6666667,1,784,534,939,871,18.9,17.1
242.24,6.6,230717,7/22/2017 21:26,-84.38097333,33.78422833,1014,7/23/2017 0:16,Parallel LS,,172.085,309.245,640.08,842.25,533.75,780,778,847,798,18.9,17.1
244.38,7.03,230717,7/22/2017 21:26,-84.38101333,33.78422,1015,7/23/2017 0:16,Parallel LS,Tree RS,167.64,320.8866667,640.08,1027.666667,1,783,339,1267,1020,18.7,17
245.91,5.92,230717,7/22/2017 21:26,-84.381045,33.78421333,1016,7/23/2017 0:16,Parallel LS,,176.1066667,320.04,640.08,1016.333333,1304,781,903,683,734,18.6,16.9
247.56,6.14,230717,7/22/2017 21:26,-84.38109667,33.78421,1017,7/23/2017 0:17,Parallel LS,,181.1866667,320.04,640.08,1082.333333,1929,NA,NA,NA,NA,NA,NA
249.77,5.01,230717,7/22/2017 21:26,-84.381135,33.78420833,1018,7/23/2017 0:17,,,222.25,320.04,640.08,1007.75,954.25,782,665,924,836,18.6,16.9
251.9,5.66,230717,7/22/2017 21:26,-84.38117667,33.78421333,1019,7/23/2017 0:17,Car LS,,190.5,320.04,640.08,911.3333333,1439.666667,785,442,1035,917,18.5,16.8
254.39,5.67,230717,7/22/2017 21:26,-84.38121833,33.78422,1020,7/23/2017 0:17,,,176.53,320.04,640.08,1062.25,675.25,779,795,827,833,18.5,16.8
264.22,5.71,230717,7/22/2017 21:26,-84.381255,33.78422333,1021,7/23/2017 0:17,,Tree RS,176.53,320.04,640.08,627,582.5,784,265,1320,1067,18.5,16.8
265.12,5.73,230717,7/22/2017 21:26,-84.38128833,33.78422167,1022,7/23/2017 0:17,Car LS,Tree RS,180.34,320.8866667,640.08,687.3333333,1206.333333,NA,NA,NA,NA,NA,NA
267.55,6.26,230717,7/22/2017 21:26,-84.381335,33.78422667,1023,7/23/2017 0:17,,,175.26,321.31,640.08,743.5,1327.5,779,881,754,756,18.5,16.8
276.77,6.27,230717,7/22/2017 21:26,-84.38140667,33.78425,1024,7/23/2017 0:17,,,188.8066667,320.8866667,640.08,769,1326,780,702,881,845,18.6,16.9
274.41,6.01,230717,7/22/2017 21:26,-84.381495,33.784285,1025,7/23/2017 0:17,Parallel LS,,205.105,550.545,640.08,941,1336.5,780,1002,413,574,18.5,16.8
273.71,5.98,230717,7/22/2017 21:26,-84.381555,33.78430167,1026,7/23/2017 0:17,Parallel LS,,270.0866667,628.2266667,640.08,929.3333333,1267.666667,782,693,940,887,18.5,16.8
273.24,5.71,230717,7/22/2017 21:26,-84.38161667,33.78432,1027,7/23/2017 0:17,Parallel LS,,160.02,522.3933333,640.08,623.3333333,856,784,452,1029,893,18.5,16.8
270.79,6.14,230717,7/22/2017 21:26,-84.38168333,33.78433333,1028,7/23/2017 0:17,Parallel LS,Tree RS,164.2533333,320.8866667,640.08,745.6666667,914,NA,NA,NA,NA,NA,NA
270.18,5.91,230717,7/22/2017 21:26,-84.38173167,33.78434167,1029,7/23/2017 0:17,Parallel LS,Tree RS,223.52,321.31,640.715,688,380,780,791,823,781,18.5,16.8
269.91,5.48,230717,7/22/2017 21:26,-84.38178167,33.78435333,1030,7/23/2017 0:17,Parallel LS,,322.58,322.58,640.08,329.25,224,781,659,955,884,18.5,16.8
269.96,5.01,230717,7/22/2017 21:26,-84.38182333,33.78436167,1031,7/23/2017 0:17,Parallel LS,Tree RS,322.58,322.58,640.08,320.3333333,1,782,1012,398,548,18.6,16.8
280.01,4.54,230717,7/22/2017 21:26,-84.381855,33.78437,1032,7/23/2017 0:17,Parallel LS,,322.58,322.58,640.08,317.6666667,1,782,748,857,828,18.7,16.9
278.37,4.89,230717,7/22/2017 21:26,-84.38188833,33.784365,1033,7/23/2017 0:17,car LS,,322.58,324.2733333,640.08,402,1,785,244,1352,1091,18.8,17
276.85,5.48,230717,7/22/2017 21:26,-84.38192667,33.78436167,1034,7/23/2017 0:17,Parallel LS,,322.58,311.15,640.08,636.25,1,781,875,720,751,18.8,17
274.99,5.45,230717,7/22/2017 21:26,-84.38196167,33.784365,1035,7/23/2017 0:17,Parallel LS,,281.94,286.385,641.35,493.25,784.5,779,749,821,783,18.7,16.9
275.83,5.13,230717,7/22/2017 21:26,-84.38199,33.78437,1036,7/23/2017 0:17,,,166.7933333,320.04,641.7733333,316.6666667,1,NA,NA,NA,NA,NA,NA
277.17,4.9,230717,7/22/2017 21:26,-84.38201167,33.78438167,1037,7/23/2017 0:17,,,214.2066667,407.2466667,628.2266667,325,1,784,475,1017,929,18.7,16.9
277.41,4.86,230717,7/22/2017 21:26,-84.38203667,33.78439333,1038,7/23/2017 0:17,,,179.4933333,640.08,640.08,339.6666667,1,780,825,781,769,18.8,17
278.65,4.93,230717,7/22/2017 21:26,-84.38207333,33.78439333,1039,7/23/2017 0:17,,,246.38,640.08,556.26,331.5,1,784,250,1385,1100,18.8,17
279.69,5.35,230717,7/22/2017 21:26,-84.382125,33.784385,1040,7/23/2017 0:17,,,207.645,640.08,320.04,319,1129.75,779,963,623,724,18.9,17.1
279.62,5.7,230717,7/22/2017 21:26,-84.382165,33.78438,1041,7/23/2017 0:17,,,214.2066667,640.08,320.04,303,492.3333333,781,786,796,792,18.9,17.1
279.14,5.71,230717,7/22/2017 21:26,-84.38222333,33.78436167,1042,7/23/2017 0:17,Car LS,Tree RS,200.66,640.08,320.04,297.3333333,1,NA,NA,NA,NA,NA,NA
278.48,5.28,230717,7/22/2017 21:26,-84.38226,33.784355,1043,7/23/2017 0:17,,Wall RS,246.38,640.08,320.04,418.3333333,1,785,407,1082,945,19,17.1
278.28,4.76,230717,7/22/2017 21:26,-84.382295,33.78435333,1044,7/23/2017 0:17,,Wall RS,320.675,640.08,320.04,763,1050,780,787,834,817,19,17.1
277.64,5.06,230717,7/22/2017 21:26,-84.38233333,33.78435,1045,7/23/2017 0:17,,Wall RS,322.58,639.445,560.07,672.5,340.75,782,688,880,853,19,17.1
275.81,4.59,230717,7/22/2017 21:26,-84.38238667,33.784335,1046,7/23/2017 0:17,,Wall RS,265.0066667,638.3866667,640.08,806.6666667,886.3333333,781,961,542,640,18.9,17.1
274.95,4.36,230717,7/22/2017 21:26,-84.38242,33.78432833,1047,7/23/2017 0:17,,Wall RS,262.4666667,640.08,640.08,646,447.3333333,784,667,935,841,18.9,17.1
272.8,4.33,230717,7/22/2017 21:26,-84.38248833,33.78430167,1048,7/23/2017 0:17,,Wall RS,230.2933333,640.08,640.08,794.3333333,441,NA,NA,NA,NA,NA,NA
270.55,4.34,230717,7/22/2017 21:26,-84.38255667,33.78427167,1049,7/23/2017 0:17,,,274.32,639.445,640.08,982.75,655,785,387,1124,979,18.8,17
277.25,4.41,230717,7/22/2017 21:26,-84.38258667,33.78426833,1050,7/23/2017 0:17,,,322.58,554.99,640.08,770.75,324.75,781,833,779,793,18.8,17
276.42,4.19,230717,7/22/2017 21:26,-84.38263833,33.78424667,1051,7/23/2017 0:17,,,322.58,602.8266667,640.08,535.3333333,438.6666667,782,681,879,831,18.8,17
275.01,3.53,230717,7/22/2017 21:26,-84.38267,33.784225,1052,7/23/2017 0:17,,,322.58,640.08,640.08,775,1,783,948,457,582,18.8,17
275.01,2.7,230717,7/22/2017 21:26,-84.382695,33.78422,1053,7/23/2017 0:17,,Tree RS,322.58,640.08,640.08,936.3333333,409.6666667,780,813,792,770,18.8,17
275.01,1.94,230717,7/22/2017 21:26,-84.38270833,33.78421,1054,7/23/2017 0:17,Parallel LS,,382.27,640.08,640.08,581.5,505.5,785,303,1170,953,18.7,16.9
275.01,0.1,230717,7/22/2017 21:26,-84.38272,33.78419333,1055,7/23/2017 0:17,Parallel LS,,640.08,189.6533333,303.9533333,390,348,NA,NA,NA,NA,NA,NA
274.74,0.07,230717,7/22/2017 21:26,-84.38273167,33.78418,1056,7/23/2017 0:17,,,640.9266667,320.04,107.5266667,1,592,779,854,786,775,18.8,17
274.87,0.03,230717,7/22/2017 21:26,-84.38273833,33.78416667,1057,7/23/2017 0:17,,,640.715,320.04,72.39,1,598.75,780,719,828,778,18.8,17
274.83,0.03,230717,7/22/2017 21:26,-84.38274667,33.784155,1058,7/23/2017 0:17,,,640.08,395.3933333,62.65333333,1,596.6666667,779,943,445,557,18.8,17
