"","LidarLeft","LidarRight","USLeft","USRear","USRight","CO","P25","O3","P10","NO","SO","timestamp","sensor","DateN","TimeN","Time","sequenceTime"
"2523",665,1131,325.12,640.08,563.88,NA,NA,NA,NA,NA,NA,230717012050,"proximity","230717","012050",2017-07-23 01:20:50,2523
"2524",1,1029,325.12,640.08,640.08,781,18.5,909,20.8,869,703,230717012051,"proximity","230717","012051",2017-07-23 01:20:51,2524
"2525",749,934,327.66,640.08,571.5,NA,NA,NA,NA,NA,NA,230717012051,"proximity","230717","012051",2017-07-23 01:20:51,2525
"2526",1,1221,327.66,640.08,640.08,NA,NA,NA,NA,NA,NA,230717012051,"proximity","230717","012051",2017-07-23 01:20:51,2526
"2527",846,313,325.12,640.08,104.14,NA,NA,NA,NA,NA,NA,230717012052,"proximity","230717","012052",2017-07-23 01:20:52,2527
"2528",1479,1333,325.12,640.08,269.24,785,18.5,980,20.8,874,486,230717012052,"proximity","230717","012052",2017-07-23 01:20:52,2528
"2529",2160,1292,256.54,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012052,"proximity","230717","012052",2017-07-23 01:20:52,2529
"2530",2187,1,327.66,640.08,497.84,NA,NA,NA,NA,NA,NA,230717012053,"proximity","230717","012053",2017-07-23 01:20:53,2530
"2531",1,1849,327.66,640.08,640.08,NA,NA,NA,NA,NA,NA,230717012053,"proximity","230717","012053",2017-07-23 01:20:53,2531
"2532",1,400,500.38,640.08,642.62,780,18.5,799,20.8,795,815,230717012053,"proximity","230717","012053",2017-07-23 01:20:53,2532
"2533",1,3041,337.82,640.08,640.08,NA,NA,NA,NA,NA,NA,230717012054,"proximity","230717","012054",2017-07-23 01:20:54,2533
"2534",2024,1,622.3,640.08,642.62,NA,NA,NA,NA,NA,NA,230717012054,"proximity","230717","012054",2017-07-23 01:20:54,2534
"2535",1152,1,614.68,640.08,640.08,NA,NA,NA,NA,NA,NA,230717012054,"proximity","230717","012054",2017-07-23 01:20:54,2535
"2536",624,1,624.84,640.08,642.62,784,18.5,1320,21,1073,330,230717012054,"proximity","230717","012054",2017-07-23 01:20:54,2536
"2537",1804,1,609.6,640.08,642.62,NA,NA,NA,NA,NA,NA,230717012055,"proximity","230717","012055",2017-07-23 01:20:55,2537
"2538",1794,1,599.44,640.08,640.08,NA,NA,NA,NA,NA,NA,230717012055,"proximity","230717","012055",2017-07-23 01:20:55,2538
"2539",1,1,594.36,640.08,640.08,NA,NA,NA,NA,NA,NA,230717012055,"proximity","230717","012055",2017-07-23 01:20:55,2539
"2540",1573,1,599.44,640.08,640.08,781,18.5,663,21,713,905,230717012056,"proximity","230717","012056",2017-07-23 01:20:56,2540
"2541",574,1,586.74,640.08,642.62,NA,NA,NA,NA,NA,NA,230717012056,"proximity","230717","012056",2017-07-23 01:20:56,2541
"2542",1,1,612.14,640.08,642.62,NA,NA,NA,NA,NA,NA,230717012056,"proximity","230717","012056",2017-07-23 01:20:56,2542
"2543",1,1,614.68,640.08,642.62,NA,NA,NA,NA,NA,NA,230717012056,"proximity","230717","012056",2017-07-23 01:20:56,2543
"2544",1,1,612.14,640.08,320.04,781,18.4,890,21,841,697,230717012057,"proximity","230717","012057",2017-07-23 01:20:57,2544
"2545",1278,1,609.6,640.08,320.04,NA,NA,NA,NA,NA,NA,230717012057,"proximity","230717","012057",2017-07-23 01:20:57,2545
"2546",1,1,609.6,640.08,314.96,NA,NA,NA,NA,NA,NA,230717012057,"proximity","230717","012057",2017-07-23 01:20:57,2546
"2547",330,1,601.98,640.08,312.42,NA,NA,NA,NA,NA,NA,230717012058,"proximity","230717","012058",2017-07-23 01:20:58,2547
"2548",333,1,586.74,304.8,304.8,784,18.4,869,20.9,810,579,230717012058,"proximity","230717","012058",2017-07-23 01:20:58,2548
"2549",327,1,551.18,579.12,302.26,NA,NA,NA,NA,NA,NA,230717012058,"proximity","230717","012058",2017-07-23 01:20:58,2549
"2550",341,1024,579.12,640.08,299.72,NA,NA,NA,NA,NA,NA,230717012059,"proximity","230717","012059",2017-07-23 01:20:59,2550
"2551",352,1092,574.04,640.08,297.18,NA,NA,NA,NA,NA,NA,230717012059,"proximity","230717","012059",2017-07-23 01:20:59,2551
"2552",331,1473,584.2,640.08,287.02,781,18.4,822,20.9,773,789,230717012059,"proximity","230717","012059",2017-07-23 01:20:59,2552
"2553",381,1,586.74,642.62,322.58,NA,NA,NA,NA,NA,NA,230717012100,"proximity","230717","012100",2017-07-23 01:21:00,2553
"2554",402,1,576.58,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012100,"proximity","230717","012100",2017-07-23 01:21:00,2554
"2555",403,1,599.44,642.62,243.84,NA,NA,NA,NA,NA,NA,230717012100,"proximity","230717","012100",2017-07-23 01:21:00,2555
"2556",417,972,607.06,640.08,231.14,785,18.4,1360,20.8,1106,312,230717012100,"proximity","230717","012100",2017-07-23 01:21:00,2556
"2557",416,1007,601.98,640.08,223.52,NA,NA,NA,NA,NA,NA,230717012101,"proximity","230717","012101",2017-07-23 01:21:01,2557
"2558",417,1318,601.98,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012101,"proximity","230717","012101",2017-07-23 01:21:01,2558
"2559",798,1009,607.06,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012101,"proximity","230717","012101",2017-07-23 01:21:01,2559
"2560",2106,977,604.52,640.08,213.36,781,18.4,665,20.8,706,886,230717012102,"proximity","230717","012102",2017-07-23 01:21:02,2560
"2561",1786,1026,599.44,640.08,210.82,NA,NA,NA,NA,NA,NA,230717012102,"proximity","230717","012102",2017-07-23 01:21:02,2561
"2562",1,1,601.98,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012102,"proximity","230717","012102",2017-07-23 01:21:02,2562
"2563",1,1,601.98,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012103,"proximity","230717","012103",2017-07-23 01:21:03,2563
"2564",1,1796,337.82,640.08,401.32,781,18.3,815,20.7,790,736,230717012103,"proximity","230717","012103",2017-07-23 01:21:03,2564
"2565",1713,1668,215.9,640.08,325.12,NA,NA,NA,NA,NA,NA,230717012103,"proximity","230717","012103",2017-07-23 01:21:03,2565
"2566",1985,1,223.52,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012104,"proximity","230717","012104",2017-07-23 01:21:04,2566
"2567",758,1,330.2,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012104,"proximity","230717","012104",2017-07-23 01:21:04,2567
"2568",843,1,330.2,640.08,322.58,783,18.3,966,20.7,902,504,230717012104,"proximity","230717","012104",2017-07-23 01:21:04,2568
"2569",782,1309,330.2,642.62,322.58,NA,NA,NA,NA,NA,NA,230717012104,"proximity","230717","012104",2017-07-23 01:21:04,2569
"2570",1,1239,340.36,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012105,"proximity","230717","012105",2017-07-23 01:21:05,2570
"2571",2178,1141,281.94,640.08,246.38,NA,NA,NA,NA,NA,NA,230717012105,"proximity","230717","012105",2017-07-23 01:21:05,2571
"2572",1,1270,330.2,640.08,251.46,784,18.3,837,20.5,802,773,230717012105,"proximity","230717","012105",2017-07-23 01:21:05,2572
"2573",1,889,347.98,640.08,264.16,NA,NA,NA,NA,NA,NA,230717012106,"proximity","230717","012106",2017-07-23 01:21:06,2573
"2574",1,743,612.14,640.08,274.32,NA,NA,NA,NA,NA,NA,230717012106,"proximity","230717","012106",2017-07-23 01:21:06,2574
"2575",1,831,614.68,640.08,284.48,NA,NA,NA,NA,NA,NA,230717012106,"proximity","230717","012106",2017-07-23 01:21:06,2575
"2576",1,883,617.22,640.08,294.64,782,18.2,923,20.3,884,675,230717012106,"proximity","230717","012106",2017-07-23 01:21:06,2576
"2577",1,1052,617.22,640.08,320.04,NA,NA,NA,NA,NA,NA,230717012107,"proximity","230717","012107",2017-07-23 01:21:07,2577
"2578",1,1,619.76,640.08,299.72,NA,NA,NA,NA,NA,NA,230717012107,"proximity","230717","012107",2017-07-23 01:21:07,2578
"2579",1,1,614.68,640.08,292.1,NA,NA,NA,NA,NA,NA,230717012107,"proximity","230717","012107",2017-07-23 01:21:07,2579
"2580",1,1,614.68,640.08,289.56,781,18.2,676,20.3,725,917,230717012108,"proximity","230717","012108",2017-07-23 01:21:08,2580
"2581",1,1,614.68,640.08,294.64,NA,NA,NA,NA,NA,NA,230717012108,"proximity","230717","012108",2017-07-23 01:21:08,2581
"2582",1,1,322.58,640.08,302.26,NA,NA,NA,NA,NA,NA,230717012108,"proximity","230717","012108",2017-07-23 01:21:08,2582
"2583",1,1,320.04,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012108,"proximity","230717","012108",2017-07-23 01:21:08,2583
"2584",1,1999,320.04,640.08,322.58,782,18.1,891,20.2,831,682,230717012109,"proximity","230717","012109",2017-07-23 01:21:09,2584
"2585",984,1,320.04,640.08,340.36,NA,NA,NA,NA,NA,NA,230717012109,"proximity","230717","012109",2017-07-23 01:21:09,2585
"2586",1015,1675,320.04,640.08,360.68,NA,NA,NA,NA,NA,NA,230717012109,"proximity","230717","012109",2017-07-23 01:21:09,2586
"2587",1906,1,320.04,640.08,370.84,NA,NA,NA,NA,NA,NA,230717012110,"proximity","230717","012110",2017-07-23 01:21:10,2587
"2588",1937,1,320.04,640.08,640.08,786,18,938,20.1,858,523,230717012110,"proximity","230717","012110",2017-07-23 01:21:10,2588
"2589",1,1272,353.06,640.08,642.62,NA,NA,NA,NA,NA,NA,230717012110,"proximity","230717","012110",2017-07-23 01:21:10,2589
"2590",1863,740,350.52,640.08,640.08,NA,NA,NA,NA,NA,NA,230717012111,"proximity","230717","012111",2017-07-23 01:21:11,2590
"2591",1967,866,330.2,640.08,642.62,NA,NA,NA,NA,NA,NA,230717012111,"proximity","230717","012111",2017-07-23 01:21:11,2591
"2592",1942,1116,320.04,640.08,642.62,784,18,937,20.1,851,710,230717012111,"proximity","230717","012111",2017-07-23 01:21:11,2592
"2593",1,636,317.5,640.08,642.62,NA,NA,NA,NA,NA,NA,230717012111,"proximity","230717","012111",2017-07-23 01:21:11,2593
"2594",1,590,340.36,640.08,642.62,NA,NA,NA,NA,NA,NA,230717012112,"proximity","230717","012112",2017-07-23 01:21:12,2594
"2595",461,615,302.26,640.08,642.62,NA,NA,NA,NA,NA,NA,230717012112,"proximity","230717","012112",2017-07-23 01:21:12,2595
"2596",1,696,297.18,640.08,642.62,783,18,1038,20.1,980,589,230717012112,"proximity","230717","012112",2017-07-23 01:21:12,2596
"2597",1,825,320.04,640.08,642.62,NA,NA,NA,NA,NA,NA,230717012113,"proximity","230717","012113",2017-07-23 01:21:13,2597
"2598",1,623,322.58,640.08,642.62,NA,NA,NA,NA,NA,NA,230717012113,"proximity","230717","012113",2017-07-23 01:21:13,2598
"2599",1871,601,320.04,640.08,642.62,NA,NA,NA,NA,NA,NA,230717012113,"proximity","230717","012113",2017-07-23 01:21:13,2599
"2600",1,317,325.12,640.08,279.4,782,17.9,573,20,671,1005,230717012114,"proximity","230717","012114",2017-07-23 01:21:14,2600
"2601",1,247,320.04,640.08,340.36,NA,NA,NA,NA,NA,NA,230717012114,"proximity","230717","012114",2017-07-23 01:21:14,2601
"2602",1,983,322.58,640.08,228.6,NA,NA,NA,NA,NA,NA,230717012114,"proximity","230717","012114",2017-07-23 01:21:14,2602
"2603",1,1274,322.58,640.08,154.94,NA,NA,NA,NA,NA,NA,230717012114,"proximity","230717","012114",2017-07-23 01:21:14,2603
"2604",1,1127,322.58,640.08,370.84,783,17.9,967,19.9,872,646,230717012115,"proximity","230717","012115",2017-07-23 01:21:15,2604
"2605",1,776,320.04,640.08,312.42,NA,NA,NA,NA,NA,NA,230717012115,"proximity","230717","012115",2017-07-23 01:21:15,2605
"2606",853,900,322.58,640.08,289.56,NA,NA,NA,NA,NA,NA,230717012115,"proximity","230717","012115",2017-07-23 01:21:15,2606
"2607",882,1396,320.04,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012116,"proximity","230717","012116",2017-07-23 01:21:16,2607
"2608",1924,1,320.04,640.08,322.58,783,17.9,993,19.9,874,469,230717012116,"proximity","230717","012116",2017-07-23 01:21:16,2608
"2609",1959,1,320.04,640.08,236.22,NA,NA,NA,NA,NA,NA,230717012116,"proximity","230717","012116",2017-07-23 01:21:16,2609
"2610",2005,937,322.58,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012116,"proximity","230717","012116",2017-07-23 01:21:16,2610
"2611",1916,1025,322.58,640.08,370.84,NA,NA,NA,NA,NA,NA,230717012117,"proximity","230717","012117",2017-07-23 01:21:17,2611
"2612",1823,887,320.04,640.08,640.08,781,17.9,859,19.9,822,760,230717012117,"proximity","230717","012117",2017-07-23 01:21:17,2612
"2613",1,1,320.04,640.08,200.66,NA,NA,NA,NA,NA,NA,230717012118,"proximity","230717","012118",2017-07-23 01:21:18,2613
"2614",1,922,322.58,640.08,208.28,NA,NA,NA,NA,NA,NA,230717012118,"proximity","230717","012118",2017-07-23 01:21:18,2614
"2615",2064,1,322.58,640.08,213.36,NA,NA,NA,NA,NA,NA,230717012118,"proximity","230717","012118",2017-07-23 01:21:18,2615
"2616",1,1,320.04,640.08,226.06,781,18,966,20,942,671,230717012118,"proximity","230717","012118",2017-07-23 01:21:18,2616
"2617",1,1374,320.04,640.08,233.68,NA,NA,NA,NA,NA,NA,230717012119,"proximity","230717","012119",2017-07-23 01:21:19,2617
"2618",1,1,322.58,640.08,243.84,NA,NA,NA,NA,NA,NA,230717012119,"proximity","230717","012119",2017-07-23 01:21:19,2618
"2619",2627,1,320.04,640.08,251.46,NA,NA,NA,NA,NA,NA,230717012119,"proximity","230717","012119",2017-07-23 01:21:19,2619
"2620",1,1,322.58,640.08,322.58,782,18.1,514,20.2,644,945,230717012120,"proximity","230717","012120",2017-07-23 01:21:20,2620
"2621",1,1,322.58,640.08,259.08,NA,NA,NA,NA,NA,NA,230717012120,"proximity","230717","012120",2017-07-23 01:21:20,2621
"2622",1,1,322.58,640.08,259.08,NA,NA,NA,NA,NA,NA,230717012120,"proximity","230717","012120",2017-07-23 01:21:20,2622
"2623",1,1,322.58,642.62,254,NA,NA,NA,NA,NA,NA,230717012120,"proximity","230717","012120",2017-07-23 01:21:20,2623
"2624",2496,1182,320.04,640.08,322.58,781,18.1,887,20.2,859,725,230717012121,"proximity","230717","012121",2017-07-23 01:21:21,2624
"2625",1301,1,320.04,640.08,248.92,NA,NA,NA,NA,NA,NA,230717012121,"proximity","230717","012121",2017-07-23 01:21:21,2625
"2626",1203,1,320.04,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012121,"proximity","230717","012121",2017-07-23 01:21:21,2626
"2627",1,1,322.58,640.08,243.84,NA,NA,NA,NA,NA,NA,230717012121,"proximity","230717","012121",2017-07-23 01:21:21,2627
"2628",1,2534,322.58,640.08,241.3,784,18.2,1236,20.3,1036,312,230717012122,"proximity","230717","012122",2017-07-23 01:21:22,2628
"2629",2657,2680,320.04,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012122,"proximity","230717","012122",2017-07-23 01:21:22,2629
"2630",1,2101,322.58,640.08,297.18,NA,NA,NA,NA,NA,NA,230717012122,"proximity","230717","012122",2017-07-23 01:21:22,2630
"2631",1,1,320.04,640.08,231.14,NA,NA,NA,NA,NA,NA,230717012123,"proximity","230717","012123",2017-07-23 01:21:23,2631
"2632",2143,1442,320.04,640.08,233.68,781,18.2,748,20.3,760,865,230717012123,"proximity","230717","012123",2017-07-23 01:21:23,2632
"2633",2161,1,320.04,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012123,"proximity","230717","012123",2017-07-23 01:21:23,2633
"2634",1993,1,322.58,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012124,"proximity","230717","012124",2017-07-23 01:21:24,2634
"2635",2009,1695,322.58,640.08,241.3,NA,NA,NA,NA,NA,NA,230717012124,"proximity","230717","012124",2017-07-23 01:21:24,2635
"2636",2081,1,320.04,640.08,248.92,780,18.2,905,20.4,860,693,230717012124,"proximity","230717","012124",2017-07-23 01:21:24,2636
"2637",1,411,322.58,640.08,254,NA,NA,NA,NA,NA,NA,230717012124,"proximity","230717","012124",2017-07-23 01:21:24,2637
"2638",1,1531,320.04,640.08,259.08,NA,NA,NA,NA,NA,NA,230717012125,"proximity","230717","012125",2017-07-23 01:21:25,2638
"2639",1,1598,474.98,640.08,261.62,NA,NA,NA,NA,NA,NA,230717012125,"proximity","230717","012125",2017-07-23 01:21:25,2639
"2640",1,1568,640.08,640.08,269.24,787,18.4,841,20.6,719,535,230717012125,"proximity","230717","012125",2017-07-23 01:21:25,2640
"2641",1,1591,640.08,640.08,281.94,NA,NA,NA,NA,NA,NA,230717012126,"proximity","230717","012126",2017-07-23 01:21:26,2641
"2642",1,1823,640.08,640.08,294.64,NA,NA,NA,NA,NA,NA,230717012126,"proximity","230717","012126",2017-07-23 01:21:26,2642
"2643",1,1,640.08,640.08,297.18,NA,NA,NA,NA,NA,NA,230717012126,"proximity","230717","012126",2017-07-23 01:21:26,2643
"2644",1,1775,640.08,640.08,309.88,781,18.5,852,20.7,797,726,230717012126,"proximity","230717","012126",2017-07-23 01:21:26,2644
"2645",1,1,642.62,640.08,317.5,NA,NA,NA,NA,NA,NA,230717012127,"proximity","230717","012127",2017-07-23 01:21:27,2645
"2646",1,1499,640.08,640.08,325.12,NA,NA,NA,NA,NA,NA,230717012127,"proximity","230717","012127",2017-07-23 01:21:27,2646
"2647",1,1,640.08,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012128,"proximity","230717","012128",2017-07-23 01:21:28,2647
"2648",1797,1,640.08,640.08,330.2,783,18.6,998,20.8,878,473,230717012128,"proximity","230717","012128",2017-07-23 01:21:28,2648
"2649",1729,1,640.08,640.08,330.2,NA,NA,NA,NA,NA,NA,230717012128,"proximity","230717","012128",2017-07-23 01:21:28,2649
"2650",1662,1,642.62,640.08,335.28,NA,NA,NA,NA,NA,NA,230717012129,"proximity","230717","012129",2017-07-23 01:21:29,2650
"2651",1856,2682,640.08,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012129,"proximity","230717","012129",2017-07-23 01:21:29,2651
"2652",1,1,640.08,640.08,337.82,782,18.6,813,20.8,789,803,230717012129,"proximity","230717","012129",2017-07-23 01:21:29,2652
"2653",1,1,642.62,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012129,"proximity","230717","012129",2017-07-23 01:21:29,2653
"2654",2492,1489,642.62,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012130,"proximity","230717","012130",2017-07-23 01:21:30,2654
"2655",1,1597,642.62,640.08,370.84,NA,NA,NA,NA,NA,NA,230717012130,"proximity","230717","012130",2017-07-23 01:21:30,2655
"2656",1,1,640.08,640.08,309.88,783,18.6,920,20.8,857,666,230717012130,"proximity","230717","012130",2017-07-23 01:21:30,2656
"2657",1,1,640.08,640.08,299.72,NA,NA,NA,NA,NA,NA,230717012130,"proximity","230717","012130",2017-07-23 01:21:30,2657
"2658",1,1,434.34,640.08,294.64,NA,NA,NA,NA,NA,NA,230717012131,"proximity","230717","012131",2017-07-23 01:21:31,2658
"2659",1,1569,640.08,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012131,"proximity","230717","012131",2017-07-23 01:21:31,2659
"2660",1,1278,640.08,640.08,294.64,785,18.5,663,20.7,638,700,230717012131,"proximity","230717","012131",2017-07-23 01:21:31,2660
"2661",1,2045,436.88,640.08,297.18,NA,NA,NA,NA,NA,NA,230717012131,"proximity","230717","012131",2017-07-23 01:21:31,2661
"2662",1,1,640.08,640.08,299.72,NA,NA,NA,NA,NA,NA,230717012132,"proximity","230717","012132",2017-07-23 01:21:32,2662
"2663",1472,1575,640.08,640.08,294.64,NA,NA,NA,NA,NA,NA,230717012132,"proximity","230717","012132",2017-07-23 01:21:32,2663
"2664",1,1,640.08,640.08,294.64,784,18.5,881,20.7,836,720,230717012133,"proximity","230717","012133",2017-07-23 01:21:33,2664
"2665",1,1311,640.08,640.08,307.34,NA,NA,NA,NA,NA,NA,230717012133,"proximity","230717","012133",2017-07-23 01:21:33,2665
"2666",1,1300,640.08,640.08,414.02,NA,NA,NA,NA,NA,NA,230717012133,"proximity","230717","012133",2017-07-23 01:21:33,2666
"2667",1,1347,640.08,640.08,640.08,NA,NA,NA,NA,NA,NA,230717012133,"proximity","230717","012133",2017-07-23 01:21:33,2667
"2668",1,1,640.08,640.08,640.08,788,18.5,1263,20.7,1022,253,230717012134,"proximity","230717","012134",2017-07-23 01:21:34,2668
"2669",1,1,640.08,640.08,640.08,NA,NA,NA,NA,NA,NA,230717012134,"proximity","230717","012134",2017-07-23 01:21:34,2669
"2670",1,5167,640.08,642.62,642.62,NA,NA,NA,NA,NA,NA,230717012134,"proximity","230717","012134",2017-07-23 01:21:34,2670
"2671",1,1,640.08,640.08,640.08,NA,NA,NA,NA,NA,NA,230717012135,"proximity","230717","012135",2017-07-23 01:21:35,2671
"2672",1,296,640.08,640.08,218.44,780,18.6,676,20.8,717,931,230717012135,"proximity","230717","012135",2017-07-23 01:21:35,2672
"2673",358,1549,640.08,640.08,292.1,NA,NA,NA,NA,NA,NA,230717012135,"proximity","230717","012135",2017-07-23 01:21:35,2673
"2674",361,1606,269.24,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012135,"proximity","230717","012135",2017-07-23 01:21:35,2674
"2675",342,1440,261.62,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012136,"proximity","230717","012136",2017-07-23 01:21:36,2675
"2676",364,1,274.32,640.08,322.58,780,18.6,815,20.9,806,770,230717012136,"proximity","230717","012136",2017-07-23 01:21:36,2676
"2677",356,1,345.44,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012136,"proximity","230717","012136",2017-07-23 01:21:36,2677
"2678",288,1865,302.26,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012136,"proximity","230717","012136",2017-07-23 01:21:36,2678
"2679",377,1,218.44,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012137,"proximity","230717","012137",2017-07-23 01:21:37,2679
"2680",1,1604,259.08,640.08,322.58,787,18.8,740,21.2,667,618,230717012137,"proximity","230717","012137",2017-07-23 01:21:37,2680
"2681",1,1347,322.58,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012138,"proximity","230717","012138",2017-07-23 01:21:38,2681
"2682",1,1390,322.58,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012138,"proximity","230717","012138",2017-07-23 01:21:38,2682
"2683",1,1523,320.04,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012138,"proximity","230717","012138",2017-07-23 01:21:38,2683
"2684",1,2432,322.58,640.08,205.74,782,18.8,841,21.3,786,753,230717012138,"proximity","230717","012138",2017-07-23 01:21:38,2684
"2685",1058,725,322.58,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012139,"proximity","230717","012139",2017-07-23 01:21:39,2685
"2686",1,589,322.58,640.08,231.14,NA,NA,NA,NA,NA,NA,230717012139,"proximity","230717","012139",2017-07-23 01:21:39,2686
"2687",1,664,322.58,640.08,231.14,NA,NA,NA,NA,NA,NA,230717012139,"proximity","230717","012139",2017-07-23 01:21:39,2687
"2688",1,1,322.58,640.08,322.58,785,18.9,1280,21.4,1027,281,230717012140,"proximity","230717","012140",2017-07-23 01:21:40,2688
"2689",1,1,322.58,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012140,"proximity","230717","012140",2017-07-23 01:21:40,2689
"2690",1,1337,322.58,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012140,"proximity","230717","012140",2017-07-23 01:21:40,2690
"2691",1,1533,322.58,640.08,322.58,NA,NA,NA,NA,NA,NA,230717012141,"proximity","230717","012141",2017-07-23 01:21:41,2691
"2692",1,1,322.58,640.08,246.38,781,18.9,697,21.4,710,879,230717012141,"proximity","230717","012141",2017-07-23 01:21:41,2692
