course,speed,day,time,lon,lat,seq,way,video_time,Signature,USRight,USLeft,USRear,LidarRight,LidarLeft,CO,SO,O3,NO,P10,P25
92.07,6.98,210717,7/21/2017 10:13,-84.39119333,33.77673333,780,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.76,7.35,210717,7/21/2017 10:13,-84.39115667,33.77673333,781,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.47,7.35,210717,7/21/2017 10:13,-84.39112167,33.77673167,782,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.13,7.3,210717,7/21/2017 10:13,-84.391085,33.77673167,783,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.37,7.31,210717,7/21/2017 10:13,-84.391045,33.77673333,784,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.99,7.03,210717,7/21/2017 10:13,-84.39100667,33.77673667,785,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.11,6.98,210717,7/21/2017 10:13,-84.39097333,33.77673667,786,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.9,7.44,210717,7/21/2017 10:13,-84.39093333,33.77673667,787,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.27,7.45,210717,7/21/2017 10:13,-84.39089167,33.77673667,788,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.57,7.39,210717,7/21/2017 10:13,-84.39085167,33.77673833,789,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.72,7.23,210717,7/21/2017 10:13,-84.39081333,33.77673667,790,come,7/21/2017 0:10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.34,7.06,210717,7/21/2017 10:13,-84.390775,33.776735,791,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.13,7.4,210717,7/21/2017 10:13,-84.39073333,33.77673667,792,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.93,7.81,210717,7/21/2017 10:13,-84.39069333,33.77673667,793,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.48,8.07,210717,7/21/2017 10:14,-84.39065,33.77673667,794,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.36,8.41,210717,7/21/2017 10:14,-84.39060333,33.77673833,795,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79.56,8.19,210717,7/21/2017 10:14,-84.39055333,33.77674333,796,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61.17,7.96,210717,7/21/2017 10:14,-84.39050667,33.77676,797,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42.29,7.95,210717,7/21/2017 10:14,-84.39047167,33.77678667,798,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32.04,7.99,210717,7/21/2017 10:14,-84.390445,33.77681667,799,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34.71,6.88,210717,7/21/2017 10:14,-84.39042333,33.77683833,800,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35.79,5.68,210717,7/21/2017 10:14,-84.390405,33.776855,801,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38.97,5.64,210717,7/21/2017 10:14,-84.39037833,33.77687,802,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41.87,4.72,210717,7/21/2017 10:14,-84.39036,33.77687667,803,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44.99,4.4,210717,7/21/2017 10:14,-84.39034167,33.77688,804,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82.35,4.15,210717,7/21/2017 10:14,-84.39032667,33.77687667,805,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105.29,5.31,210717,7/21/2017 10:14,-84.39030333,33.77686,806,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113.6,5.77,210717,7/21/2017 10:14,-84.39029,33.77684667,807,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114.12,5.31,210717,7/21/2017 10:14,-84.39027333,33.77683167,808,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114.18,5.29,210717,7/21/2017 10:14,-84.39024167,33.77681667,809,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115.03,5.02,210717,7/21/2017 10:14,-84.39021833,33.77680333,810,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114.67,4.61,210717,7/21/2017 10:14,-84.39020167,33.77679333,811,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112.86,4.66,210717,7/21/2017 10:14,-84.39017667,33.77678667,812,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111.26,5.74,210717,7/21/2017 10:14,-84.39010667,33.776825,813,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109.29,5.5,210717,7/21/2017 10:14,-84.39007667,33.77683167,814,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107.37,6.05,210717,7/21/2017 10:14,-84.39002,33.776845,815,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105.57,6.3,210717,7/21/2017 10:14,-84.38995833,33.77686,816,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.74,6.34,210717,7/21/2017 10:14,-84.38990167,33.77687333,817,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101.75,7.3,210717,7/21/2017 10:14,-84.38984167,33.776885,818,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.02,6.16,210717,7/21/2017 10:14,-84.38977833,33.77689833,819,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77.62,5.62,210717,7/21/2017 10:14,-84.38973333,33.77691167,820,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,6.92,210717,7/21/2017 10:14,-84.38969333,33.77693333,821,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46.52,6.86,210717,7/21/2017 10:14,-84.38966667,33.776955,822,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.35,4.2,210717,7/21/2017 10:14,-84.389655,33.77697833,823,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.11,4.51,210717,7/21/2017 10:14,-84.389645,33.77700333,824,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7.84,5.45,210717,7/21/2017 10:14,-84.38964,33.77703167,825,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.2,6.04,210717,7/21/2017 10:14,-84.38963833,33.77706,826,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.03,5.78,210717,7/21/2017 10:14,-84.38963333,33.77709,827,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.92,5.63,210717,7/21/2017 10:14,-84.38962833,33.777115,828,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.18,5.6,210717,7/21/2017 10:14,-84.38963,33.77713833,829,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349.61,6.93,210717,7/21/2017 10:14,-84.38964167,33.77716667,830,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345.49,6.88,210717,7/21/2017 10:14,-84.389655,33.77719,831,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345.5,5.65,210717,7/21/2017 10:14,-84.38966833,33.77720667,832,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334.34,5.09,210717,7/21/2017 10:14,-84.38969333,33.77721333,833,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320.08,4.3,210717,7/21/2017 10:14,-84.38972667,33.777205,834,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320.63,4.03,210717,7/21/2017 10:14,-84.38974167,33.77721667,835,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319.46,3.73,210717,7/21/2017 10:14,-84.38976833,33.77722167,836,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317.52,4.58,210717,7/21/2017 10:14,-84.38980333,33.77722833,837,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315.77,4.57,210717,7/21/2017 10:14,-84.389825,33.77724167,838,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313.64,4.09,210717,7/21/2017 10:14,-84.38984833,33.77724833,839,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311.93,3.44,210717,7/21/2017 10:14,-84.38986833,33.77725167,840,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310.95,0.18,210717,7/21/2017 10:14,-84.38988167,33.777245,841,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310.3,0.14,210717,7/21/2017 10:14,-84.38988667,33.777255,842,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,0.1,210717,7/21/2017 10:14,-84.38989167,33.77725833,843,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,0.09,210717,7/21/2017 10:14,-84.38988833,33.77726167,844,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,0.08,210717,7/21/2017 10:14,-84.38989167,33.77726,845,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,0.07,210717,7/21/2017 10:14,-84.38989333,33.77725667,846,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,0.1,210717,7/21/2017 10:14,-84.38989,33.77725667,847,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,0.15,210717,7/21/2017 10:14,-84.38988833,33.77725167,848,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,0.11,210717,7/21/2017 10:14,-84.38988667,33.777245,849,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,0.09,210717,7/21/2017 10:14,-84.38989,33.77724,850,come,7/21/2017 0:11,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.51,210717,7/21/2017 10:14,-84.38989333,33.77723667,851,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.32,210717,7/21/2017 10:14,-84.38989667,33.77723,852,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.53,210717,7/21/2017 10:14,-84.38989833,33.777225,853,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.16,210717,7/21/2017 10:15,-84.3899,33.77721833,854,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.14,210717,7/21/2017 10:15,-84.38990333,33.77721333,855,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.35,210717,7/21/2017 10:15,-84.389905,33.77720833,856,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.43,210717,7/21/2017 10:15,-84.38990333,33.77720167,857,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.54,210717,7/21/2017 10:15,-84.38990167,33.77718,858,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.55,210717,7/21/2017 10:15,-84.38990167,33.77717333,859,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.56,210717,7/21/2017 10:15,0,0,860,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.57,210717,7/21/2017 10:15,0,0,861,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.59,210717,7/21/2017 10:15,0,0,862,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.63,210717,7/21/2017 10:15,0,0,863,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.68,210717,7/21/2017 10:15,0,0,864,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.66,210717,7/21/2017 10:15,0,0,865,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.66,210717,7/21/2017 10:15,0,0,866,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.66,210717,7/21/2017 10:15,0,0,867,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309.87,1.66,210717,7/21/2017 10:15,0,0,868,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.78,1.66,210717,7/21/2017 10:15,0,0,869,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.78,1.66,210717,7/21/2017 10:15,0,0,870,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.73,1.65,210717,7/21/2017 10:15,0,0,871,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.69,1.59,210717,7/21/2017 10:15,0,0,872,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,1.38,210717,7/21/2017 10:15,0,0,873,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,1.16,210717,7/21/2017 10:15,0,0,874,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,0.92,210717,7/21/2017 10:15,0,0,875,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,0.68,210717,7/21/2017 10:15,0,0,876,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,0.47,210717,7/21/2017 10:15,0,0,877,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,0.3,210717,7/21/2017 10:15,0,0,878,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,0.24,210717,7/21/2017 10:15,0,0,879,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,0.17,210717,7/21/2017 10:15,0,0,880,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,0.11,210717,7/21/2017 10:15,0,0,881,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,0.07,210717,7/21/2017 10:15,0,0,882,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,0.04,210717,7/21/2017 10:15,0,0,883,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,0,210717,7/21/2017 10:15,0,0,884,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,-0.01,210717,7/21/2017 10:15,0,0,885,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,-0.02,210717,7/21/2017 10:15,0,0,886,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,-0.02,210717,7/21/2017 10:15,0,0,887,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,-0.02,210717,7/21/2017 10:15,0,0,888,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,-0.02,210717,7/21/2017 10:15,0,0,889,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.68,-0.01,210717,7/21/2017 10:15,0,0,890,come,7/21/2017 0:12,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
