"course","speed","day","time","lon","lat","seq","way","video_time","USRight","USLeft","USRear","LidarRight","LidarLeft","CO","SO","O3","NO","P10","P25"
180.56,7.91,"210717",2017-07-21 10:11:33,-84.3939033333333,33.7799833333333,647,"come",2017-07-21 00:08:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.77,8.56,"210717",2017-07-21 10:11:34,-84.3939066666667,33.7799433333333,648,"come",2017-07-21 00:08:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.13,8.19,"210717",2017-07-21 10:11:35,-84.39391,33.77991,649,"come",2017-07-21 00:08:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175.56,6.88,"210717",2017-07-21 10:11:36,-84.3939166666667,33.77988,650,"come",2017-07-21 00:08:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161.54,6.89,"210717",2017-07-21 10:11:37,-84.39392,33.7798466666667,651,"come",2017-07-21 00:08:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162.06,7.48,"210717",2017-07-21 10:11:38,-84.3939133333333,33.7798116666667,652,"come",2017-07-21 00:08:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.09,7.48,"210717",2017-07-21 10:11:39,-84.393915,33.7797766666667,653,"come",2017-07-21 00:08:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.66,7.44,"210717",2017-07-21 10:11:40,-84.39393,33.77974,654,"come",2017-07-21 00:08:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.5,7.61,"210717",2017-07-21 10:11:41,-84.3939316666667,33.7797033333333,655,"come",2017-07-21 00:08:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168.37,7.97,"210717",2017-07-21 10:11:42,-84.39392,33.779665,656,"come",2017-07-21 00:08:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.17,7.43,"210717",2017-07-21 10:11:43,-84.39391,33.77963,657,"come",2017-07-21 00:08:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.39,7.1,"210717",2017-07-21 10:11:44,-84.3939066666667,33.779595,658,"come",2017-07-21 00:08:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184.19,7.09,"210717",2017-07-21 10:11:45,-84.3939066666667,33.779565,659,"come",2017-07-21 00:08:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.97,7.52,"210717",2017-07-21 10:11:46,-84.3939133333333,33.7795283333333,660,"come",2017-07-21 00:08:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.45,7.73,"210717",2017-07-21 10:11:47,-84.3939166666667,33.7794916666667,661,"come",2017-07-21 00:08:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182.79,8.24,"210717",2017-07-21 10:11:48,-84.3939116666667,33.7794516666667,662,"come",2017-07-21 00:08:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182.45,8.47,"210717",2017-07-21 10:11:49,-84.3939083333333,33.77941,663,"come",2017-07-21 00:08:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.6,8.41,"210717",2017-07-21 10:11:50,-84.39391,33.77937,664,"come",2017-07-21 00:08:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184.64,9.07,"210717",2017-07-21 10:11:51,-84.39391,33.7793283333333,665,"come",2017-07-21 00:08:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191.58,9.35,"210717",2017-07-21 10:11:52,-84.393915,33.779285,666,"come",2017-07-21 00:08:55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194.56,9.63,"210717",2017-07-21 10:11:53,-84.3939266666667,33.77924,667,"come",2017-07-21 00:08:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193.82,9.68,"210717",2017-07-21 10:11:54,-84.39393,33.779195,668,"come",2017-07-21 00:08:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193.01,10.32,"210717",2017-07-21 10:11:55,-84.39394,33.7791433333333,669,"come",2017-07-21 00:08:58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191.01,10.27,"210717",2017-07-21 10:11:56,-84.3939433333333,33.779095,670,"come",2017-07-21 00:08:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190.5,10.32,"210717",2017-07-21 10:11:57,-84.3939366666667,33.7790433333333,671,"come",2017-07-21 00:09:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189.72,10.15,"210717",2017-07-21 10:11:58,-84.39393,33.7789966666667,672,"come",2017-07-21 00:09:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188.6,10.95,"210717",2017-07-21 10:11:59,-84.3939266666667,33.77894,673,"come",2017-07-21 00:09:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187.57,10.98,"210717",2017-07-21 10:12:00,-84.3939066666667,33.778885,674,"come",2017-07-21 00:09:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186.63,11.33,"210717",2017-07-21 10:12:01,-84.3938966666667,33.77883,675,"come",2017-07-21 00:09:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185.45,11.6,"210717",2017-07-21 10:12:02,-84.3938833333333,33.7787733333333,676,"come",2017-07-21 00:09:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184.29,12.05,"210717",2017-07-21 10:12:03,-84.39387,33.7787133333333,677,"come",2017-07-21 00:09:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.12,11.84,"210717",2017-07-21 10:12:04,-84.3938566666667,33.778655,678,"come",2017-07-21 00:09:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182.13,11.86,"210717",2017-07-21 10:12:05,-84.3938483333333,33.7785933333333,679,"come",2017-07-21 00:09:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.18,12.59,"210717",2017-07-21 10:12:06,-84.3938383333333,33.7785266666667,680,"come",2017-07-21 00:09:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.4,13.39,"210717",2017-07-21 10:12:07,-84.3938283333333,33.7784516666667,681,"come",2017-07-21 00:09:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.77,14.33,"210717",2017-07-21 10:12:08,-84.3938466666667,33.7783716666667,682,"come",2017-07-21 00:09:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.56,14.35,"210717",2017-07-21 10:12:09,-84.3938416666667,33.778295,683,"come",2017-07-21 00:09:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.44,13.94,"210717",2017-07-21 10:12:10,-84.39386,33.7782133333333,684,"come",2017-07-21 00:09:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177.78,13.68,"210717",2017-07-21 10:12:11,-84.39386,33.77814,685,"come",2017-07-21 00:09:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.58,13.48,"210717",2017-07-21 10:12:12,-84.3938516666667,33.7780733333333,686,"come",2017-07-21 00:09:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.44,13.06,"210717",2017-07-21 10:12:13,-84.3938533333333,33.7780083333333,687,"come",2017-07-21 00:09:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.7,13.25,"210717",2017-07-21 10:12:14,-84.39387,33.7779366666667,688,"come",2017-07-21 00:09:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.34,12.57,"210717",2017-07-21 10:12:15,-84.3938733333333,33.777875,689,"come",2017-07-21 00:09:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.49,11.69,"210717",2017-07-21 10:12:16,-84.39387,33.7778183333333,690,"come",2017-07-21 00:09:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.64,11.16,"210717",2017-07-21 10:12:17,-84.3938733333333,33.777765,691,"come",2017-07-21 00:09:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.09,11.2,"210717",2017-07-21 10:12:18,-84.3938733333333,33.7777116666667,692,"come",2017-07-21 00:09:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182.45,10.69,"210717",2017-07-21 10:12:19,-84.393875,33.777665,693,"come",2017-07-21 00:09:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.65,10.77,"210717",2017-07-21 10:12:20,-84.39388,33.7776133333333,694,"come",2017-07-21 00:09:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183.86,10.58,"210717",2017-07-21 10:12:21,-84.39388,33.7775666666667,695,"come",2017-07-21 00:09:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182.52,10.51,"210717",2017-07-21 10:12:22,-84.393875,33.7775183333333,696,"come",2017-07-21 00:09:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.87,9.83,"210717",2017-07-21 10:12:23,-84.3938733333333,33.7774783333333,697,"come",2017-07-21 00:09:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.65,9.33,"210717",2017-07-21 10:12:24,-84.393875,33.7774333333333,698,"come",2017-07-21 00:09:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181.14,8.88,"210717",2017-07-21 10:12:25,-84.3938633333333,33.777395,699,"come",2017-07-21 00:09:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180.07,8.32,"210717",2017-07-21 10:12:26,-84.39386,33.7773566666667,700,"come",2017-07-21 00:09:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.22,8.33,"210717",2017-07-21 10:12:27,-84.3938516666667,33.7773166666667,701,"come",2017-07-21 00:09:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.5,8.57,"210717",2017-07-21 10:12:28,-84.3938466666667,33.7772733333333,702,"come",2017-07-21 00:09:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.27,8.39,"210717",2017-07-21 10:12:29,-84.3938483333333,33.7772383333333,703,"come",2017-07-21 00:09:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179.83,8.42,"210717",2017-07-21 10:12:30,-84.393845,33.7771983333333,704,"come",2017-07-21 00:09:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174.03,8.65,"210717",2017-07-21 10:12:31,-84.3938366666667,33.7771616666667,705,"come",2017-07-21 00:09:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170.02,8.38,"210717",2017-07-21 10:12:32,-84.3938283333333,33.777125,706,"come",2017-07-21 00:09:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170.58,7.57,"210717",2017-07-21 10:12:33,-84.393825,33.7770833333333,707,"come",2017-07-21 00:09:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171.24,5.86,"210717",2017-07-21 10:12:34,-84.3938183333333,33.7770516666667,708,"come",2017-07-21 00:09:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.18,4.49,"210717",2017-07-21 10:12:35,-84.393815,33.7770283333333,709,"come",2017-07-21 00:09:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193.42,3.65,"210717",2017-07-21 10:12:36,-84.3938133333333,33.77701,710,"come",2017-07-21 00:09:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195.34,3.66,"210717",2017-07-21 10:12:37,-84.3938133333333,33.77699,711,"come",2017-07-21 00:09:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199.02,4.86,"210717",2017-07-21 10:12:38,-84.3938266666667,33.7769566666667,712,"come",2017-07-21 00:09:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197.43,5.35,"210717",2017-07-21 10:12:39,-84.3938266666667,33.7769333333333,713,"come",2017-07-21 00:09:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194.82,5.55,"210717",2017-07-21 10:12:40,-84.3938233333333,33.77691,714,"come",2017-07-21 00:09:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192.58,5.73,"210717",2017-07-21 10:12:41,-84.393825,33.7768783333333,715,"come",2017-07-21 00:09:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191.82,4.38,"210717",2017-07-21 10:12:42,-84.3938383333333,33.7768433333333,716,"come",2017-07-21 00:09:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191.82,2.68,"210717",2017-07-21 10:12:43,-84.3938516666667,33.7768183333333,717,"come",2017-07-21 00:09:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190.68,0.12,"210717",2017-07-21 10:12:44,-84.3938583333333,33.7768066666667,718,"come",2017-07-21 00:09:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190.62,0.21,"210717",2017-07-21 10:12:45,-84.3938566666667,33.7767966666667,719,"come",2017-07-21 00:09:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190.61,0.33,"210717",2017-07-21 10:12:46,-84.3938466666667,33.7767833333333,720,"come",2017-07-21 00:09:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188.08,4.39,"210717",2017-07-21 10:12:47,-84.3938383333333,33.7767633333333,721,"come",2017-07-21 00:09:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184.26,4.15,"210717",2017-07-21 10:12:48,-84.3938316666667,33.7767466666667,722,"come",2017-07-21 00:09:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178.26,4.15,"210717",2017-07-21 10:12:49,-84.3937866666667,33.7767383333333,723,"come",2017-07-21 00:09:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.44,3.82,"210717",2017-07-21 10:12:50,-84.3937283333333,33.776745,724,"come",2017-07-21 00:09:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62.8,5.61,"210717",2017-07-21 10:12:51,-84.3936983333333,33.776765,725,"come",2017-07-21 00:09:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.78,6.17,"210717",2017-07-21 10:12:52,-84.3936616666667,33.7767766666667,726,"come",2017-07-21 00:09:55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65.29,5.95,"210717",2017-07-21 10:12:53,-84.393625,33.77678,727,"come",2017-07-21 00:09:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67.24,6.73,"210717",2017-07-21 10:12:54,-84.3935833333333,33.7767783333333,728,"come",2017-07-21 00:09:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69.17,7.8,"210717",2017-07-21 10:12:55,-84.393535,33.776775,729,"come",2017-07-21 00:09:58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70.88,7.83,"210717",2017-07-21 10:12:56,-84.3934883333333,33.7767733333333,730,"come",2017-07-21 00:09:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72.92,7.59,"210717",2017-07-21 10:12:57,-84.393445,33.7767716666667,731,"come",2017-07-21 00:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74.79,7.56,"210717",2017-07-21 10:12:58,-84.3934033333333,33.7767683333333,732,"come",2017-07-21 00:10:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76.69,7.51,"210717",2017-07-21 10:12:59,-84.39336,33.7767633333333,733,"come",2017-07-21 00:10:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78.26,7.57,"210717",2017-07-21 10:13:00,-84.3933116666667,33.776765,734,"come",2017-07-21 00:10:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79.72,7.6,"210717",2017-07-21 10:13:01,-84.393265,33.776765,735,"come",2017-07-21 00:10:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81.21,9.75,"210717",2017-07-21 10:13:02,-84.3932133333333,33.7767533333333,736,"come",2017-07-21 00:10:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82.4,9.81,"210717",2017-07-21 10:13:03,-84.39316,33.7767533333333,737,"come",2017-07-21 00:10:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83.47,8.79,"210717",2017-07-21 10:13:04,-84.393095,33.776755,738,"come",2017-07-21 00:10:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.49,7.45,"210717",2017-07-21 10:13:05,-84.39305,33.7767516666667,739,"come",2017-07-21 00:10:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94.15,7.21,"210717",2017-07-21 10:13:06,-84.393005,33.77675,740,"come",2017-07-21 00:10:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,7.15,"210717",2017-07-21 10:13:07,-84.3929633333333,33.7767483333333,741,"come",2017-07-21 00:10:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94.02,6.91,"210717",2017-07-21 10:13:08,-84.392925,33.7767466666667,742,"come",2017-07-21 00:10:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.91,7.29,"210717",2017-07-21 10:13:09,-84.3928816666667,33.776745,743,"come",2017-07-21 00:10:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93.36,7.31,"210717",2017-07-21 10:13:10,-84.3928433333333,33.77674,744,"come",2017-07-21 00:10:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86.35,7.52,"210717",2017-07-21 10:13:11,-84.3928016666667,33.77674,745,"come",2017-07-21 00:10:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86.71,7.32,"210717",2017-07-21 10:13:12,-84.3927616666667,33.7767433333333,746,"come",2017-07-21 00:10:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.27,7.08,"210717",2017-07-21 10:13:13,-84.39272,33.7767433333333,747,"come",2017-07-21 00:10:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.73,7.54,"210717",2017-07-21 10:13:14,-84.3926833333333,33.77674,748,"come",2017-07-21 00:10:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.01,7.54,"210717",2017-07-21 10:13:15,-84.39264,33.7767383333333,749,"come",2017-07-21 00:10:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.52,7.88,"210717",2017-07-21 10:13:16,-84.3925966666667,33.7767416666667,750,"come",2017-07-21 00:10:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.14,8.52,"210717",2017-07-21 10:13:17,-84.3925516666667,33.77674,751,"come",2017-07-21 00:10:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93.05,8.33,"210717",2017-07-21 10:13:18,-84.3924983333333,33.7767366666667,752,"come",2017-07-21 00:10:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.54,8.84,"210717",2017-07-21 10:13:19,-84.3924483333333,33.7767366666667,753,"come",2017-07-21 00:10:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.76,10.72,"210717",2017-07-21 10:13:20,-84.3923916666667,33.7767366666667,754,"come",2017-07-21 00:10:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.02,12.1,"210717",2017-07-21 10:13:21,-84.392335,33.7767416666667,755,"come",2017-07-21 00:10:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.04,10.64,"210717",2017-07-21 10:13:22,-84.3922816666667,33.7767433333333,756,"come",2017-07-21 00:10:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.97,9.56,"210717",2017-07-21 10:13:23,-84.3922283333333,33.7767466666667,757,"come",2017-07-21 00:10:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.66,8.58,"210717",2017-07-21 10:13:24,-84.3921783333333,33.7767516666667,758,"come",2017-07-21 00:10:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87.97,9.01,"210717",2017-07-21 10:13:25,-84.3921183333333,33.776755,759,"come",2017-07-21 00:10:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94.77,8.53,"210717",2017-07-21 10:13:26,-84.3920616666667,33.7767533333333,760,"come",2017-07-21 00:10:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105.32,7.89,"210717",2017-07-21 10:13:27,-84.39201,33.7767466666667,761,"come",2017-07-21 00:10:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101.89,7.22,"210717",2017-07-21 10:13:28,-84.3919683333333,33.7767416666667,762,"come",2017-07-21 00:10:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101.19,7.18,"210717",2017-07-21 10:13:29,-84.3919216666667,33.7767416666667,763,"come",2017-07-21 00:10:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100.07,7.67,"210717",2017-07-21 10:13:30,-84.3918733333333,33.7767383333333,764,"come",2017-07-21 00:10:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98.23,8.49,"210717",2017-07-21 10:13:31,-84.391825,33.7767416666667,765,"come",2017-07-21 00:10:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.56,8.65,"210717",2017-07-21 10:13:32,-84.3917766666667,33.77674,766,"come",2017-07-21 00:10:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95.49,8.05,"210717",2017-07-21 10:13:33,-84.3917266666667,33.7767433333333,767,"come",2017-07-21 00:10:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94.37,7.87,"210717",2017-07-21 10:13:34,-84.3916816666667,33.7767383333333,768,"come",2017-07-21 00:10:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.07,7.58,"210717",2017-07-21 10:13:35,-84.3916366666667,33.7767333333333,769,"come",2017-07-21 00:10:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95.22,8.39,"210717",2017-07-21 10:13:36,-84.39159,33.7767316666667,770,"come",2017-07-21 00:10:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.31,7.56,"210717",2017-07-21 10:13:37,-84.3915433333333,33.7767333333333,771,"come",2017-07-21 00:10:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.65,6.8,"210717",2017-07-21 10:13:38,-84.3915083333333,33.7767366666667,772,"come",2017-07-21 00:10:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.81,7.27,"210717",2017-07-21 10:13:39,-84.3914666666667,33.7767366666667,773,"come",2017-07-21 00:10:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.85,6.71,"210717",2017-07-21 10:13:40,-84.3914266666667,33.7767366666667,774,"come",2017-07-21 00:10:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.35,7.36,"210717",2017-07-21 10:13:41,-84.391385,33.776735,775,"come",2017-07-21 00:10:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.42,7.17,"210717",2017-07-21 10:13:42,-84.391345,33.776735,776,"come",2017-07-21 00:10:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.72,7.2,"210717",2017-07-21 10:13:43,-84.3913066666667,33.776735,777,"come",2017-07-21 00:10:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.42,7.21,"210717",2017-07-21 10:13:44,-84.3912666666667,33.776735,778,"come",2017-07-21 00:10:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.64,7.15,"210717",2017-07-21 10:13:45,-84.3912283333333,33.7767333333333,779,"come",2017-07-21 00:10:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.07,6.98,"210717",2017-07-21 10:13:46,-84.3911933333333,33.7767333333333,780,"come",2017-07-21 00:10:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.76,7.35,"210717",2017-07-21 10:13:47,-84.3911566666667,33.7767333333333,781,"come",2017-07-21 00:10:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.47,7.35,"210717",2017-07-21 10:13:48,-84.3911216666667,33.7767316666667,782,"come",2017-07-21 00:10:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.13,7.3,"210717",2017-07-21 10:13:49,-84.391085,33.7767316666667,783,"come",2017-07-21 00:10:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.37,7.31,"210717",2017-07-21 10:13:50,-84.391045,33.7767333333333,784,"come",2017-07-21 00:10:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.99,7.03,"210717",2017-07-21 10:13:51,-84.3910066666667,33.7767366666667,785,"come",2017-07-21 00:10:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.11,6.98,"210717",2017-07-21 10:13:52,-84.3909733333333,33.7767366666667,786,"come",2017-07-21 00:10:55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.9,7.44,"210717",2017-07-21 10:13:53,-84.3909333333333,33.7767366666667,787,"come",2017-07-21 00:10:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.27,7.45,"210717",2017-07-21 10:13:54,-84.3908916666667,33.7767366666667,788,"come",2017-07-21 00:10:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.57,7.39,"210717",2017-07-21 10:13:55,-84.3908516666667,33.7767383333333,789,"come",2017-07-21 00:10:58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.72,7.23,"210717",2017-07-21 10:13:56,-84.3908133333333,33.7767366666667,790,"come",2017-07-21 00:10:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.34,7.06,"210717",2017-07-21 10:13:57,-84.390775,33.776735,791,"come",2017-07-21 00:11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.13,7.4,"210717",2017-07-21 10:13:58,-84.3907333333333,33.7767366666667,792,"come",2017-07-21 00:11:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.93,7.81,"210717",2017-07-21 10:13:59,-84.3906933333333,33.7767366666667,793,"come",2017-07-21 00:11:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.48,8.07,"210717",2017-07-21 10:14:00,-84.39065,33.7767366666667,794,"come",2017-07-21 00:11:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.36,8.41,"210717",2017-07-21 10:14:01,-84.3906033333333,33.7767383333333,795,"come",2017-07-21 00:11:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79.56,8.19,"210717",2017-07-21 10:14:02,-84.3905533333333,33.7767433333333,796,"come",2017-07-21 00:11:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61.17,7.96,"210717",2017-07-21 10:14:03,-84.3905066666667,33.77676,797,"come",2017-07-21 00:11:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42.29,7.95,"210717",2017-07-21 10:14:04,-84.3904716666667,33.7767866666667,798,"come",2017-07-21 00:11:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
