"","long","course","lat","speed","day","utc_time","DateN","TimeN","Time","sequenceTime"
"1154","08423.4261","151.84","3345.2993","6.00","200717",2221,"2221","",NA,1154
"1155","08423.4266","155.10","3345.2974","7.20","200717",2222,"2222","",NA,1155
"1156","08423.4283","160.23","3345.2966","8.54","200717",2223,"2223","",NA,1156
"1157","08423.4316","163.63","3345.2991","7.48","200717",2224,"2224","",NA,1157
"1158","08423.4322","164.24","3345.2998","5.75","200717",2225,"2225","",NA,1158
"1159","08423.4322","166.89","3345.2964","7.56","200717",2226,"2226","",NA,1159
"1160","08423.4342","228.23","3345.2936","9.92","200717",2227,"2227","",NA,1160
"1161","08423.4374","236.14","3345.2910","10.81","200717",2228,"2228","",NA,1161
"1162","08423.4404","243.88","3345.2892","10.21","200717",2229,"2229","",NA,1162
"1163","08423.4430","245.90","3345.2880","8.94","200717",2230,"2230","",NA,1163
"1164","08423.4456","243.65","3345.2867","8.46","200717",2231,"2231","",NA,1164
"1165","08423.4474","231.21","3345.2844","8.40","200717",2232,"2232","",NA,1165
"1166","08423.4491","224.64","3345.2820","8.45","200717",2233,"2233","",NA,1166
"1167","08423.4505","217.82","3345.2799","7.64","200717",2234,"2234","",NA,1167
"1168","08423.4525","219.48","3345.2782","8.29","200717",2235,"2235","",NA,1168
"1169","08423.4548","220.03","3345.2770","7.55","200717",2236,"2236","",NA,1169
"1170","08423.4568","219.48","3345.2778","4.27","200717",2237,"2237","",NA,1170
"1171","08423.4587","219.48","3345.2773","1.97","200717",2238,"2238","",NA,1171
"1172","08423.4600","217.68","3345.2760","3.09","200717",2239,"2239","",NA,1172
"1173","08423.4612","217.43","3345.2738","7.24","200717",2240,"2240","",NA,1173
"1174","08423.4619","217.48","3345.2711","10.04","200717",2241,"2241","",NA,1174
"1175","08423.4637","216.84","3345.2683","8.60","200717",2242,"2242","",NA,1175
"1176","08423.4658","216.23","3345.2652","9.21","200717",2243,"2243","",NA,1176
"1177","08423.4679","215.92","3345.2622","9.44","200717",2244,"2244","",NA,1177
"1178","08423.4700","215.78","3345.2597","9.50","200717",2245,"2245","",NA,1178
"1179","08423.4722","214.88","3345.2575","6.05","200717",2246,"2246","",NA,1179
"1180","08423.4740","215.89","3345.2557","6.35","200717",2247,"2247","",NA,1180
"1181","08423.4755","216.65","3345.2540","6.59","200717",2248,"2248","",NA,1181
"1182","08423.4772","217.30","3345.2522","8.53","200717",2249,"2249","",NA,1182
"1183","08423.4789","217.76","3345.2503","7.45","200717",2250,"2250","",NA,1183
"1184","08423.4808","216.71","3345.2484","7.22","200717",2251,"2251","",NA,1184
"1185","08423.4820","215.59","3345.2468","8.46","200717",2252,"2252","",NA,1185
"1186","08423.4833","213.44","3345.2451","7.24","200717",2253,"2253","",NA,1186
"1187","08423.4844","211.32","3345.2435","6.38","200717",2254,"2254","",NA,1187
"1188","08423.4854","215.99","3345.2424","5.44","200717",2255,"2255","",NA,1188
"1189","08423.4868","233.68","3345.2417","5.22","200717",2256,"2256","",NA,1189
"1190","08423.4887","250.37","3345.2422","4.81","200717",2257,"2257","",NA,1190
"1191","08423.4901","263.68","3345.2428","3.91","200717",2258,"2258","",NA,1191
"1192","08423.4920","279.52","3345.2432","4.70","200717",2259,"2259","",NA,1192
"1193","08423.4935","278.70","3345.2430","4.52","200717",2300,"2300","",NA,1193
"1194","08423.4952","277.33","3345.2429","6.58","200717",2301,"2301","",NA,1194
"1195","08423.4970","275.30","3345.2426","6.28","200717",2302,"2302","",NA,1195
"1196","08423.4986","272.82","3345.2420","5.58","200717",2303,"2303","",NA,1196
"1197","08423.4996","269.40","3345.2414","4.63","200717",2304,"2304","",NA,1197
"1198","08423.5005","266.23","3345.2400","4.98","200717",2305,"2305","",NA,1198
"1199","08423.5015","262.00","3345.2388","4.78","200717",2306,"2306","",NA,1199
"1200","08423.5023","257.50","3345.2378","4.37","200717",2307,"2307","",NA,1200
"1201","08423.5032","253.41","3345.2369","4.11","200717",2308,"2308","",NA,1201
"1202","08423.5036","251.51","3345.2363","2.63","200717",2309,"2309","",NA,1202
"1203","08423.5035","250.24","3345.2353","2.14","200717",2310,"2310","",NA,1203
"1204","08423.5057","247.30","3345.2337","4.22","200717",2311,"2311","",NA,1204
"1205","08423.5071","244.77","3345.2325","4.23","200717",2312,"2312","",NA,1205
"1206","08423.5083","241.89","3345.2313","3.90","200717",2313,"2313","",NA,1206
"1207","08423.5087","240.15","3345.2305","0.16","200717",2314,"2314","",NA,1207
"1208","08423.5089","239.11","3345.2302","0.06","200717",2315,"2315","",NA,1208
"1209","08423.5092","238.80","3345.2300","0.02","200717",2316,"2316","",NA,1209
"1210","08423.5093","238.80","3345.2298","0.04","200717",2317,"2317","",NA,1210
"1211","08423.5093","238.80","3345.2296","0.10","200717",2318,"2318","",NA,1211
"1212","08423.5094","238.80","3345.2293","0.09","200717",2319,"2319","",NA,1212
"1213","08423.5094","238.80","3345.2291","0.10","200717",2320,"2320","",NA,1213
"1214","08423.5095","238.80","3345.2288","0.07","200717",2321,"2321","",NA,1214
"1215","08423.5096","238.80","3345.2286","0.08","200717",2322,"2322","",NA,1215
"1216","08423.5096","238.80","3345.2284","0.09","200717",2323,"2323","",NA,1216
"1217","08423.5098","238.80","3345.2281","0.16","200717",2324,"2324","",NA,1217
"1218","08423.5102","238.80","3345.2279","2.20","200717",2325,"2325","",NA,1218
"1219","08423.5111","219.12","3345.2274","2.37","200717",2326,"2326","",NA,1219
"1220","08423.5129","219.12","3345.2273","0.55","200717",2327,"2327","",NA,1220
"1221","08423.5138","219.90","3345.2263","0.77","200717",2328,"2328","",NA,1221
"1222","08423.5140","203.46","3345.2261","0.78","200717",2329,"2329","",NA,1222
"1223","08423.5148","201.19","3345.2252","1.68","200717",2330,"2330","",NA,1223
"1224","08423.5157","202.04","3345.2245","2.09","200717",2331,"2331","",NA,1224
"1225","08423.5163","203.82","3345.2238","2.51","200717",2332,"2332","",NA,1225
"1226","08423.5167","204.72","3345.2233","2.70","200717",2333,"2333","",NA,1226
"1227","08423.5172","201.52","3345.2225","3.05","200717",2334,"2334","",NA,1227
"1228","08423.5176","203.34","3345.2218","2.25","200717",2335,"2335","",NA,1228
"1229","08423.5179","202.22","3345.2212","2.07","200717",2336,"2336","",NA,1229
"1230","08423.5180","200.99","3345.2208","1.26","200717",2337,"2337","",NA,1230
"1231","08423.5180","200.31","3345.2205","1.19","200717",2338,"2338","",NA,1231
"1232","08423.5180","200.59","3345.2202","0.94","200717",2339,"2339","",NA,1232
"1233","08423.5178","200.18","3345.2204","0.40","200717",2340,"2340","",NA,1233
"1234","08423.5177","200.29","3345.2203","0.42","200717",2341,"2341","",NA,1234
"1235","08423.5175","200.24","3345.2202","0.43","200717",2342,"2342","",NA,1235
"1236","08423.5173","200.19","3345.2202","0.39","200717",2343,"2343","",NA,1236
"1237","08423.5171","200.07","3345.2203","0.33","200717",2344,"2344","",NA,1237
"1238","08423.5170","200.07","3345.2203","0.16","200717",2345,"2345","",NA,1238
"1239","08423.5170","200.07","3345.2203","0.13","200717",2346,"2346","",NA,1239
"1240","08423.5171","200.07","3345.2201","0.21","200717",2347,"2347","",NA,1240
"1241","08423.5171","200.07","3345.2200","0.39","200717",2348,"2348","",NA,1241
"1242","08423.5171","200.07","3345.2201","0.20","200717",2349,"2349","",NA,1242
"1243","08423.5168","193.42","3345.2196","1.82","200717",2350,"2350","",NA,1243
"1244","08423.5164","192.72","3345.2186","4.38","200717",2351,"2351","",NA,1244
"1245","08423.5163","190.84","3345.2173","5.02","200717",2352,"2352","",NA,1245
"1246","08423.5164","188.80","3345.2157","5.70","200717",2353,"2353","",NA,1246
"1247","08423.5167","189.18","3345.2140","6.07","200717",2354,"2354","",NA,1247
"1248","08423.5172","189.98","3345.2123","5.81","200717",2355,"2355","",NA,1248
"1249","08423.5182","191.21","3345.2106","7.31","200717",2356,"2356","",NA,1249
"1250","08423.5194","192.14","3345.2087","6.63","200717",2357,"2357","",NA,1250
"1251","08423.5206","193.56","3345.2068","7.83","200717",2358,"2358","",NA,1251
"1252","08423.5220","213.72","3345.2050","7.28","200717",2359,"2359","",NA,1252
"1253","08423.5233","212.92","3345.2031","7.87","200717",2400,"2400","",NA,1253
"1254","08423.5247","210.87","3345.2010","8.56","200717",2401,"2401","",NA,1254
"1255","08423.5264","211.61","3345.1991","8.51","200717",2402,"2402","",NA,1255
"1256","08423.5284","212.82","3345.1975","8.47","200717",2403,"2403","",NA,1256
"1257","08423.5307","214.24","3345.1959","8.67","200717",2404,"2404","",NA,1257
"1258","08423.5328","214.71","3345.1943","8.25","200717",2405,"2405","",NA,1258
"1259","08423.5344","218.06","3345.1923","8.29","200717",2406,"2406","",NA,1259
"1260","08423.5360","207.42","3345.1903","9.16","200717",2407,"2407","",NA,1260
"1261","08423.5374","196.06","3345.1879","11.73","200717",2408,"2408","",NA,1261
"1262","08423.5392","197.24","3345.1859","11.73","200717",2409,"2409","",NA,1262
"1263","08423.5407","198.56","3345.1833","9.72","200717",2410,"2410","",NA,1263
"1264","08423.5422","199.73","3345.1800","8.07","200717",2411,"2411","",NA,1264
"1265","08423.5433","197.16","3345.1778","6.32","200717",2412,"2412","",NA,1265
"1266","08423.5447","198.37","3345.1754","7.73","200717",2413,"2413","",NA,1266
"1267","08423.5473","200.06","3345.1728","9.35","200717",2414,"2414","",NA,1267
"1268","08423.5494","201.83","3345.1707","8.46","200717",2415,"2415","",NA,1268
"1269","08423.5515","203.28","3345.1686","9.64","200717",2416,"2416","",NA,1269
"1270","08423.5537","204.60","3345.1664","9.64","200717",2417,"2417","",NA,1270
"1271","08423.5559","206.07","3345.1643","10.57","200717",2418,"2418","",NA,1271
"1272","08423.5581","211.73","3345.1617","11.43","200717",2419,"2419","",NA,1272
"1273","08423.5603","209.65","3345.1589","11.63","200717",2420,"2420","",NA,1273
"1274","08423.5622","210.40","3345.1560","10.55","200717",2421,"2421","",NA,1274
"1275","08423.5630","208.16","3345.1526","6.98","200717",2422,"2422","",NA,1275
"1276","08423.5641","206.89","3345.1502","6.78","200717",2423,"2423","",NA,1276
"1277","08423.5660","203.81","3345.1479","9.18","200717",2424,"2424","",NA,1277
"1278","08423.5684","202.79","3345.1449","8.23","200717",2425,"2425","",NA,1278
"1279","08423.5698","200.96","3345.1424","5.70","200717",2426,"2426","",NA,1279
"1280","08423.5709","199.36","3345.1403","6.48","200717",2427,"2427","",NA,1280
"1281","08423.5703","195.01","3345.1388","5.73","200717",2428,"2428","",NA,1281
"1282","08423.5728","195.44","3345.1354","8.17","200717",2429,"2429","",NA,1282
"1283","08423.5754","195.32","3345.1321","10.86","200717",2430,"2430","",NA,1283
"1284","08423.5781","196.01","3345.1287","12.16","200717",2431,"2431","",NA,1284
"1285","08423.5814","197.29","3345.1251","12.10","200717",2432,"2432","",NA,1285
"1286","08423.5846","199.07","3345.1218","12.16","200717",2433,"2433","",NA,1286
"1287","08423.5869","199.71","3345.1196","9.56","200717",2434,"2434","",NA,1287
"1288","08423.5883","201.15","3345.1176","7.35","200717",2435,"2435","",NA,1288
"1289","08423.5899","202.12","3345.1156","6.38","200717",2436,"2436","",NA,1289
"1290","08423.5941","215.96","3345.1137","7.05","200717",2437,"2437","",NA,1290
"1291","08423.5964","214.96","3345.1120","7.05","200717",2438,"2438","",NA,1291
"1292","08423.5972","211.09","3345.1100","6.71","200717",2439,"2439","",NA,1292
"1293","08423.5964","203.46","3345.1086","6.51","200717",2440,"2440","",NA,1293
"1294","08423.5946","85.89","3345.1081","6.19","200717",2441,"2441","",NA,1294
"1295","08423.5926","84.32","3345.1079","3.71","200717",2442,"2442","",NA,1295
"1296","08423.5921","84.32","3345.1079","0.12","200717",2443,"2443","",NA,1296
"1297","08423.5918","84.32","3345.1077","0.06","200717",2444,"2444","",NA,1297
"1298","08423.5916","84.32","3345.1076","0.02","200717",2445,"2445","",NA,1298
"1299","08423.5912","84.32","3345.1075","0.01","200717",2446,"2446","",NA,1299
"1300","08423.5912","84.32","3345.1074","0.00","200717",2447,"2447","",NA,1300
"1301","08423.5912","84.32","3345.1074","0.00","200717",2448,"2448","",NA,1301
"1302","","0.00","","0.00","200717",61809.309,"61809.","309",NA,1302
"1303","","0.00","","0.00","200717",61817.309,"61817.","309",NA,1303
"1304","","301.25","","1.77","200717",61818.089,"61818.","089",NA,1304
"1305","","313.78","","3.58","200717",61819.089,"61819.","089",NA,1305
"1306","","327.34","","3.23","200717",61821,"61821","",NA,1306
"1307","08417.6903","325.31","3346.6951","3.17","200717",61822,"61822","",NA,1307
"1308","08417.6909","328.79","3346.6960","3.19","200717",61823,"61823","",NA,1308
"1309","08417.6910","339.81","3346.6971","3.40","200717",61824,"61824","",NA,1309
"1310","08417.6909","351.95","3346.6995","3.19","200717",61826,"61826","",NA,1310
"1311","08417.6910","346.80","3346.7005","2.91","200717",61827,"61827","",NA,1311
"1312","08417.6913","345.63","3346.7013","2.99","200717",61828,"61828","",NA,1312
"1313","08417.6916","344.92","3346.7023","3.52","200717",61829,"61829","",NA,1313
"1314","08417.6919","343.32","3346.7036","4.27","200717",61830,"61830","",NA,1314
"1315","08417.6931","326.17","3346.7065","6.14","200717",61832,"61832","",NA,1315
"1316","08417.6944","292.31","3346.7073","4.72","200717",61833,"61833","",NA,1316
"1317","08417.6964","285.86","3346.7074","6.07","200717",61834,"61834","",NA,1317
"1318","08417.6985","288.85","3346.7081","6.98","200717",61835,"61835","",NA,1318
"1319","08417.7007","288.10","3346.7088","7.23","200717",61836,"61836","",NA,1319
"1320","08417.7052","274.03","3346.7094","7.01","200717",61838,"61838","",NA,1320
"1321","08417.7079","246.06","3346.7083","7.47","200717",61839,"61839","",NA,1321
"1322","08417.7103","247.39","3346.7071","7.96","200717",61840,"61840","",NA,1322
"1323","08417.7127","256.40","3346.7060","7.76","200717",61841,"61841","",NA,1323
"1324","08417.7156","265.42","3346.7053","8.68","200717",61842,"61842","",NA,1324
"1325","08417.7215","260.66","3346.7048","9.18","200717",61844,"61844","",NA,1325
"1326","08417.7244","240.19","3346.7039","9.49","200717",61845,"61845","",NA,1326
"1327","08417.7269","242.36","3346.7027","9.25","200717",61846,"61846","",NA,1327
"1328","08417.7295","258.27","3346.7017","9.04","200717",61847,"61847","",NA,1328
"1329","","261.39","","8.96","200717",61848,"61848","",NA,1329
"1330","","250.86","","9.59","200717",61850,"61850","",NA,1330
"1331","","235.93","","10.58","200717",61851,"61851","",NA,1331
"1332","","236.91","","10.79","200717",61852,"61852","",NA,1332
"1333","","238.79","","10.41","200717",61853,"61853","",NA,1333
"1334","","240.69","","9.58","200717",61854,"61854","",NA,1334
"1335","08417.7565","235.89","3346.7018","9.84","200717",61856,"61856","",NA,1335
"1336","08417.7584","231.88","3346.6985","9.35","200717",61857,"61857","",NA,1336
"1337","08417.7646","233.53","3346.7018","8.33","200717",61858,"61858","",NA,1337
"1338","08417.7670","235.60","3346.7027","8.15","200717",61859,"61859","",NA,1338
"1339","08417.7694","238.11","3346.7037","7.84","200717",61900,"61900","",NA,1339
"1340","08417.7759","244.99","3346.6792","7.86","200717",61902,"61902","",NA,1340
"1341","08417.7783","247.81","3346.6785","7.36","200717",61903,"61903","",NA,1341
"1342","08417.7810","251.17","3346.6782","7.08","200717",61904,"61904","",NA,1342
"1343","08417.7834","254.18","3346.6780","7.01","200717",61905,"61905","",NA,1343
"1344","08417.7854","257.77","3346.6785","6.07","200717",61906,"61906","",NA,1344
"1345","08417.7883","262.83","3346.6796","6.24","200717",61907,"61907","",NA,1345
"1346","08417.7896","269.22","3346.6813","7.39","200717",61908,"61908","",NA,1346
"1347","08417.7903","276.44","3346.6833","8.01","200717",61909,"61909","",NA,1347
"1348","08417.7903","0.29","3346.6857","8.61","200717",61910,"61910","",NA,1348
"1349","08417.7903","2.38","3346.6879","9.23","200717",61911,"61911","",NA,1349
"1350","08417.7903","2.46","3346.6901","8.46","200717",61912,"61912","",NA,1350
"1351","08417.7901","4.00","3346.6924","8.41","200717",61913,"61913","",NA,1351
"1352","08417.7900","2.26","3346.6945","7.75","200717",61914,"61914","",NA,1352
"1353","08417.7899","357.96","3346.6966","6.91","200717",61915,"61915","",NA,1353
"1354","08417.7899","0.02","3346.6985","6.94","200717",61916,"61916","",NA,1354
"1355","08417.7897","359.02","3346.7006","7.20","200717",61917,"61917","",NA,1355
"1356","08417.7897","359.44","3346.7025","7.15","200717",61918,"61918","",NA,1356
"1357","08417.7893","2.72","3346.7047","7.23","200717",61919,"61919","",NA,1357
"1358","08417.7889","2.78","3346.7067","7.00","200717",61920,"61920","",NA,1358
"1359","08417.7887","350.92","3346.7086","5.76","200717",61921,"61921","",NA,1359
"1360","08417.7885","353.47","3346.7104","6.06","200717",61922,"61922","",NA,1360
"1361","08417.7883","1.23","3346.7122","6.37","200717",61923,"61923","",NA,1361
"1362","08417.7881","1.44","3346.7140","6.12","200717",61924,"61924","",NA,1362
"1363","08417.7877","3.17","3346.7156","5.74","200717",61925,"61925","",NA,1363
"1364","08417.7874","357.50","3346.7174","6.30","200717",61926,"61926","",NA,1364
"1365","08417.7874","359.14","3346.7192","6.27","200717",61927,"61927","",NA,1365
"1366","08417.7874","358.80","3346.7209","6.25","200717",61928,"61928","",NA,1366
"1367","08417.7875","356.82","3346.7226","6.32","200717",61929,"61929","",NA,1367
"1368","08417.7877","356.13","3346.7243","6.34","200717",61930,"61930","",NA,1368
"1369","08417.7878","354.86","3346.7262","6.51","200717",61931,"61931","",NA,1369
"1370","08417.7881","353.01","3346.7281","6.48","200717",61932,"61932","",NA,1370
"1371","08417.7886","351.07","3346.7297","6.51","200717",61933,"61933","",NA,1371
"1372","08417.7892","350.05","3346.7315","6.56","200717",61934,"61934","",NA,1372
"1373","08417.7898","348.93","3346.7332","6.28","200717",61935,"61935","",NA,1373
"1374","08417.7903","348.10","3346.7349","6.11","200717",61936,"61936","",NA,1374
"1375","08417.7908","347.53","3346.7365","5.71","200717",61937,"61937","",NA,1375
"1376","08417.7916","329.15","3346.7379","5.50","200717",61938,"61938","",NA,1376
"1377","08417.7923","330.86","3346.7394","6.29","200717",61939,"61939","",NA,1377
"1378","08417.7930","333.78","3346.7409","5.50","200717",61940,"61940","",NA,1378
"1379","08417.7937","334.79","3346.7425","6.61","200717",61941,"61941","",NA,1379
"1380","08417.7944","334.32","3346.7442","6.40","200717",61942,"61942","",NA,1380
"1381","08417.7953","334.98","3346.7459","6.76","200717",61943,"61943","",NA,1381
"1382","08417.7962","336.66","3346.7476","6.95","200717",61944,"61944","",NA,1382
"1383","08417.7973","335.92","3346.7494","7.37","200717",61945,"61945","",NA,1383
"1384","08417.7982","336.85","3346.7511","6.55","200717",61946,"61946","",NA,1384
"1385","08417.7990","337.68","3346.7526","5.82","200717",61947,"61947","",NA,1385
"1386","08417.7997","338.04","3346.7542","5.86","200717",61948,"61948","",NA,1386
"1387","08417.8005","336.44","3346.7557","6.06","200717",61949,"61949","",NA,1387
"1388","08417.8016","327.89","3346.7569","5.29","200717",61950,"61950","",NA,1388
"1389","08417.8026","329.35","3346.7583","6.34","200717",61951,"61951","",NA,1389
"1390","08417.8030","330.85","3346.7603","6.53","200717",61952,"61952","",NA,1390
"1391","08417.8039","331.77","3346.7621","7.36","200717",61953,"61953","",NA,1391
"1392","08417.8048","334.51","3346.7641","6.76","200717",61954,"61954","",NA,1392
"1393","08417.8056","337.80","3346.7659","7.28","200717",61955,"61955","",NA,1393
"1394","08417.8065","337.78","3346.7678","7.30","200717",61956,"61956","",NA,1394
"1395","08417.8074","338.03","3346.7696","6.97","200717",61957,"61957","",NA,1395
"1396","08417.8084","337.23","3346.7712","6.75","200717",61958,"61958","",NA,1396
"1397","08417.8093","336.63","3346.7728","6.11","200717",61959,"61959","",NA,1397
"1398","08417.8101","341.53","3346.7746","7.53","200717",62000,"62000","",NA,1398
"1399","08417.8111","339.43","3346.7766","7.49","200717",62001,"62001","",NA,1399
"1400","08417.8120","338.10","3346.7786","7.80","200717",62002,"62002","",NA,1400
"1401","08417.8131","337.63","3346.7806","7.76","200717",62003,"62003","",NA,1401
"1402","08417.8143","335.99","3346.7828","7.82","200717",62004,"62004","",NA,1402
"1403","08417.8155","334.12","3346.7849","7.51","200717",62005,"62005","",NA,1403
"1404","08417.8164","334.53","3346.7868","7.00","200717",62006,"62006","",NA,1404
"1405","08417.8173","334.48","3346.7887","7.62","200717",62007,"62007","",NA,1405
"1406","08417.8181","335.33","3346.7908","7.69","200717",62008,"62008","",NA,1406
"1407","08417.8192","330.35","3346.7929","7.61","200717",62009,"62009","",NA,1407
"1408","08417.8204","330.55","3346.7949","7.08","200717",62010,"62010","",NA,1408
"1409","08417.8217","330.02","3346.7969","7.77","200717",62011,"62011","",NA,1409
"1410","08417.8232","332.75","3346.7988","7.52","200717",62012,"62012","",NA,1410
"1411","08417.8245","335.47","3346.8007","8.17","200717",62013,"62013","",NA,1411
"1412","08417.8258","333.69","3346.8030","8.63","200717",62014,"62014","",NA,1412
"1413","08417.8273","327.91","3346.8051","8.30","200717",62015,"62015","",NA,1413
"1414","08417.8287","328.42","3346.8074","9.54","200717",62016,"62016","",NA,1414
"1415","08417.8301","331.18","3346.8100","9.47","200717",62017,"62017","",NA,1415
"1416","08417.8316","333.66","3346.8125","9.53","200717",62018,"62018","",NA,1416
"1417","08417.8331","329.23","3346.8148","9.16","200717",62019,"62019","",NA,1417
"1418","08417.8348","326.69","3346.8170","9.16","200717",62020,"62020","",NA,1418
"1419","08417.8369","327.13","3346.8198","8.77","200717",62021,"62021","",NA,1419
"1420","08417.8388","325.83","3346.8221","9.31","200717",62022,"62022","",NA,1420
"1421","08417.8406","327.26","3346.8246","10.11","200717",62023,"62023","",NA,1421
"1422","08417.8427","330.21","3346.8269","11.25","200717",62024,"62024","",NA,1422
"1423","08417.8450","329.14","3346.8294","10.34","200717",62025,"62025","",NA,1423
"1424","08417.8472","328.03","3346.8319","9.97","200717",62026,"62026","",NA,1424
"1425","08417.8494","327.76","3346.8342","10.02","200717",62027,"62027","",NA,1425
"1426","08417.8516","326.78","3346.8365","9.64","200717",62028,"62028","",NA,1426
"1427","08417.8537","324.69","3346.8388","7.89","200717",62029,"62029","",NA,1427
"1428","08417.8559","321.77","3346.8399","6.78","200717",62030,"62030","",NA,1428
"1429","08417.8580","318.97","3346.8409","7.06","200717",62031,"62031","",NA,1429
"1430","08417.8605","316.16","3346.8423","7.74","200717",62032,"62032","",NA,1430
"1431","08417.8631","314.21","3346.8444","9.34","200717",62033,"62033","",NA,1431
"1432","08417.8654","313.73","3346.8468","9.35","200717",62034,"62034","",NA,1432
"1433","08417.8679","315.06","3346.8494","9.31","200717",62035,"62035","",NA,1433
"1434","08417.8701","315.48","3346.8518","9.07","200717",62036,"62036","",NA,1434
"1435","08417.8723","316.75","3346.8541","9.97","200717",62037,"62037","",NA,1435
"1436","08417.8746","317.56","3346.8563","10.43","200717",62038,"62038","",NA,1436
"1437","08417.8772","317.57","3346.8586","11.22","200717",62039,"62039","",NA,1437
"1438","08417.8800","316.76","3346.8612","11.03","200717",62040,"62040","",NA,1438
"1439","08417.8828","316.21","3346.8637","10.78","200717",62041,"62041","",NA,1439
"1440","08417.8855","315.85","3346.8663","10.39","200717",62042,"62042","",NA,1440
"1441","08417.8881","315.31","3346.8685","9.82","200717",62043,"62043","",NA,1441
"1442","08417.8903","316.58","3346.8706","9.06","200717",62044,"62044","",NA,1442
"1443","08417.8924","316.75","3346.8724","8.88","200717",62045,"62045","",NA,1443
"1444","08417.8946","316.85","3346.8742","9.26","200717",62046,"62046","",NA,1444
"1445","08417.8967","317.16","3346.8761","8.77","200717",62047,"62047","",NA,1445
"1446","08417.8988","317.56","3346.8780","8.84","200717",62048,"62048","",NA,1446
"1447","08417.9009","316.91","3346.8798","8.82","200717",62049,"62049","",NA,1447
"1448","08417.9032","315.66","3346.8817","8.54","200717",62050,"62050","",NA,1448
"1449","08417.9057","314.15","3346.8835","8.57","200717",62051,"62051","",NA,1449
"1450","08417.9086","312.63","3346.8855","7.84","200717",62052,"62052","",NA,1450
"1451","08417.9116","312.12","3346.8875","8.60","200717",62053,"62053","",NA,1451
"1452","08417.9138","318.66","3346.8895","7.90","200717",62054,"62054","",NA,1452
"1453","08417.9159","317.94","3346.8911","7.18","200717",62055,"62055","",NA,1453
"1454","08417.9181","317.19","3346.8927","8.02","200717",62056,"62056","",NA,1454
"1455","08417.9200","317.53","3346.8942","7.79","200717",62057,"62057","",NA,1455
"1456","08417.9222","316.97","3346.8959","7.74","200717",62058,"62058","",NA,1456
"1457","08417.9241","317.80","3346.8975","7.27","200717",62059,"62059","",NA,1457
"1458","08417.9262","317.12","3346.8990","7.51","200717",62100,"62100","",NA,1458
"1459","08417.9283","316.74","3346.9004","7.70","200717",62101,"62101","",NA,1459
"1460","08417.9305","316.09","3346.9018","7.71","200717",62102,"62102","",NA,1460
"1461","08417.9328","315.61","3346.9033","7.97","200717",62103,"62103","",NA,1461
"1462","08417.9349","314.19","3346.9049","7.92","200717",62104,"62104","",NA,1462
"1463","08417.9370","313.07","3346.9064","7.63","200717",62105,"62105","",NA,1463
"1464","08417.9392","310.85","3346.9078","7.83","200717",62106,"62106","",NA,1464
"1465","08417.9412","313.56","3346.9092","7.82","200717",62107,"62107","",NA,1465
"1466","08417.9431","311.99","3346.9105","7.45","200717",62108,"62108","",NA,1466
"1467","08417.9451","308.87","3346.9118","7.44","200717",62109,"62109","",NA,1467
"1468","08417.9474","305.99","3346.9131","8.02","200717",62110,"62110","",NA,1468
"1469","08417.9495","306.98","3346.9144","7.54","200717",62111,"62111","",NA,1469
"1470","08417.9517","307.04","3346.9157","7.71","200717",62112,"62112","",NA,1470
"1471","08417.9539","305.47","3346.9170","7.74","200717",62113,"62113","",NA,1471
"1472","08417.9561","305.39","3346.9182","7.75","200717",62114,"62114","",NA,1472
"1473","08417.9584","304.75","3346.9194","7.77","200717",62115,"62115","",NA,1473
"1474","08417.9607","303.37","3346.9205","7.44","200717",62116,"62116","",NA,1474
"1475","08417.9632","302.80","3346.9218","8.38","200717",62117,"62117","",NA,1475
"1476","08417.9654","303.90","3346.9231","7.52","200717",62118,"62118","",NA,1476
"1477","08417.9676","304.90","3346.9243","7.44","200717",62119,"62119","",NA,1477
"1478","08417.9695","307.00","3346.9255","6.90","200717",62120,"62120","",NA,1478
"1479","08417.9715","308.58","3346.9267","6.96","200717",62121,"62121","",NA,1479
"1480","08417.9735","308.76","3346.9279","7.23","200717",62122,"62122","",NA,1480
"1481","08417.9768","307.37","3346.9289","7.84","200717",62123,"62123","",NA,1481
"1482","08417.9793","306.94","3346.9298","7.56","200717",62124,"62124","",NA,1482
"1483","08417.9818","306.22","3346.9312","7.31","200717",62125,"62125","",NA,1483
"1484","08417.9843","305.75","3346.9328","7.68","200717",62126,"62126","",NA,1484
"1485","08417.9867","305.46","3346.9344","7.64","200717",62127,"62127","",NA,1485
"1486","08417.9890","306.15","3346.9359","7.65","200717",62128,"62128","",NA,1486
"1487","08417.9914","306.41","3346.9372","7.49","200717",62129,"62129","",NA,1487
"1488","08417.9936","306.45","3346.9386","7.65","200717",62130,"62130","",NA,1488
"1489","08417.9958","305.98","3346.9399","7.60","200717",62131,"62131","",NA,1489
"1490","08417.9982","306.76","3346.9414","7.32","200717",62132,"62132","",NA,1490
"1491","08418.0003","307.40","3346.9426","7.37","200717",62133,"62133","",NA,1491
"1492","08418.0025","308.12","3346.9441","7.69","200717",62134,"62134","",NA,1492
"1493","08418.0047","308.31","3346.9454","7.16","200717",62135,"62135","",NA,1493
"1494","08418.0064","309.16","3346.9466","6.42","200717",62136,"62136","",NA,1494
"1495","08418.0084","308.01","3346.9478","7.29","200717",62137,"62137","",NA,1495
