"","USRear","LidarRight","LidarLeft","USRight","USLeft","SO","CO","O3","P10","NO","P25","timestamp","sensor","DateN","TimeN","Time","sequenceTime"
"948","566.42","1.00","86.00","246.38","66.04","4095.00","4095.00","4095.00","11.60","4095.00","10.40",200717000734,"proximity","200717","000734",2017-07-21 00:07:34,948
"949","254.00","1947.00","95.00","238.76","58.42",NA,NA,NA,NA,NA,NA,200717000735,"proximity","200717","000735",2017-07-21 00:07:35,949
"950","535.94","1.00","78.00","502.92","60.96",NA,NA,NA,NA,NA,NA,200717000735,"proximity","200717","000735",2017-07-21 00:07:35,950
"951","538.48","1.00","74.00","640.08","50.80",NA,NA,NA,NA,NA,NA,200717000735,"proximity","200717","000735",2017-07-21 00:07:35,951
"952","226.06","1.00","68.00","640.08","48.26","4095.00","4095.00","4095.00","11.60","4095.00","10.40",200717000735,"proximity","200717","000735",2017-07-21 00:07:35,952
"953","271.78","1.00","60.00","160.02","50.80",NA,NA,NA,NA,NA,NA,200717000736,"proximity","200717","000736",2017-07-21 00:07:36,953
"954","571.50","1.00","79.00","622.30","55.88",NA,NA,NA,NA,NA,NA,200717000736,"proximity","200717","000736",2017-07-21 00:07:36,954
"955","508.00","1.00","80.00","642.62","53.34",NA,NA,NA,NA,NA,NA,200717000736,"proximity","200717","000736",2017-07-21 00:07:36,955
"956","299.72","659.00","76.00","640.08","48.26","4095.00","4095.00","4095.00","11.60","4095.00","10.40",200717000737,"proximity","200717","000737",2017-07-21 00:07:37,956
"957","279.40","1.00","73.00","642.62","53.34",NA,NA,NA,NA,NA,NA,200717000737,"proximity","200717","000737",2017-07-21 00:07:37,957
"958","574.04","1.00","84.00","642.62","50.80",NA,NA,NA,NA,NA,NA,200717000737,"proximity","200717","000737",2017-07-21 00:07:37,958
"959","345.44","1.00","87.00","637.54","71.12",NA,NA,NA,NA,NA,NA,200717000737,"proximity","200717","000737",2017-07-21 00:07:37,959
"960","441.96","1.00","74.00","642.62","58.42","4095.00","4095.00","4095.00","11.60","4095.00","10.40",200717000738,"proximity","200717","000738",2017-07-21 00:07:38,960
"961","462.28","1.00","86.00","642.62","55.88",NA,NA,NA,NA,NA,NA,200717000738,"proximity","200717","000738",2017-07-21 00:07:38,961
"962","447.04","1.00","83.00","642.62","55.88",NA,NA,NA,NA,NA,NA,200717000738,"proximity","200717","000738",2017-07-21 00:07:38,962
"963","226.06","1.00","1035.00","640.08","53.34",NA,NA,NA,NA,NA,NA,200717000738,"proximity","200717","000738",2017-07-21 00:07:38,963
"964","629.92","537.00","967.00","645.16","55.88","4095.00","4095.00","4095.00","11.60","4095.00","10.40",200717000739,"proximity","200717","000739",2017-07-21 00:07:39,964
"965","533.40","1.00","997.00","622.30","55.88",NA,NA,NA,NA,NA,NA,200717000739,"proximity","200717","000739",2017-07-21 00:07:39,965
"966","284.48","1.00","91.00","279.40","60.96",NA,NA,NA,NA,NA,NA,200717000739,"proximity","200717","000739",2017-07-21 00:07:39,966
"967","419.10","1.00","1429.00","632.46","60.96",NA,NA,NA,NA,NA,NA,200717000740,"proximity","200717","000740",2017-07-21 00:07:40,967
"968","576.58","1.00","1.00","642.62","35.56","4095.00","4095.00","4095.00","11.40","4095.00","10.30",200717000740,"proximity","200717","000740",2017-07-21 00:07:40,968
"969","233.68","1.00","1.00","640.08","71.12",NA,NA,NA,NA,NA,NA,200717000740,"proximity","200717","000740",2017-07-21 00:07:40,969
"970","558.80","1243.00","1361.00","640.08","73.66",NA,NA,NA,NA,NA,NA,200717000741,"proximity","200717","000741",2017-07-21 00:07:41,970
"971","485.14","1260.00","895.00","640.08","86.36",NA,NA,NA,NA,NA,NA,200717000741,"proximity","200717","000741",2017-07-21 00:07:41,971
"972","325.12","265.00","128.00","403.86","86.36","4095.00","4095.00","4095.00","11.40","4095.00","10.30",200717000741,"proximity","200717","000741",2017-07-21 00:07:41,972
"973","335.28","944.00","110.00","254.00","81.28",NA,NA,NA,NA,NA,NA,200717000741,"proximity","200717","000741",2017-07-21 00:07:41,973
"974","528.32","953.00","112.00","566.42","76.20",NA,NA,NA,NA,NA,NA,200717000742,"proximity","200717","000742",2017-07-21 00:07:42,974
"975","241.30","928.00","98.00","480.06","81.28",NA,NA,NA,NA,NA,NA,200717000742,"proximity","200717","000742",2017-07-21 00:07:42,975
"976","345.44","343.00","104.00","302.26","76.20","4095.00","4095.00","4095.00","11.30","4095.00","10.20",200717000742,"proximity","200717","000742",2017-07-21 00:07:42,976
"977","342.90","1.00","115.00","342.90","73.66",NA,NA,NA,NA,NA,NA,200717000743,"proximity","200717","000743",2017-07-21 00:07:43,977
"978","426.72","910.00","93.00","375.92","71.12",NA,NA,NA,NA,NA,NA,200717000743,"proximity","200717","000743",2017-07-21 00:07:43,978
"979","218.44","952.00","1.00","449.58","68.58",NA,NA,NA,NA,NA,NA,200717000743,"proximity","200717","000743",2017-07-21 00:07:43,979
"980","332.74","947.00","105.00","568.96","66.04","4095.00","4095.00","4095.00","11.20","4095.00","10.10",200717000743,"proximity","200717","000743",2017-07-21 00:07:43,980
"981","317.50","959.00","81.00","457.20","66.04",NA,NA,NA,NA,NA,NA,200717000743,"proximity","200717","000743",2017-07-21 00:07:43,981
"982","302.26","64.00","68.00","45.72","71.12",NA,NA,NA,NA,NA,NA,200717000744,"proximity","200717","000744",2017-07-21 00:07:44,982
"983","271.78","70.00","92.00","53.34","60.96",NA,NA,NA,NA,NA,NA,200717000744,"proximity","200717","000744",2017-07-21 00:07:44,983
"984","307.34","88.00","62.00","63.50","55.88","4095.00","4095.00","4095.00","11.20","4095.00","10.10",200717000744,"proximity","200717","000744",2017-07-21 00:07:44,984
"985","261.62","92.00","58.00","66.04","50.80",NA,NA,NA,NA,NA,NA,200717000745,"proximity","200717","000745",2017-07-21 00:07:45,985
"986","271.78","780.00","45.00","416.56","45.72",NA,NA,NA,NA,NA,NA,200717000745,"proximity","200717","000745",2017-07-21 00:07:45,986
"987","271.78","103.00","51.00","91.44","43.18",NA,NA,NA,NA,NA,NA,200717000745,"proximity","200717","000745",2017-07-21 00:07:45,987
"988","177.80","95.00","58.00","81.28","43.18","4095.00","4095.00","4095.00","11.20","4095.00","10.10",200717000746,"proximity","200717","000746",2017-07-21 00:07:46,988
"989","254.00","94.00","19.00","81.28","40.64",NA,NA,NA,NA,NA,NA,200717000746,"proximity","200717","000746",2017-07-21 00:07:46,989
"990","251.46","94.00","59.00","78.74","45.72",NA,NA,NA,NA,NA,NA,200717000746,"proximity","200717","000746",2017-07-21 00:07:46,990
"991","317.50","134.00","75.00","81.28","48.26",NA,NA,NA,NA,NA,NA,200717000746,"proximity","200717","000746",2017-07-21 00:07:46,991
"992","218.44","819.00","105.00","297.18","55.88","4095.00","4095.00","4095.00","11.20","4095.00","10.10",200717000747,"proximity","200717","000747",2017-07-21 00:07:47,992
"993","220.98","805.00","105.00","297.18","60.96",NA,NA,NA,NA,NA,NA,200717000747,"proximity","200717","000747",2017-07-21 00:07:47,993
"994","220.98","71.00","79.00","58.42","60.96",NA,NA,NA,NA,NA,NA,200717000747,"proximity","200717","000747",2017-07-21 00:07:47,994
"995","271.78","70.00","68.00","58.42","60.96",NA,NA,NA,NA,NA,NA,200717000748,"proximity","200717","000748",2017-07-21 00:07:48,995
"996","264.16","71.00","87.00","55.88","60.96","4095.00","4095.00","4095.00","11.20","4095.00","10.10",200717000748,"proximity","200717","000748",2017-07-21 00:07:48,996
"997","228.60","71.00","92.00","55.88","60.96",NA,NA,NA,NA,NA,NA,200717000748,"proximity","200717","000748",2017-07-21 00:07:48,997
"998","342.90","860.00","83.00","170.18","68.58",NA,NA,NA,NA,NA,NA,200717000748,"proximity","200717","000748",2017-07-21 00:07:48,998
"999","523.24","811.00","102.00","556.26","58.42",NA,NA,NA,NA,NA,NA,200717000748,"proximity","200717","000748",2017-07-21 00:07:48,999
"1000","678.18","908.00","71.00","419.10","58.42","4095.00","4095.00","4095.00","11.20","4095.00","10.10",200717000749,"proximity","200717","000749",2017-07-21 00:07:49,1000
"1001","675.64","912.00","76.00","589.28","55.88",NA,NA,NA,NA,NA,NA,200717000749,"proximity","200717","000749",2017-07-21 00:07:49,1001
"1002","673.10","908.00","95.00","635.00","50.80",NA,NA,NA,NA,NA,NA,200717000750,"proximity","200717","000750",2017-07-21 00:07:50,1002
"1003","650.24","800.00","66.00","609.60","53.34",NA,NA,NA,NA,NA,NA,200717000750,"proximity","200717","000750",2017-07-21 00:07:50,1003
"1004","655.32","787.00","94.00","640.08","53.34","4095.00","4095.00","4095.00","11.30","4095.00","10.20",200717000750,"proximity","200717","000750",2017-07-21 00:07:50,1004
"1005","637.54","811.00","82.00","589.28","35.56",NA,NA,NA,NA,NA,NA,200717000750,"proximity","200717","000750",2017-07-21 00:07:50,1005
"1006","203.20","1.00","68.00","63.50","53.34",NA,NA,NA,NA,NA,NA,200717000751,"proximity","200717","000751",2017-07-21 00:07:51,1006
"1007","193.04","1.00","78.00","63.50","58.42",NA,NA,NA,NA,NA,NA,200717000751,"proximity","200717","000751",2017-07-21 00:07:51,1007
"1008","193.04","1.00","95.00","63.50","68.58","4095.00","4095.00","4095.00","11.30","4095.00","10.20",200717000751,"proximity","200717","000751",2017-07-21 00:07:51,1008
"1009","330.20","790.00","101.00","63.50","88.90",NA,NA,NA,NA,NA,NA,200717000751,"proximity","200717","000751",2017-07-21 00:07:51,1009
"1010","254.00","783.00","1413.00","292.10","73.66",NA,NA,NA,NA,NA,NA,200717000752,"proximity","200717","000752",2017-07-21 00:07:52,1010
"1011","624.84","785.00","77.00","297.18","76.20",NA,NA,NA,NA,NA,NA,200717000752,"proximity","200717","000752",2017-07-21 00:07:52,1011
"1012","637.54","932.00","84.00","497.84","68.58","4095.00","4095.00","4095.00","11.30","4095.00","10.20",200717000752,"proximity","200717","000752",2017-07-21 00:07:52,1012
"1013","670.56","816.00","74.00","401.32","66.04",NA,NA,NA,NA,NA,NA,200717000753,"proximity","200717","000753",2017-07-21 00:07:53,1013
"1014","408.94","945.00","63.00","607.06","66.04",NA,NA,NA,NA,NA,NA,200717000753,"proximity","200717","000753",2017-07-21 00:07:53,1014
"1015","627.38","803.00","63.00","543.56","55.88",NA,NA,NA,NA,NA,NA,200717000753,"proximity","200717","000753",2017-07-21 00:07:53,1015
"1016","660.40","91.00","66.00","68.58","55.88","4095.00","4095.00","4095.00","11.30","4095.00","10.20",200717000753,"proximity","200717","000753",2017-07-21 00:07:53,1016
"1017","358.14","83.00","65.00","63.50","50.80",NA,NA,NA,NA,NA,NA,200717000754,"proximity","200717","000754",2017-07-21 00:07:54,1017
"1018","281.94","79.00","69.00","55.88","48.26",NA,NA,NA,NA,NA,NA,200717000754,"proximity","200717","000754",2017-07-21 00:07:54,1018
"1019","523.24","949.00","62.00","63.50","55.88",NA,NA,NA,NA,NA,NA,200717000754,"proximity","200717","000754",2017-07-21 00:07:54,1019
"1020","355.60","967.00","62.00","78.74","50.80","4095.00","4095.00","4095.00","11.30","4095.00","10.20",200717000755,"proximity","200717","000755",2017-07-21 00:07:55,1020
"1021","218.44","951.00","61.00","320.04","50.80",NA,NA,NA,NA,NA,NA,200717000755,"proximity","200717","000755",2017-07-21 00:07:55,1021
"1022","660.40","112.00","1.00","86.36","50.80",NA,NA,NA,NA,NA,NA,200717000755,"proximity","200717","000755",2017-07-21 00:07:55,1022
"1023","584.20","106.00","976.00","81.28","55.88",NA,NA,NA,NA,NA,NA,200717000755,"proximity","200717","000755",2017-07-21 00:07:55,1023
"1024","264.16","1.00","968.00","76.20","55.88","4095.00","4095.00","4095.00","11.40","4095.00","10.30",200717000756,"proximity","200717","000756",2017-07-21 00:07:56,1024
"1025","388.62","956.00","1187.00","76.20","53.34",NA,NA,NA,NA,NA,NA,200717000756,"proximity","200717","000756",2017-07-21 00:07:56,1025
"1026","680.72","960.00","1310.00","548.64","53.34",NA,NA,NA,NA,NA,NA,200717000756,"proximity","200717","000756",2017-07-21 00:07:56,1026
"1027","198.12","1.00","490.00","386.08","48.26",NA,NA,NA,NA,NA,NA,200717000757,"proximity","200717","000757",2017-07-21 00:07:57,1027
"1028","530.86","948.00","1.00","640.08","48.26","4095.00","4095.00","4095.00","11.40","4095.00","10.30",200717000757,"proximity","200717","000757",2017-07-21 00:07:57,1028
"1029","617.22","961.00","1.00","642.62","48.26",NA,NA,NA,NA,NA,NA,200717000757,"proximity","200717","000757",2017-07-21 00:07:57,1029
"1030","210.82","956.00","1316.00","642.62","45.72",NA,NA,NA,NA,NA,NA,200717000757,"proximity","200717","000757",2017-07-21 00:07:57,1030
"1031","198.12","529.00","1290.00","551.18","60.96",NA,NA,NA,NA,NA,NA,200717000758,"proximity","200717","000758",2017-07-21 00:07:58,1031
"1032","210.82","533.00","1278.00","132.08","45.72","4095.00","4095.00","4095.00","11.50","4095.00","10.40",200717000758,"proximity","200717","000758",2017-07-21 00:07:58,1032
"1033","210.82","535.00","1258.00","139.70","43.18",NA,NA,NA,NA,NA,NA,200717000758,"proximity","200717","000758",2017-07-21 00:07:58,1033
"1034","185.42","539.00","960.00","127.00","40.64",NA,NA,NA,NA,NA,NA,200717000758,"proximity","200717","000758",2017-07-21 00:07:58,1034
"1035","185.42","537.00","1313.00","472.44","53.34",NA,NA,NA,NA,NA,NA,200717000759,"proximity","200717","000759",2017-07-21 00:07:59,1035
"1036","180.34","541.00","1308.00","111.76","50.80","4095.00","4095.00","4095.00","11.60","4095.00","10.40",200717000759,"proximity","200717","000759",2017-07-21 00:07:59,1036
"1037","177.80","540.00","1312.00","99.06","50.80",NA,NA,NA,NA,NA,NA,200717000759,"proximity","200717","000759",2017-07-21 00:07:59,1037
"1038","193.04","826.00","1.00","109.22","33.02",NA,NA,NA,NA,NA,NA,200717000800,"proximity","200717","000800",2017-07-21 00:08:00,1038
"1039","195.58","713.00","1.00","530.86","53.34",NA,NA,NA,NA,NA,NA,200717000800,"proximity","200717","000800",2017-07-21 00:08:00,1039
"1040","195.58","757.00","1.00","617.22","40.64","4095.00","4095.00","4095.00","11.60","4095.00","10.40",200717000800,"proximity","200717","000800",2017-07-21 00:08:00,1040
"1041","187.96","754.00","1.00","614.68","48.26",NA,NA,NA,NA,NA,NA,200717000801,"proximity","200717","000801",2017-07-21 00:08:01,1041
"1042","185.42","763.00","1095.00","586.74","45.72",NA,NA,NA,NA,NA,NA,200717000801,"proximity","200717","000801",2017-07-21 00:08:01,1042
"1043","195.58","757.00","1046.00","642.62","45.72",NA,NA,NA,NA,NA,NA,200717000801,"proximity","200717","000801",2017-07-21 00:08:01,1043
"1044","198.12","3263.00","1.00","642.62","48.26","4095.00","4095.00","4095.00","11.60","4095.00","10.50",200717000801,"proximity","200717","000801",2017-07-21 00:08:01,1044
"1045","205.74","766.00","1320.00","640.08","45.72",NA,NA,NA,NA,NA,NA,200717000802,"proximity","200717","000802",2017-07-21 00:08:02,1045
"1046","180.34","714.00","1308.00","642.62","43.18",NA,NA,NA,NA,NA,NA,200717000802,"proximity","200717","000802",2017-07-21 00:08:02,1046
"1047","180.34","817.00","1276.00","508.00","320.04",NA,NA,NA,NA,NA,NA,200717000802,"proximity","200717","000802",2017-07-21 00:08:02,1047
"1048","142.24","586.00","1316.00","632.46","40.64","4095.00","4095.00","4095.00","11.60","4095.00","10.50",200717000803,"proximity","200717","000803",2017-07-21 00:08:03,1048
"1049","152.40","572.00","1307.00","612.14","48.26",NA,NA,NA,NA,NA,NA,200717000803,"proximity","200717","000803",2017-07-21 00:08:03,1049
"1050","215.90","762.00","1136.00","139.70","40.64",NA,NA,NA,NA,NA,NA,200717000803,"proximity","200717","000803",2017-07-21 00:08:03,1050
"1051","193.04","730.00","1146.00","464.82","45.72",NA,NA,NA,NA,NA,NA,200717000803,"proximity","200717","000803",2017-07-21 00:08:03,1051
"1052","205.74","766.00","1130.00","642.62","45.72","4095.00","4095.00","4095.00","11.70","4095.00","10.50",200717000804,"proximity","200717","000804",2017-07-21 00:08:04,1052
"1053","180.34","814.00","1139.00","556.26","53.34",NA,NA,NA,NA,NA,NA,200717000804,"proximity","200717","000804",2017-07-21 00:08:04,1053
"1054","198.12","773.00","953.00","139.70","50.80",NA,NA,NA,NA,NA,NA,200717000804,"proximity","200717","000804",2017-07-21 00:08:04,1054
"1055","203.20","767.00","1128.00","132.08","53.34",NA,NA,NA,NA,NA,NA,200717000804,"proximity","200717","000804",2017-07-21 00:08:04,1055
"1056","203.20","814.00","1148.00","614.68","320.04","4095.00","4095.00","4095.00","11.70","4095.00","10.50",200717000805,"proximity","200717","000805",2017-07-21 00:08:05,1056
"1057","180.34","827.00","1.00","612.14","60.96",NA,NA,NA,NA,NA,NA,200717000805,"proximity","200717","000805",2017-07-21 00:08:05,1057
"1058","187.96","149.00","1146.00","142.24","60.96",NA,NA,NA,NA,NA,NA,200717000805,"proximity","200717","000805",2017-07-21 00:08:05,1058
"1059","198.12","830.00","1.00","147.32","55.88",NA,NA,NA,NA,NA,NA,200717000806,"proximity","200717","000806",2017-07-21 00:08:06,1059
"1060","190.50","825.00","1124.00","632.46","53.34","4095.00","4095.00","4095.00","11.70","4095.00","10.50",200717000806,"proximity","200717","000806",2017-07-21 00:08:06,1060
"1061","195.58","1085.00","1.00","640.08","55.88",NA,NA,NA,NA,NA,NA,200717000806,"proximity","200717","000806",2017-07-21 00:08:06,1061
"1062","187.96","1.00","1.00","139.70","55.88",NA,NA,NA,NA,NA,NA,200717000806,"proximity","200717","000806",2017-07-21 00:08:06,1062
