long,course,lat,speed,day,utc_time,Time
8422.7443,184.89,3346.4806,11.61,200717,200638,2017-07-20 20:06:38
8422.7448,185.65,3346.477,12.48,200717,200639,2017-07-20 20:06:39
8422.7449,186.74,3346.474,12.5,200717,200640,2017-07-20 20:06:40
8422.7453,187.58,3346.47,12.97,200717,200641,2017-07-20 20:06:41
8422.7458,188.42,3346.4672,11.02,200717,200642,2017-07-20 20:06:42
8422.7464,188.89,3346.4639,10.8,200717,200643,2017-07-20 20:06:43
8422.7463,180.68,3346.4606,9.77,200717,200644,2017-07-20 20:06:44
8422.7464,181.32,3346.4572,10.79,200717,200645,2017-07-20 20:06:45
8422.7472,184.58,3346.4521,11.88,200717,200646,2017-07-20 20:06:46
8422.7476,182.76,3346.4474,11.38,200717,200647,2017-07-20 20:06:47
8422.7478,183.66,3346.4433,12.24,200717,200648,2017-07-20 20:06:48
8422.7481,186.18,3346.4397,12.65,200717,200649,2017-07-20 20:06:49
8422.7484,186.41,3346.4362,12.24,200717,200650,2017-07-20 20:06:50
8422.7487,186.38,3346.4328,11.79,200717,200651,2017-07-20 20:06:51
8422.749,186.88,3346.4295,11.53,200717,200652,2017-07-20 20:06:52
8422.749,186.68,3346.4255,11.1,200717,200653,2017-07-20 20:06:53
8422.7495,186.99,3346.4235,7.82,200717,200654,2017-07-20 20:06:54
8422.7502,188.19,3346.4193,4.77,200717,200655,2017-07-20 20:06:55
8422.7502,189.74,3346.4157,3.02,200717,200656,2017-07-20 20:06:56
8422.7496,188.3,3346.4118,3,200717,200657,2017-07-20 20:06:57
8422.7484,186.24,3346.4081,2.96,200717,200658,2017-07-20 20:06:58
8422.748,184.23,3346.4069,3.17,200717,200659,2017-07-20 20:06:59
8422.7493,185.22,3346.4057,5.82,200717,200700,2017-07-20 20:07:00
8422.7502,186.21,3346.4041,5.88,200717,200701,2017-07-20 20:07:01
8422.751,187.73,3346.402,6.84,200717,200702,2017-07-20 20:07:02
8422.7515,189.76,3346.3998,7.34,200717,200703,2017-07-20 20:07:03
8422.7519,188.69,3346.3976,7.66,200717,200704,2017-07-20 20:07:04
8422.7522,188.73,3346.3947,8.36,200717,200705,2017-07-20 20:07:05
8422.7528,190.36,3346.392,8.39,200717,200706,2017-07-20 20:07:06
8422.7531,190.5,3346.3895,8.44,200717,200707,2017-07-20 20:07:07
8422.7534,190.31,3346.3872,8.25,200717,200708,2017-07-20 20:07:08
8422.7539,191.71,3346.3851,8.24,200717,200709,2017-07-20 20:07:09
8422.7539,191.9,3346.3838,7.27,200717,200710,2017-07-20 20:07:10
8422.7549,193.05,3346.3821,4.83,200717,200711,2017-07-20 20:07:11
8422.7545,196.39,3346.3747,4.52,200717,200712,2017-07-20 20:07:12
8422.7552,202.01,3346.3698,7.03,200717,200713,2017-07-20 20:07:13
8422.7575,208.44,3346.3679,9.68,200717,200714,2017-07-20 20:07:14
8422.7606,215.18,3346.3663,10.57,200717,200715,2017-07-20 20:07:15
8422.7636,222.24,3346.3672,10.55,200717,200716,2017-07-20 20:07:16
8422.7672,228.72,3346.3675,11.79,200717,200717,2017-07-20 20:07:17
8422.7701,235.03,3346.3691,11.71,200717,200718,2017-07-20 20:07:18
8422.7723,241.31,3346.369,9.71,200717,200719,2017-07-20 20:07:19
8422.7746,247.02,3346.3688,9.51,200717,200720,2017-07-20 20:07:20
8422.7772,252.26,3346.3692,10.46,200717,200721,2017-07-20 20:07:21
8422.7805,257.04,3346.3697,11.74,200717,200722,2017-07-20 20:07:22
8422.784,261.37,3346.3703,13.63,200717,200723,2017-07-20 20:07:23
8422.788,265.3,3346.3707,14.71,200717,200724,2017-07-20 20:07:24
8422.7913,268.8,3346.3712,13.53,200717,200725,2017-07-20 20:07:25
8422.794,271.82,3346.3716,12.48,200717,200726,2017-07-20 20:07:26
8422.797,274.71,3346.3728,13.32,200717,200727,2017-07-20 20:07:27
8422.8004,289.51,3346.3725,12.99,200717,200728,2017-07-20 20:07:28
8422.8034,289.74,3346.373,13.05,200717,200729,2017-07-20 20:07:29
8422.8061,290.6,3346.3742,14.81,200717,200730,2017-07-20 20:07:30
8422.8083,291.3,3346.3726,12.1,200717,200731,2017-07-20 20:07:31
8422.8106,293.5,3346.3725,11.09,200717,200732,2017-07-20 20:07:32
8422.8133,290.86,3346.3721,9.87,200717,200733,2017-07-20 20:07:33
8422.8156,291.01,3346.3719,8.61,200717,200734,2017-07-20 20:07:34
8422.8177,289.86,3346.371,8.27,200717,200735,2017-07-20 20:07:35
8422.8199,287.85,3346.3698,8.75,200717,200736,2017-07-20 20:07:36
8422.8218,276.69,3346.3688,6.82,200717,200737,2017-07-20 20:07:37
8422.8242,278.61,3346.3676,8.68,200717,200738,2017-07-20 20:07:38
8422.8265,281.88,3346.3671,8.94,200717,200739,2017-07-20 20:07:39
8422.8291,280.19,3346.3666,8.61,200717,200740,2017-07-20 20:07:40
8422.8317,274.4,3346.3656,8.6,200717,200741,2017-07-20 20:07:41
8422.8341,277,3346.3656,8.31,200717,200742,2017-07-20 20:07:42
8422.8371,277.89,3346.3652,10.86,200717,200743,2017-07-20 20:07:43
8422.8399,279.59,3346.3665,11.39,200717,200744,2017-07-20 20:07:44
8422.8433,280.59,3346.3665,11.92,200717,200745,2017-07-20 20:07:45
8422.8462,280.89,3346.3657,9.99,200717,200746,2017-07-20 20:07:46
8422.8486,281.87,3346.366,9.63,200717,200747,2017-07-20 20:07:47
8422.8511,282.8,3346.3669,9.69,200717,200748,2017-07-20 20:07:48
8422.8529,283.7,3346.3673,7.97,200717,200749,2017-07-20 20:07:49
8422.8546,284.97,3346.3677,6.62,200717,200750,2017-07-20 20:07:50
8422.8563,285.06,3346.367,4.91,200717,200751,2017-07-20 20:07:51
8422.8575,283.64,3346.3655,3.86,200717,200752,2017-07-20 20:07:52
8422.859,280.7,3346.3641,4.82,200717,200753,2017-07-20 20:07:53
8422.8608,277.98,3346.3628,6.07,200717,200754,2017-07-20 20:07:54
8422.8623,275.24,3346.3617,5.87,200717,200755,2017-07-20 20:07:55
8422.8639,272.4,3346.3604,6.08,200717,200756,2017-07-20 20:07:56
8422.8657,269.81,3346.359,7,200717,200757,2017-07-20 20:07:57
8422.8674,267.99,3346.3581,6.29,200717,200758,2017-07-20 20:07:58
8422.8693,266.1,3346.3573,5.85,200717,200759,2017-07-20 20:07:59
8422.8712,264.44,3346.3563,6.5,200717,200800,2017-07-20 20:08:00
8422.873,263.22,3346.3556,6.44,200717,200801,2017-07-20 20:08:01
8422.8748,263.83,3346.3552,6.25,200717,200802,2017-07-20 20:08:02
8422.8768,269.1,3346.3548,6.85,200717,200803,2017-07-20 20:08:03
8422.8788,270.41,3346.3545,6.91,200717,200804,2017-07-20 20:08:04
8422.8813,270.79,3346.3538,8.4,200717,200805,2017-07-20 20:08:05
8422.8838,282.21,3346.3543,8.96,200717,200806,2017-07-20 20:08:06
8422.8863,291.4,3346.3548,10.38,200717,200807,2017-07-20 20:08:07
8422.8887,301.06,3346.3556,10.97,200717,200808,2017-07-20 20:08:08
8422.8917,298.64,3346.3564,10.59,200717,200809,2017-07-20 20:08:09
8422.8946,297.94,3346.3572,10.59,200717,200810,2017-07-20 20:08:10
8422.8972,300.93,3346.3586,11.14,200717,200811,2017-07-20 20:08:11
8422.8999,302.82,3346.36,12.02,200717,200812,2017-07-20 20:08:12
8422.9023,303.52,3346.3609,11.17,200717,200813,2017-07-20 20:08:13
8422.904,309.09,3346.3615,8.94,200717,200814,2017-07-20 20:08:14
8422.9049,319.89,3346.3617,8.1,200717,200815,2017-07-20 20:08:15
8422.9055,337.54,3346.3637,10.12,200717,200816,2017-07-20 20:08:16
8422.9053,357.28,3346.3628,9.02,200717,200817,2017-07-20 20:08:17
8422.9048,12.09,3346.3637,7.82,200717,200818,2017-07-20 20:08:18
8422.9043,12.68,3346.3643,6.42,200717,200819,2017-07-20 20:08:19
8422.9038,10.65,3346.3657,6.58,200717,200820,2017-07-20 20:08:20
8422.9036,7.21,3346.3672,8.71,200717,200821,2017-07-20 20:08:21
8422.9036,6.65,3346.3693,9.42,200717,200822,2017-07-20 20:08:22
8422.9037,6,3346.3712,8.57,200717,200823,2017-07-20 20:08:23
8422.9036,3.47,3346.3734,8.55,200717,200824,2017-07-20 20:08:24
8422.9037,357.87,3346.3752,9.46,200717,200825,2017-07-20 20:08:25
8422.9031,12.33,3346.3759,12,200717,200826,2017-07-20 20:08:26
8422.9023,12.38,3346.3783,12.82,200717,200827,2017-07-20 20:08:27
8422.9017,11.08,3346.3809,11.34,200717,200828,2017-07-20 20:08:28
8422.9014,5.02,3346.3835,11.34,200717,200829,2017-07-20 20:08:29
8422.9013,5.56,3346.3856,11.14,200717,200830,2017-07-20 20:08:30
8422.9011,6.4,3346.3879,10.49,200717,200831,2017-07-20 20:08:31
8422.9008,4.6,3346.3903,9.68,200717,200832,2017-07-20 20:08:32
8422.9006,5.74,3346.3925,9.86,200717,200833,2017-07-20 20:08:33
8422.9005,7.86,3346.394,11.43,200717,200834,2017-07-20 20:08:34
8422.9002,6.37,3346.3969,10.3,200717,200835,2017-07-20 20:08:35
8422.8999,6.99,3346.399,7.28,200717,200836,2017-07-20 20:08:36
8422.8999,7.39,3346.4003,4.65,200717,200837,2017-07-20 20:08:37
8422.8997,5.67,3346.4017,5.87,200717,200838,2017-07-20 20:08:38
8422.8995,4.54,3346.4033,6.85,200717,200839,2017-07-20 20:08:39
8422.8992,14.19,3346.4049,6.79,200717,200840,2017-07-20 20:08:40
8422.8986,16.9,3346.4063,6.35,200717,200841,2017-07-20 20:08:41
8422.8982,16.19,3346.408,8.95,200717,200842,2017-07-20 20:08:42
8422.8978,15.19,3346.4103,7.74,200717,200843,2017-07-20 20:08:43
8422.8974,15.08,3346.4123,4.74,200717,200844,2017-07-20 20:08:44
8422.8972,13.98,3346.4144,5.61,200717,200845,2017-07-20 20:08:45
8422.897,12.97,3346.4167,6.97,200717,200846,2017-07-20 20:08:46
8422.8969,12.09,3346.419,7.18,200717,200847,2017-07-20 20:08:47
8422.8968,11.22,3346.4215,9.45,200717,200848,2017-07-20 20:08:48
8422.8966,10.4,3346.4242,10.71,200717,200849,2017-07-20 20:08:49
8422.8965,8.35,3346.4267,12.2,200717,200850,2017-07-20 20:08:50
8422.8963,6.85,3346.4298,12.97,200717,200851,2017-07-20 20:08:51
8422.896,5.31,3346.4334,13.43,200717,200852,2017-07-20 20:08:52
8422.8958,4.65,3346.4369,13.82,200717,200853,2017-07-20 20:08:53
8422.8954,4.94,3346.4402,13.24,200717,200854,2017-07-20 20:08:54
8422.8952,5.33,3346.4436,13.26,200717,200855,2017-07-20 20:08:55
8422.8951,4.44,3346.4473,12.58,200717,200856,2017-07-20 20:08:56
8422.8949,4.3,3346.4505,14.52,200717,200857,2017-07-20 20:08:57
8422.8949,2.39,3346.4545,14.52,200717,200858,2017-07-20 20:08:58
8422.8948,2.21,3346.4575,12.92,200717,200859,2017-07-20 20:08:59
8422.8944,3.15,3346.4607,13.23,200717,200900,2017-07-20 20:09:00
8422.8943,3.15,3346.4645,13.24,200717,200901,2017-07-20 20:09:01
8422.8943,2.66,3346.4677,12.92,200717,200902,2017-07-20 20:09:02
8422.8942,1.93,3346.4709,12.74,200717,200903,2017-07-20 20:09:03
8422.8937,11.64,3346.4718,10.04,200717,200904,2017-07-20 20:09:04
8422.8933,14.96,3346.4726,7.01,200717,200905,2017-07-20 20:09:05
8422.893,14.24,3346.4734,5.73,200717,200906,2017-07-20 20:09:06
8422.8926,16.03,3346.4746,6.35,200717,200907,2017-07-20 20:09:07
8422.8922,12.93,3346.4761,5.85,200717,200908,2017-07-20 20:09:08
8422.892,12.3,3346.4774,5.9,200717,200909,2017-07-20 20:09:09
8422.892,11.24,3346.4789,7.14,200717,200910,2017-07-20 20:09:10
8422.8918,11.6,3346.4805,8.89,200717,200911,2017-07-20 20:09:11
8422.8914,12.14,3346.4823,8.32,200717,200912,2017-07-20 20:09:12
8422.8909,11.63,3346.4845,7.19,200717,200913,2017-07-20 20:09:13
8422.8905,8.79,3346.4869,7.38,200717,200914,2017-07-20 20:09:14
8422.89,10.07,3346.4893,7.05,200717,200915,2017-07-20 20:09:15
8422.8899,9.76,3346.4906,4.09,200717,200916,2017-07-20 20:09:16
8422.8896,9.76,3346.4917,0.08,200717,200917,2017-07-20 20:09:17
8422.89,9.63,3346.4917,3.84,200717,200918,2017-07-20 20:09:18
8422.8896,10.97,3346.4935,9.13,200717,200919,2017-07-20 20:09:19
8422.8891,11.98,3346.4954,10.3,200717,200920,2017-07-20 20:09:20
8422.8887,12.55,3346.4985,11.57,200717,200921,2017-07-20 20:09:21
8422.8884,6.63,3346.5013,9.2,200717,200922,2017-07-20 20:09:22
8422.8885,3.02,3346.5033,6.82,200717,200923,2017-07-20 20:09:23
8422.8887,3.86,3346.5051,5.87,200717,200924,2017-07-20 20:09:24
8422.8885,4.94,3346.507,4.18,200717,200925,2017-07-20 20:09:25
8422.8882,4.04,3346.5091,5.36,200717,200926,2017-07-20 20:09:26
8422.8884,348.94,3346.5116,9.02,200717,200927,2017-07-20 20:09:27
8422.8883,5.36,3346.5143,11.28,200717,200928,2017-07-20 20:09:28
8422.8881,6.42,3346.5169,9.69,200717,200929,2017-07-20 20:09:29
8422.8879,5.65,3346.5192,7.55,200717,200930,2017-07-20 20:09:30
8422.8874,7.12,3346.5212,6.5,200717,200931,2017-07-20 20:09:31
8422.8872,5.71,3346.5231,7.31,200717,200932,2017-07-20 20:09:32
8422.8866,13.77,3346.5245,9.52,200717,200933,2017-07-20 20:09:33
8422.8866,348.45,3346.5256,5.03,200717,200934,2017-07-20 20:09:34
8422.8869,349.05,3346.5262,4.27,200717,200935,2017-07-20 20:09:35
8422.887,349.84,3346.5278,5.19,200717,200936,2017-07-20 20:09:36
8422.8871,0.44,3346.5296,6.22,200717,200937,2017-07-20 20:09:37
8422.8875,356.33,3346.5317,9.38,200717,200938,2017-07-20 20:09:38
8422.8875,2.77,3346.533,11.16,200717,200939,2017-07-20 20:09:39
8422.8869,13.37,3346.5331,11.79,200717,200940,2017-07-20 20:09:40
8422.8862,10.61,3346.5362,12.29,200717,200941,2017-07-20 20:09:41
8422.8856,12.49,3346.5387,12.28,200717,200942,2017-07-20 20:09:42
8422.8851,11.23,3346.5414,10.28,200717,200943,2017-07-20 20:09:43
8422.8851,4.17,3346.5429,7.43,200717,200944,2017-07-20 20:09:44
8422.8856,348.84,3346.5443,6.58,200717,200945,2017-07-20 20:09:45
8422.8862,341.22,3346.5457,7.52,200717,200946,2017-07-20 20:09:46
8422.8867,341.89,3346.5469,6.31,200717,200947,2017-07-20 20:09:47
8422.887,344.98,3346.5479,4.87,200717,200948,2017-07-20 20:09:48
8422.8875,342.49,3346.5492,5.31,200717,200949,2017-07-20 20:09:49
8422.8876,344.88,3346.5498,5.14,200717,200950,2017-07-20 20:09:50
8422.8878,346.13,3346.5502,5.98,200717,200951,2017-07-20 20:09:51
8422.8887,345.3,3346.551,5.09,200717,200952,2017-07-20 20:09:52
8422.8897,343.71,3346.5518,3.86,200717,200953,2017-07-20 20:09:53
8422.892,340.55,3346.5563,5.35,200717,200955,2017-07-20 20:09:55
8422.8933,337.8,3346.5567,4.72,200717,200956,2017-07-20 20:09:56
8422.8946,335.91,3346.5573,6.27,200717,200957,2017-07-20 20:09:57
8422.8949,333.72,3346.5572,8.03,200717,200958,2017-07-20 20:09:58
8422.8963,332.28,3346.5576,8.64,200717,200959,2017-07-20 20:09:59
8422.8982,330.27,3346.5588,7.21,200717,201000,2017-07-20 20:10:00
8422.9005,327.49,3346.5591,6.9,200717,201001,2017-07-20 20:10:01
8422.9028,324,3346.5593,7.15,200717,201002,2017-07-20 20:10:02
8422.9054,320.64,3346.5601,8.35,200717,201003,2017-07-20 20:10:03
8422.908,316.89,3346.5617,8.16,200717,201004,2017-07-20 20:10:04
8422.9109,313.75,3346.5618,9.54,200717,201005,2017-07-20 20:10:05
8422.9139,311.17,3346.5624,10.58,200717,201006,2017-07-20 20:10:06
8422.9174,308.54,3346.563,10.54,200717,201007,2017-07-20 20:10:07
8422.9203,305.83,3346.5637,7.83,200717,201008,2017-07-20 20:10:08
8422.9232,303.25,3346.5638,8.4,200717,201009,2017-07-20 20:10:09
8422.926,300,3346.563,8.09,200717,201010,2017-07-20 20:10:10
8422.929,297.02,3346.5625,8.52,200717,201011,2017-07-20 20:10:11
8422.9317,291.84,3346.5619,10.73,200717,201012,2017-07-20 20:10:12
8422.9348,295.03,3346.5616,11.54,200717,201013,2017-07-20 20:10:13
8422.9378,294.47,3346.5622,10.09,200717,201014,2017-07-20 20:10:14
8422.9405,291.42,3346.5626,8.36,200717,201015,2017-07-20 20:10:15
8422.9431,290.44,3346.5625,8.88,200717,201016,2017-07-20 20:10:16
8422.9457,292.76,3346.5629,9.36,200717,201017,2017-07-20 20:10:17
8422.9485,301.18,3346.5644,10.03,200717,201018,2017-07-20 20:10:18
8422.9512,298.93,3346.565,10.05,200717,201019,2017-07-20 20:10:19
8422.954,297.24,3346.5654,11.03,200717,201020,2017-07-20 20:10:20
8422.9573,296.21,3346.5662,12.26,200717,201021,2017-07-20 20:10:21
8422.9606,294.89,3346.567,12.21,200717,201022,2017-07-20 20:10:22
8422.9638,295.94,3346.5679,12.8,200717,201023,2017-07-20 20:10:23
8422.9669,294.31,3346.5681,11.95,200717,201024,2017-07-20 20:10:24
8422.9704,287.08,3346.5679,13.09,200717,201025,2017-07-20 20:10:25
8422.9739,287.96,3346.5692,14.25,200717,201026,2017-07-20 20:10:26
8422.9768,288.99,3346.5697,12.91,200717,201027,2017-07-20 20:10:27
8422.9794,289.87,3346.5702,11.92,200717,201028,2017-07-20 20:10:28
8422.982,289.46,3346.5707,9.34,200717,201029,2017-07-20 20:10:29
8422.9837,288.31,3346.57,8.91,200717,201030,2017-07-20 20:10:30
8422.9863,291.77,3346.5701,10.63,200717,201031,2017-07-20 20:10:31
8422.9891,293.2,3346.5706,10.56,200717,201032,2017-07-20 20:10:32
8422.9919,291.4,3346.5708,10.89,200717,201033,2017-07-20 20:10:33
8422.9946,280.87,3346.5705,9.62,200717,201034,2017-07-20 20:10:34
8422.9975,252.58,3346.5693,9.56,200717,201035,2017-07-20 20:10:35
8423.0004,235.9,3346.5676,10.76,200717,201036,2017-07-20 20:10:36
8423.0037,237.41,3346.5663,11.23,200717,201037,2017-07-20 20:10:37
8423.007,255.35,3346.5666,10.03,200717,201038,2017-07-20 20:10:38
8423.01,277.25,3346.567,10.07,200717,201039,2017-07-20 20:10:39
8423.0134,286.86,3346.5671,12.44,200717,201040,2017-07-20 20:10:40
8423.0165,297.79,3346.568,13.81,200717,201041,2017-07-20 20:10:41
8423.0196,295.63,3346.5687,11.5,200717,201042,2017-07-20 20:10:42
8423.0215,293.66,3346.5692,7.2,200717,201043,2017-07-20 20:10:43
8423.024,295.86,3346.57,9.28,200717,201044,2017-07-20 20:10:44
8423.0262,293.92,3346.5698,10.49,200717,201045,2017-07-20 20:10:45
8423.0283,299.02,3346.5701,10.19,200717,201046,2017-07-20 20:10:46
8423.029,296.74,3346.5691,7.61,200717,201047,2017-07-20 20:10:47
8423.0308,296.7,3346.5694,8.04,200717,201048,2017-07-20 20:10:48
8423.0331,296.93,3346.5701,8.74,200717,201049,2017-07-20 20:10:49
8423.0354,296.15,3346.5707,8.25,200717,201050,2017-07-20 20:10:50
8423.0373,296.46,3346.571,7.5,200717,201051,2017-07-20 20:10:51
8423.0394,296.24,3346.5718,8.02,200717,201052,2017-07-20 20:10:52
8423.0415,286.83,3346.5718,7.11,200717,201053,2017-07-20 20:10:53
8423.0443,288.45,3346.5741,9.56,200717,201054,2017-07-20 20:10:54
8423.0458,289.98,3346.5742,8.51,200717,201055,2017-07-20 20:10:55
8423.0469,291.52,3346.5741,6.99,200717,201056,2017-07-20 20:10:56
8423.048,299.51,3346.5738,7.76,200717,201057,2017-07-20 20:10:57
8423.0491,295.98,3346.573,8.02,200717,201058,2017-07-20 20:10:58
8423.0512,291.06,3346.5727,9.19,200717,201059,2017-07-20 20:10:59
8423.053,290.86,3346.5725,8.3,200717,201100,2017-07-20 20:11:00
8423.0541,293.88,3346.5727,6.87,200717,201101,2017-07-20 20:11:01
8423.0549,294.4,3346.5726,6,200717,201102,2017-07-20 20:11:02
8423.0563,297.42,3346.5733,5.99,200717,201103,2017-07-20 20:11:03
8423.0574,300.52,3346.5738,6,200717,201104,2017-07-20 20:11:04
8423.0579,303.19,3346.5737,6.23,200717,201105,2017-07-20 20:11:05
8423.0592,305.03,3346.574,5.86,200717,201106,2017-07-20 20:11:06
8423.0596,306.4,3346.5738,6.52,200717,201107,2017-07-20 20:11:07
8423.0618,305.52,3346.5772,7.63,200717,201108,2017-07-20 20:11:08
8423.0642,291.28,3346.5778,8.54,200717,201109,2017-07-20 20:11:09
8423.0663,290.02,3346.5778,9.29,200717,201110,2017-07-20 20:11:10
8423.068,284.69,3346.5781,7.7,200717,201111,2017-07-20 20:11:11
8423.0681,281.21,3346.5774,4.19,200717,201112,2017-07-20 20:11:12
8423.0671,281.21,3346.5773,0.1,200717,201113,2017-07-20 20:11:13
8423.0665,281.21,3346.5772,0.16,200717,201114,2017-07-20 20:11:14
8423.0661,281.21,3346.5769,0.2,200717,201115,2017-07-20 20:11:15
8423.0658,281.21,3346.5769,0.24,200717,201116,2017-07-20 20:11:16
8423.0653,284.62,3346.577,4.19,200717,201117,2017-07-20 20:11:17
8423.0654,286.32,3346.5779,4.45,200717,201118,2017-07-20 20:11:18
8423.0663,288.86,3346.578,5.6,200717,201119,2017-07-20 20:11:19
8423.067,290.24,3346.5781,2.15,200717,201120,2017-07-20 20:11:20
8423.0673,291.23,3346.5779,1.76,200717,201121,2017-07-20 20:11:21
8423.0674,291.46,3346.5776,1.78,200717,201122,2017-07-20 20:11:22
8423.067,291.46,3346.5766,1.48,200717,201123,2017-07-20 20:11:23
8423.0673,291.46,3346.5762,0.72,200717,201124,2017-07-20 20:11:24
8423.0675,291.46,3346.5761,0.56,200717,201125,2017-07-20 20:11:25
8423.0674,291.46,3346.5761,0.11,200717,201126,2017-07-20 20:11:26
8423.068,318.06,3346.5762,3.43,200717,201127,2017-07-20 20:11:27
8423.0689,320.84,3346.5771,6.24,200717,201128,2017-07-20 20:11:28
8423.0703,320.23,3346.5785,6.92,200717,201129,2017-07-20 20:11:29
8423.0718,319.42,3346.5797,6.88,200717,201130,2017-07-20 20:11:30
8423.0732,318.02,3346.5808,6.53,200717,201131,2017-07-20 20:11:31
8423.0746,316.39,3346.5822,7.33,200717,201132,2017-07-20 20:11:32
8423.0774,314.07,3346.5835,10.21,200717,201133,2017-07-20 20:11:33
8423.0816,312.21,3346.5849,14.22,200717,201134,2017-07-20 20:11:34
8423.0859,309.71,3346.5863,13.83,200717,201135,2017-07-20 20:11:35
8423.0892,307.39,3346.5878,11.74,200717,201136,2017-07-20 20:11:36
8423.0922,305.06,3346.5886,9.78,200717,201137,2017-07-20 20:11:37
8423.0943,302.72,3346.5891,8.16,200717,201138,2017-07-20 20:11:38
8423.0954,300.47,3346.5896,6.18,200717,201139,2017-07-20 20:11:39
8423.0962,289.28,3346.5904,6.89,200717,201140,2017-07-20 20:11:40
8423.097,290.3,3346.591,7.95,200717,201141,2017-07-20 20:11:41
8423.099,287.68,3346.5916,10.17,200717,201142,2017-07-20 20:11:42
8423.0997,302.05,3346.5934,10.71,200717,201143,2017-07-20 20:11:43
8423.0983,327,3346.5968,13.83,200717,201144,2017-07-20 20:11:44
8423.0993,325.53,3346.599,13.84,200717,201145,2017-07-20 20:11:45
8423.1005,324.91,3346.6015,13.89,200717,201146,2017-07-20 20:11:46
8423.102,322.59,3346.6037,14.97,200717,201147,2017-07-20 20:11:47
8423.1044,320.49,3346.6062,16.25,200717,201148,2017-07-20 20:11:48
8423.1068,319.38,3346.6089,16.24,200717,201149,2017-07-20 20:11:49
8423.1093,318.41,3346.6114,15.63,200717,201150,2017-07-20 20:11:50
8423.1095,324.5,3346.6125,12.4,200717,201151,2017-07-20 20:11:51
8423.111,323.1,3346.6135,12.66,200717,201152,2017-07-20 20:11:52
8423.1133,322.56,3346.6139,12.94,200717,201153,2017-07-20 20:11:53
8423.116,312.28,3346.6146,13.82,200717,201154,2017-07-20 20:11:54
8423.1179,312.91,3346.6156,11.33,200717,201155,2017-07-20 20:11:55
8423.1192,314.72,3346.6166,8.58,200717,201156,2017-07-20 20:11:56
8423.1206,317.29,3346.6167,9.26,200717,201157,2017-07-20 20:11:57
8423.1229,316.06,3346.6168,12.42,200717,201158,2017-07-20 20:11:58
8423.1262,314.36,3346.6165,13.96,200717,201159,2017-07-20 20:11:59
8423.1293,314.28,3346.6145,12.57,200717,201200,2017-07-20 20:12:00
8423.1313,312.69,3346.6134,8.76,200717,201201,2017-07-20 20:12:01
8423.1332,304.11,3346.6131,6.41,200717,201202,2017-07-20 20:12:02
8423.1347,304.49,3346.6125,5.96,200717,201203,2017-07-20 20:12:03
8423.1358,303.91,3346.6113,6.54,200717,201204,2017-07-20 20:12:04
8423.1375,302.85,3346.6103,7.59,200717,201205,2017-07-20 20:12:05
8423.1389,301.91,3346.6095,7.56,200717,201206,2017-07-20 20:12:06
8423.1405,300.84,3346.6086,7.62,200717,201207,2017-07-20 20:12:07
8423.1419,299.68,3346.6073,7.09,200717,201208,2017-07-20 20:12:08
8423.1435,279.95,3346.6046,6.35,200717,201209,2017-07-20 20:12:09
8423.1453,275.13,3346.6025,7.25,200717,201210,2017-07-20 20:12:10
8423.1477,275.12,3346.6006,8.69,200717,201211,2017-07-20 20:12:11
8423.1501,272.47,3346.5985,7.79,200717,201212,2017-07-20 20:12:12
8423.1522,260.84,3346.5961,6.12,200717,201213,2017-07-20 20:12:13
8423.1542,254,3346.5941,5.95,200717,201214,2017-07-20 20:12:14
8423.1536,254.77,3346.5892,7.18,200717,201215,2017-07-20 20:12:15
8423.1536,257,3346.5859,8.02,200717,201216,2017-07-20 20:12:16
8423.1543,259.97,3346.5829,7.14,200717,201217,2017-07-20 20:12:17
8423.1553,261.76,3346.5805,6.29,200717,201218,2017-07-20 20:12:18
8423.1565,258.32,3346.5772,6.84,200717,201219,2017-07-20 20:12:19
8423.1584,259.59,3346.5766,5.96,200717,201220,2017-07-20 20:12:20
8423.1613,260.08,3346.5766,8.67,200717,201221,2017-07-20 20:12:21
8423.165,260.89,3346.5763,9.9,200717,201222,2017-07-20 20:12:22
8423.1686,262.2,3346.5763,9.69,200717,201223,2017-07-20 20:12:23
8423.1724,264.23,3346.5761,10.28,200717,201224,2017-07-20 20:12:24
8423.1758,294.3,3346.574,12.9,200717,201225,2017-07-20 20:12:25
8423.1798,294.46,3346.5735,13.21,200717,201226,2017-07-20 20:12:26
8423.1839,291.26,3346.5737,13.37,200717,201227,2017-07-20 20:12:27
8423.1875,284.5,3346.5733,12.37,200717,201228,2017-07-20 20:12:28
8423.1906,254.68,3346.5716,10.28,200717,201229,2017-07-20 20:12:29
8423.1933,252.59,3346.5698,9.28,200717,201230,2017-07-20 20:12:30
8423.1959,247.08,3346.568,9.61,200717,201231,2017-07-20 20:12:31
8423.1984,247.62,3346.5651,11.29,200717,201232,2017-07-20 20:12:32
8423.2014,248.8,3346.5621,13.13,200717,201233,2017-07-20 20:12:33
8423.205,250.14,3346.5599,13.16,200717,201234,2017-07-20 20:12:34
8423.2087,251.62,3346.5578,13.79,200717,201235,2017-07-20 20:12:35
8423.2123,253.16,3346.5563,13.08,200717,201236,2017-07-20 20:12:36
8423.2162,254.52,3346.5558,12.44,200717,201237,2017-07-20 20:12:37
8423.2193,256.14,3346.5554,10.62,200717,201238,2017-07-20 20:12:38
8423.2219,257.88,3346.5553,8.85,200717,201239,2017-07-20 20:12:39
