"course","speed","day","left_class","right_class","time","lon","lat","seq","way","video_time","USRight","USLeft","USRear","LidarRight","LidarLeft","CO","SO","O3","NO","P10","P25"
297.56,6.77,220717,"Tree","Tree","7/22/17 3:51",-84.39609833,33.77804833,295,"go","7/22/17 0:04",227.33,638.81,640.715,200.5,1410.25,781,691,874,824,24.3,21.8
297.65,6.12,220717,"Tree","Tree","7/22/17 3:51",-84.39613,33.778065,296,"go","7/22/17 0:04",426.72,640.08,641.7733333,644.6666667,1505.333333,779,1040,488,618,24.3,21.8
297.94,5.71,220717,"Tree","Tree","7/22/17 3:51",-84.39615667,33.77808,297,"go","7/22/17 0:04",198.9666667,640.08,640.08,1897.666667,1,781,663,949,874,24.2,21.8
299.29,5.64,220717,"Tree","Tree","7/22/17 3:51",-84.39618167,33.778105,298,"go","7/22/17 0:04",361.315,640.08,640.08,572.75,433.5,785,504,977,897,24.3,21.9
299.13,5.57,220717,"nothing","nothing","7/22/17 3:51",-84.39620833,33.77812167,299,"go","7/22/17 0:04",240.03,641.35,642.62,998.5,616.5,NA,NA,NA,NA,NA,NA
300.19,5.62,220717,"nothing","nothing","7/22/17 3:51",-84.396235,33.77814333,300,"go","7/22/17 0:04",386.08,640.08,640.08,525.75,1,782,791,814,797,24.2,21.8
300.37,5.93,220717,"nothing","Tree","7/22/17 3:51",-84.39626667,33.778165,301,"go","7/22/17 0:04",178.6466667,640.08,640.9266667,656,1007.666667,786,337,1327,1121,24.2,21.8
299.53,5.9,220717,"nothing","Tree","7/22/17 3:51",-84.3963,33.77819,302,"go","7/22/17 0:04",159.1733333,640.9266667,641.7733333,927.3333333,1317.333333,780,1003,605,687,24.2,21.8
299.02,5.57,220717,"nothing","nothing","7/22/17 3:51",-84.39633333,33.77820333,303,"go","7/22/17 0:04",458.47,640.08,640.715,1013.75,1077.25,783,646,980,920,24.3,21.9
298.53,5.85,220717,"nothing","nothing","7/22/17 3:51",-84.39637167,33.77822,304,"go","7/22/17 0:04",618.0666667,640.08,640.08,755.6666667,619.3333333,NA,NA,NA,NA,NA,NA
286.94,5.87,220717,"nothing","nothing","7/22/17 3:51",-84.396405,33.77823333,305,"go","7/22/17 0:04",368.3,640.08,640.08,1330.333333,1,785,679,707,615,24.4,21.9
286.92,6.19,220717,"nothing","Tree","7/22/17 3:51",-84.39643833,33.77824667,306,"go","7/22/17 0:04",253.1533333,640.08,640.9266667,906,1,783,745,874,809,24.4,21.9
287.66,6.15,220717,"nothing","Tree","7/22/17 3:51",-84.39647167,33.778255,307,"go","7/22/17 0:04",184.5733333,640.08,640.08,1304.333333,1,785,310,1242,1013,24.4,21.9
287.21,6.35,220717,"nothing","Tree","7/22/17 3:51",-84.39650333,33.778265,308,"go","7/22/17 0:04",323.215,640.08,640.08,1089.5,1,782,850,758,757,24.4,21.9
286.52,6.33,220717,"Car Block","nothing","7/22/17 3:51",-84.39653667,33.77827333,309,"go","7/22/17 0:04",322.58,640.9266667,640.9266667,1062,1,NA,NA,NA,NA,NA,NA
287.85,6.39,220717,"nothing","nothing","7/22/17 3:52",-84.39657,33.77828167,310,"go","7/22/17 0:04",347.1333333,640.08,640.08,1108.333333,1,781,708,880,846,24.4,21.9
284.9,6.54,220717,"nothing","Tree","7/22/17 3:52",-84.39660333,33.77828833,311,"go","7/22/17 0:04",206.375,640.08,640.08,981.5,1,785,711,645,577,24.3,21.9
285.05,6.47,220717,"nothing","nothing","7/22/17 3:52",-84.39663667,33.77829333,312,"go","7/22/17 0:04",190.5,640.08,640.9266667,1200.333333,654.6666667,782,722,898,847,24.4,22
284.76,6.49,220717,"nothing","Tree","7/22/17 3:52",-84.39666833,33.7783,313,"go","7/22/17 0:04",274.955,640.08,640.715,1081.75,1,785,277,1393,1171,24.4,22
284.07,6.3,220717,"nothing","Tree","7/22/17 3:52",-84.39670167,33.77830833,314,"go","7/22/17 0:04",284.48,640.08,640.08,949,1,781,928,667,693,24.4,22
278.33,6.52,220717,"nothing","nothing","7/22/17 3:52",-84.39673667,33.77831333,315,"go","7/22/17 0:04",282.7866667,640.08,640.08,969.6666667,561,NA,NA,NA,NA,NA,NA
278.53,6.97,220717,"nothing","Tree","7/22/17 3:52",-84.396775,33.77831833,316,"go","7/22/17 0:04",227.33,640.08,640.08,721,1004,779,791,818,823,24.3,21.9
277.93,6.61,220717,"nothing","Tree","7/22/17 3:52",-84.39681,33.77832,317,"go","7/22/17 0:04",258.2333333,640.08,640.08,628,874.6666667,785,525,928,852,24.3,21.9
277,7.17,220717,"nothing","nothing","7/22/17 3:52",-84.39685,33.77832167,318,"go","7/22/17 0:04",322.58,640.715,642.62,831.75,650.75,780,812,823,821,24.3,21.9
273.54,7.18,220717,"nothing","Tree","7/22/17 3:52",-84.39688667,33.77832667,319,"go","7/22/17 0:05",322.58,640.08,640.08,643.3333333,1,786,342,1250,1034,24.4,22
273.04,7.22,220717,"nothing","nothing","7/22/17 3:52",-84.39692333,33.77832833,320,"go","7/22/17 0:05",138.8533333,641.7733333,642.62,766.6666667,1162.333333,779,966,654,743,24.3,22
271.81,7.21,220717,"nothing","Tree","7/22/17 3:52",-84.39696333,33.77832667,321,"go","7/22/17 0:05",204.0466667,640.08,640.08,707.3333333,1949.666667,NA,NA,NA,NA,NA,NA
270.08,6.77,220717,"nothing","Tree","7/22/17 3:52",-84.39699833,33.77832667,322,"go","7/22/17 0:05",201.93,641.35,640.715,748,1532.25,781,743,851,795,24.3,22
271.54,7.75,220717,"nothing","nothing","7/22/17 3:52",-84.39704,33.77833,323,"go","7/22/17 0:05",271.78,640.715,640.715,595.75,1,786,471,966,862,24.3,22
268.55,7.44,220717,"nothing","Tree","7/22/17 3:52",-84.39708167,33.77832833,324,"go","7/22/17 0:05",232.41,641.35,641.35,992,1671,781,805,801,765,24.4,22.1
266.46,7.46,220717,"nothing","Tree","7/22/17 3:52",-84.397125,33.77832667,325,"go","7/22/17 0:05",270.0866667,640.08,640.08,814.3333333,1738.333333,786,278,1320,1081,24.5,22.2
265.89,6.81,220717,"nothing","Tree","7/22/17 3:52",-84.39716167,33.778325,326,"go","7/22/17 0:05",204.0466667,640.08,640.08,1287.666667,1878.333333,NA,NA,NA,NA,NA,NA
266.18,6.54,220717,"nothing","Tree","7/22/17 3:52",-84.39719667,33.77832333,327,"go","7/22/17 0:05",277.495,640.08,640.715,785,645.75,782,846,787,756,24.6,22.3
268.08,6.37,220717,"nothing","Tree","7/22/17 3:52",-84.39723167,33.77832333,328,"go","7/22/17 0:05",325.12,640.08,641.35,431.75,1645.5,783,653,952,852,24.6,22.3
268.67,7.21,220717,"nothing","Tree","7/22/17 3:52",-84.397275,33.77832667,329,"go","7/22/17 0:05",344.5933333,640.9266667,641.7733333,538.6666667,796.3333333,781,964,419,518,24.7,22.4
270,7.03,220717,"nothing","Tree","7/22/17 3:52",-84.39731333,33.77832667,330,"go","7/22/17 0:05",167.64,640.08,640.9266667,534.6666667,1,781,764,818,784,24.8,22.4
272.11,6.61,220717,"nothing","nothing","7/22/17 3:52",-84.39735167,33.77833333,331,"go","7/22/17 0:05",282.7866667,640.9266667,641.7733333,427,861.3333333,786,276,1340,1071,24.8,22.4
273.16,7.3,220717,"nothing","Tree","7/22/17 3:52",-84.39739167,33.77833667,332,"go","7/22/17 0:05",241.3,640.9266667,641.7733333,508,875,NA,NA,NA,NA,NA,NA
273.8,7.64,220717,"nothing","Tree","7/22/17 3:52",-84.39743167,33.778345,333,"go","7/22/17 0:05",368.935,640.08,641.35,490,1,780,889,739,764,24.8,22.4
273.62,8.19,220717,"nothing","nothing","7/22/17 3:52",-84.39748,33.77835,334,"go","7/22/17 0:05",355.6,640.08,640.9266667,443.6666667,865.6666667,781,663,940,881,24.8,22.4
272.79,8.12,220717,"nothing","nothing","7/22/17 3:52",-84.39753833,33.77834833,335,"go","7/22/17 0:05",315.8066667,640.08,640.08,452,855.6666667,782,876,523,589,24.8,22.4
272.01,8.36,220717,"nothing","Tree","7/22/17 3:52",-84.39759333,33.778345,336,"go","7/22/17 0:05",241.935,640.08,640.08,1013.25,1614,784,705,912,828,24.6,22.3
271.02,8.41,220717,"nothing","nothing","7/22/17 3:52",-84.397645,33.77834333,337,"go","7/22/17 0:05",322.58,640.08,640.9266667,712.3333333,1,786,341,1188,983,24.6,22.3
270.71,8.7,220717,"nothing","nothing","7/22/17 3:52",-84.397695,33.77834167,338,"go","7/22/17 0:05",489.585,640.08,640.08,597.5,1,780,845,775,777,24.5,22.2
278.34,8.16,220717,"nothing","nothing","7/22/17 3:52",-84.39773833,33.778345,339,"go","7/22/17 0:05",640.08,640.08,640.08,704.3333333,1,NA,NA,NA,NA,NA,NA
288.27,7.48,220717,"nothing","Wall","7/22/17 3:52",-84.39776667,33.77835833,340,"go","7/22/17 0:05",521.5466667,640.9266667,640.9266667,763,715.3333333,781,698,899,860,24.4,22.1
304.7,6.02,220717,"nothing","Wall","7/22/17 3:52",-84.397795,33.77837333,341,"go","7/22/17 0:05",120.65,640.715,640.715,238.75,352.75,781,877,503,528,24.4,22.1
322.82,4.76,220717,"Tree","Wall","7/22/17 3:52",-84.39781167,33.77839,342,"go","7/22/17 0:05",108.3733333,216.7466667,641.7733333,134.3333333,695,780,829,805,803,24.4,22.1
351.65,4.2,220717,"Tree","Wall","7/22/17 3:52",-84.39781833,33.77840667,343,"go","7/22/17 0:05",122.555,281.94,642.62,144,1271.25,786,406,1125,958,24.4,22.1
358.15,4.91,220717,"Tree","Wall","7/22/17 3:52",-84.39782167,33.77843167,344,"go","7/22/17 0:05",114.3,321.31,640.08,130,731.5,NA,NA,NA,NA,NA,NA
6.06,6.34,220717,"Tree","Wall","7/22/17 3:52",-84.39782,33.77846167,345,"go","7/22/17 0:05",392.43,192.405,640.08,715,338.25,781,933,686,744,24.3,22
2.85,7.01,220717,"Tree","nothing","7/22/17 3:52",-84.39781833,33.778495,346,"go","7/22/17 0:05",640.9266667,217.5933333,640.08,731,1,782,622,952,832,24.2,21.9
2.53,7.55,220717,"Car Block","nothing","7/22/17 3:52",-84.397815,33.77853167,347,"go","7/22/17 0:05",452.12,248.0733333,640.9266667,468,311,786,477,1003,898,24.2,21.9
4.79,6.68,220717,"Tree","Tree","7/22/17 3:52",-84.39780833,33.77856667,348,"go","7/22/17 0:05",356.87,323.215,640.08,829,843.5,783,770,829,798,24,21.7
5.79,7.63,220717,"Tree","Tree","7/22/17 3:52",-84.3978,33.77861,349,"go","7/22/17 0:05",311.15,359.41,641.985,545.75,1,786,330,1240,1009,23.9,21.6
5.47,7.83,220717,"Tree","Tree","7/22/17 3:52",-84.397795,33.77864833,350,"go","7/22/17 0:05",296.3333333,642.62,642.62,504,563,783,923,683,725,24,21.7
4.52,9.06,220717,"Tree","Tree","7/22/17 3:52",-84.39779667,33.77869,351,"go","7/22/17 0:05",270.0866667,640.08,640.9266667,558.6666667,1133.333333,NA,NA,NA,NA,NA,NA
4.02,9.71,220717,"Tree","Tree","7/22/17 3:52",-84.39779667,33.77873833,352,"go","7/22/17 0:05",244.475,485.14,640.08,467.75,325.75,782,800,787,832,24,21.7
359.8,10.9,220717,"Wall","nothing","7/22/17 3:52",-84.397795,33.77879333,353,"go","7/22/17 0:05",244.475,436.245,640.08,544.25,606.25,790,464,986,883,24,21.7
359.55,12.2,220717,"Wall","nothing","7/22/17 3:52",-84.397795,33.778855,354,"go","7/22/17 0:05",209.1266667,330.2,431.8,540,462,785,747,887,815,24,21.7
358.82,12.65,220717,"Tree","Tree","7/22/17 3:52",-84.39779833,33.77891833,355,"go","7/22/17 0:05",221.8266667,339.5133333,426.72,817,743,784,793,776,783,24.1,21.8
359.24,12.81,220717,"nothing","nothing","7/22/17 3:52",-84.3978,33.77897833,356,"go","7/22/17 0:05",235.3733333,392.0066667,640.9266667,873.3333333,439.3333333,781,1067,480,612,24,21.7
357.5,13.89,220717,"Tree","Tree","7/22/17 3:52",-84.3978,33.77904667,357,"go","7/22/17 0:05",234.95,278.765,640.715,816,345.75,782,716,877,837,24,21.7
358.22,14.18,220717,"Tree","Tree","7/22/17 3:52",-84.39779833,33.77911833,358,"go","7/22/17 0:05",240.665,541.02,640.08,681.75,729.5,786,471,973,866,24,21.7
358.05,15.7,220717,"Tree","Tree","7/22/17 3:52",-84.39779667,33.77919667,359,"go","7/22/17 0:05",222.25,403.86,640.08,782.5,1645,NA,NA,NA,NA,NA,NA
358.38,18.07,220717,"Tree","Tree","7/22/17 3:52",-84.39779333,33.77929167,360,"go","7/22/17 0:05",218.44,450.85,465.455,512,648.75,782,825,797,787,23.9,21.6
358.28,18.33,220717,"nothing","nothing","7/22/17 3:52",-84.39779333,33.779385,361,"go","7/22/17 0:05",310.7266667,568.1133333,272.6266667,2017.666667,1,788,260,1384,1132,23.9,21.6
358.19,19.01,220717,"nothing","nothing","7/22/17 3:52",-84.397795,33.77948,362,"go","7/22/17 0:05",229.4466667,387.7733333,320.04,667,1,779,992,557,655,23.8,21.5
0.48,21.95,220717,"Tree","Tree","7/22/17 3:52",-84.39779667,33.77958,363,"go","7/22/17 0:05",208.28,354.33,327.66,846,535,783,713,907,839,23.7,21.4
1.32,21.63,220717,"Tree","Tree","7/22/17 3:52",-84.39779167,33.77968667,364,"go","7/22/17 0:05",213.36,420.7933333,392.8533333,1172.333333,1449.666667,NA,NA,NA,NA,NA,NA
1.83,20.88,220717,"Tree","Tree","7/22/17 3:52",-84.397785,33.77979167,365,"go","7/22/17 0:05",291.2533333,411.48,640.08,1648,1908.666667,787,397,1078,936,23.5,21.3
1.32,21.44,220717,"nothing","nothing","7/22/17 3:52",-84.39778167,33.77989333,366,"go","7/22/17 0:05",352.2133333,331.8933333,589.28,665,1754.333333,782,799,816,805,23.5,21.3
358.52,21.39,220717,"nothing","nothing","7/22/17 3:52",-84.39778333,33.779995,367,"go","7/22/17 0:05",349.25,368.935,640.08,244.25,851.25,786,262,1357,1083,23.5,21.3
357.65,20.78,220717,"Tree","Tree","7/22/17 3:52",-84.39778667,33.78009667,368,"go","7/22/17 0:05",300.5666667,225.2133333,640.08,2093,783.6666667,783,925,680,723,23.4,21.2
1.22,22.24,220717,"nothing","nothing","7/22/17 3:52",-84.397785,33.78020167,369,"go","7/22/17 0:05",297.18,234.5266667,640.08,1,1022.333333,NA,NA,NA,NA,NA,NA
3.59,23.73,220717,"Tree","Tree","7/22/17 3:53",-84.39777833,33.78031,370,"go","7/22/17 0:05",422.275,168.91,622.3,330.75,933.25,783,687,890,832,23.5,21.2
3.5,21.56,220717,"Tree","Tree","7/22/17 3:53",-84.39776833,33.78041667,371,"go","7/22/17 0:05",264.16,306.4933333,425.8733333,532.3333333,489,787,438,1007,881,23.4,21.1
2.61,19.26,220717,"Tree","nothing","7/22/17 3:53",-84.39776167,33.780505,372,"go","7/22/17 0:05",214.2066667,493.6066667,508,499,660.3333333,782,779,846,816,23.3,21
4.05,18.06,220717,"nothing","Tree","7/22/17 3:53",-84.39776,33.78058167,373,"go","7/22/17 0:05",478.155,341.63,320.04,1,647,785,262,1344,1086,23.2,20.9
2.76,17.03,220717,"nothing","Tree","7/22/17 3:53",-84.397755,33.78066167,374,"go","7/22/17 0:05",416.56,320.04,640.08,442,780.6666667,782,946,596,647,23.1,20.8
359.56,15.22,220717,"nothing","nothing","7/22/17 3:53",-84.39775333,33.78073667,375,"go","7/22/17 0:05",345.44,272.6266667,640.9266667,1009.666667,1,NA,NA,NA,NA,NA,NA
1.44,15.29,220717,"nothing","Wall","7/22/17 3:53",-84.39775333,33.780805,376,"go","7/22/17 0:05",315.595,320.04,640.08,1087.5,1186.5,782,726,899,867,23.1,20.8
3.57,15.92,220717,"nothing","Tree","7/22/17 3:53",-84.39775667,33.78085,377,"go","7/22/17 0:05",274.32,318.3466667,640.08,1066.333333,508,785,549,921,840,22.9,20.7
2.55,14.56,220717,"nothing","Tree","7/22/17 3:53",-84.39775667,33.780905,378,"go","7/22/17 0:05",217.805,593.09,641.35,1448,1,782,802,790,765,22.8,20.6
359.86,13.43,220717,"nothing","nothing","7/22/17 3:53",-84.39776,33.78095667,379,"go","7/22/17 0:06",260.7733333,640.9266667,640.08,564,1,783,671,922,865,22.6,20.4
3.26,15.25,220717,"Tree","Tree","7/22/17 3:53",-84.39776,33.78101667,380,"go","7/22/17 0:06",265.0066667,640.9266667,641.7733333,2253.333333,1,781,1043,512,632,22.6,20.4
4.31,15.03,220717,"nothing","nothing","7/22/17 3:53",-84.39776,33.78107167,381,"go","7/22/17 0:06",304.165,640.715,640.715,843.75,202.75,782,737,871,837,22.5,20.3
3.6,13.13,220717,"nothing","nothing","7/22/17 3:53",-84.39775833,33.781125,382,"go","7/22/17 0:06",260.7733333,638.3866667,640.08,868.6666667,564.3333333,NA,NA,NA,NA,NA,NA
4.09,13.13,220717,"Tree","Tree","7/22/17 3:53",-84.39775667,33.78117333,383,"go","7/22/17 0:06",278.13,582.93,640.715,1000.5,981.5,785,496,970,867,22.5,20.3
4.67,14.36,220717,"nothing","Tree","7/22/17 3:53",-84.39775667,33.78122333,384,"go","7/22/17 0:06",267.5466667,636.6933333,640.9266667,933.6666667,160,781,791,841,809,22.4,20.2
4.79,13.19,220717,"Tree","nothing","7/22/17 3:53",-84.39775333,33.78128,385,"go","7/22/17 0:06",245.5333333,637.54,640.9266667,838,973.6666667,783,410,1276,1122,22.1,19.9
4.15,10.73,220717,"nothing","nothing","7/22/17 3:53",-84.39775167,33.78133,386,"go","7/22/17 0:06",240.4533333,640.9266667,640.9266667,826.3333333,673,781,988,565,674,22.1,19.9
4.62,12.38,220717,"Tree","Car Block","7/22/17 3:53",-84.39774667,33.78138167,387,"go","7/22/17 0:06",264.16,639.2333333,640.08,604.6666667,1,NA,NA,NA,NA,NA,NA
4.04,11.61,220717,"nothing","nothing","7/22/17 3:53",-84.397745,33.78142667,388,"go","7/22/17 0:06",322.58,472.44,640.08,1,1,784,526.5,993,886.5,21.95,19.75
