"results.sensor","date","time","USLeft","USRight","USRear","LidarLeft","LidarRight","O3","SO","NO","CO","P10","P25","id","lon","lat","video_time","way","speed","seq","dist"
"proximity",220717,2017-07-22 03:52:35,182.88,642.62,640.08,1,565,NA,NA,NA,NA,NA,NA,1413,-84.39782,33.7784616666667,2017-07-22 00:05:26,"go",6.34,"2017-07-22 00:05:26_1413",877.799714476392
"proximity",220717,2017-07-22 03:52:36,320.04,640.08,640.08,1,805,952,622,832,782,24.2,21.9,1414,-84.3978183333333,33.778495,2017-07-22 00:05:27,"go",7.01,"2017-07-22 00:05:27_1414",878.776548866048
"proximity",220717,2017-07-22 03:52:36,157.48,640.08,640.08,1,568,NA,NA,NA,NA,NA,NA,1415,-84.3978183333333,33.778495,2017-07-22 00:05:27,"go",7.01,"2017-07-22 00:05:27_1415",879.856613388365
"proximity",220717,2017-07-22 03:52:36,175.26,642.62,640.08,1,820,NA,NA,NA,NA,NA,NA,1416,-84.3978183333333,33.778495,2017-07-22 00:05:27,"go",7.01,"2017-07-22 00:05:27_1416",880.936677910681
"proximity",220717,2017-07-22 03:52:37,320.04,449.58,640.08,1,818,NA,NA,NA,NA,NA,NA,1417,-84.397815,33.7785316666667,2017-07-22 00:05:28,"go",7.55,"2017-07-22 00:05:28_1417",882.016742432998
"proximity",220717,2017-07-22 03:52:37,200.66,431.8,640.08,1,1,1003,477,898,786,24.2,21.9,1418,-84.397815,33.7785316666667,2017-07-22 00:05:28,"go",7.55,"2017-07-22 00:05:28_1418",883.180007360743
"proximity",220717,2017-07-22 03:52:37,223.52,474.98,642.62,931,585,NA,NA,NA,NA,NA,NA,1419,-84.397815,33.7785316666667,2017-07-22 00:05:28,"go",7.55,"2017-07-22 00:05:28_1419",884.343272288488
"proximity",220717,2017-07-22 03:52:38,322.58,388.62,640.08,1,615,NA,NA,NA,NA,NA,NA,1420,-84.3978083333333,33.7785666666667,2017-07-22 00:05:29,"go",6.68,"2017-07-22 00:05:29_1420",885.506537216233
"proximity",220717,2017-07-22 03:52:38,294.64,368.3,640.08,1198,863,NA,NA,NA,NA,NA,NA,1421,-84.3978083333333,33.7785666666667,2017-07-22 00:05:29,"go",6.68,"2017-07-22 00:05:29_1421",886.535757046344
"proximity",220717,2017-07-22 03:52:38,332.74,342.9,640.08,1197,971,829,770,798,783,24,21.7,1422,-84.3978083333333,33.7785666666667,2017-07-22 00:05:29,"go",6.68,"2017-07-22 00:05:29_1422",887.564976876455
"proximity",220717,2017-07-22 03:52:38,342.9,327.66,640.08,978,867,NA,NA,NA,NA,NA,NA,1423,-84.3978083333333,33.7785666666667,2017-07-22 00:05:29,"go",6.68,"2017-07-22 00:05:29_1423",888.594196706566
"proximity",220717,2017-07-22 03:52:39,353.06,314.96,642.62,1,731,NA,NA,NA,NA,NA,NA,1424,-84.3978,33.77861,2017-07-22 00:05:30,"go",7.63,"2017-07-22 00:05:30_1424",889.623416536677
"proximity",220717,2017-07-22 03:52:39,358.14,312.42,642.62,1,422,NA,NA,NA,NA,NA,NA,1425,-84.3978,33.77861,2017-07-22 00:05:30,"go",7.63,"2017-07-22 00:05:30_1425",890.799007450411
"proximity",220717,2017-07-22 03:52:39,360.68,309.88,642.62,1,607,1240,330,1009,786,23.9,21.6,1426,-84.3978,33.77861,2017-07-22 00:05:30,"go",7.63,"2017-07-22 00:05:30_1426",891.974598364145
"proximity",220717,2017-07-22 03:52:39,365.76,307.34,640.08,1,423,NA,NA,NA,NA,NA,NA,1427,-84.3978,33.77861,2017-07-22 00:05:30,"go",7.63,"2017-07-22 00:05:30_1427",893.15018927788
"proximity",220717,2017-07-22 03:52:40,642.62,302.26,642.62,1013,547,NA,NA,NA,NA,NA,NA,1428,-84.397795,33.7786483333333,2017-07-22 00:05:31,"go",7.83,"2017-07-22 00:05:31_1428",894.325780191614
"proximity",220717,2017-07-22 03:52:40,642.62,297.18,642.62,675,440,NA,NA,NA,NA,NA,NA,1429,-84.397795,33.7786483333333,2017-07-22 00:05:31,"go",7.83,"2017-07-22 00:05:31_1429",895.532186070322
"proximity",220717,2017-07-22 03:52:40,642.62,289.56,642.62,1,525,683,923,725,783,24,21.7,1430,-84.397795,33.7786483333333,2017-07-22 00:05:31,"go",7.83,"2017-07-22 00:05:31_1430",896.73859194903
"proximity",220717,2017-07-22 03:52:41,642.62,279.4,640.08,1040,639,NA,NA,NA,NA,NA,NA,1431,-84.3977966666667,33.77869,2017-07-22 00:05:32,"go",9.06,"2017-07-22 00:05:32_1431",897.944997827737
"proximity",220717,2017-07-22 03:52:41,642.62,269.24,642.62,1061,411,NA,NA,NA,NA,NA,NA,1432,-84.3977966666667,33.77869,2017-07-22 00:05:32,"go",9.06,"2017-07-22 00:05:32_1432",899.340915741031
"proximity",220717,2017-07-22 03:52:41,635,261.62,640.08,1299,626,NA,NA,NA,NA,NA,NA,1433,-84.3977966666667,33.77869,2017-07-22 00:05:32,"go",9.06,"2017-07-22 00:05:32_1433",900.736833654325
"proximity",220717,2017-07-22 03:52:42,236.22,251.46,640.08,1300,473,787,800,832,782,24,21.7,1434,-84.3977966666667,33.7787383333333,2017-07-22 00:05:33,"go",9.71,"2017-07-22 00:05:33_1434",902.132751567619
"proximity",220717,2017-07-22 03:52:42,426.72,246.38,640.08,1,527,NA,NA,NA,NA,NA,NA,1435,-84.3977966666667,33.7787383333333,2017-07-22 00:05:33,"go",9.71,"2017-07-22 00:05:33_1435",903.628818117077
"proximity",220717,2017-07-22 03:52:42,637.54,241.3,640.08,1,451,NA,NA,NA,NA,NA,NA,1436,-84.3977966666667,33.7787383333333,2017-07-22 00:05:33,"go",9.71,"2017-07-22 00:05:33_1436",905.124884666535
"proximity",220717,2017-07-22 03:52:42,640.08,238.76,640.08,1,420,NA,NA,NA,NA,NA,NA,1437,-84.3977966666667,33.7787383333333,2017-07-22 00:05:33,"go",9.71,"2017-07-22 00:05:33_1437",906.620951215992
"proximity",220717,2017-07-22 03:52:43,447.04,322.58,640.08,1,1340,986,464,883,790,24,21.7,1438,-84.397795,33.7787933333333,2017-07-22 00:05:34,"go",10.9,"2017-07-22 00:05:34_1438",908.11701776545
"proximity",220717,2017-07-22 03:52:43,640.08,220.98,640.08,1,260,NA,NA,NA,NA,NA,NA,1439,-84.397795,33.7787933333333,2017-07-22 00:05:34,"go",10.9,"2017-07-22 00:05:34_1439",909.796433356499
"proximity",220717,2017-07-22 03:52:43,457.2,215.9,640.08,1,258,NA,NA,NA,NA,NA,NA,1440,-84.397795,33.7787933333333,2017-07-22 00:05:34,"go",10.9,"2017-07-22 00:05:34_1440",911.475848947548
"proximity",220717,2017-07-22 03:52:43,200.66,218.44,640.08,2422,319,NA,NA,NA,NA,NA,NA,1441,-84.397795,33.7787933333333,2017-07-22 00:05:34,"go",10.9,"2017-07-22 00:05:34_1441",913.155264538597
"proximity",220717,2017-07-22 03:52:44,459.74,215.9,640.08,1,496,887,747,815,785,24,21.7,1442,-84.397795,33.778855,2017-07-22 00:05:35,"go",12.2,"2017-07-22 00:05:35_1442",914.834680129646
"proximity",220717,2017-07-22 03:52:44,210.82,195.58,335.28,1,316,NA,NA,NA,NA,NA,NA,1443,-84.397795,33.778855,2017-07-22 00:05:35,"go",12.2,"2017-07-22 00:05:35_1443",916.714392993022
"proximity",220717,2017-07-22 03:52:44,320.04,215.9,320.04,1384,808,NA,NA,NA,NA,NA,NA,1444,-84.397795,33.778855,2017-07-22 00:05:35,"go",12.2,"2017-07-22 00:05:35_1444",918.594105856398
"proximity",220717,2017-07-22 03:52:45,320.04,218.44,320.04,1609,814,NA,NA,NA,NA,NA,NA,1445,-84.3977983333333,33.7789183333333,2017-07-22 00:05:36,"go",12.65,"2017-07-22 00:05:36_1445",920.473818719774
"proximity",220717,2017-07-22 03:52:45,457.2,218.44,320.04,619,813,776,793,783,784,24.1,21.8,1446,-84.3977983333333,33.7789183333333,2017-07-22 00:05:36,"go",12.65,"2017-07-22 00:05:36_1446",922.42286525434
"proximity",220717,2017-07-22 03:52:45,241.3,228.6,640.08,1,824,NA,NA,NA,NA,NA,NA,1447,-84.3977983333333,33.7789183333333,2017-07-22 00:05:36,"go",12.65,"2017-07-22 00:05:36_1447",924.371911788906
"proximity",220717,2017-07-22 03:52:46,292.1,228.6,640.08,725,817,NA,NA,NA,NA,NA,NA,1448,-84.3978,33.7789783333333,2017-07-22 00:05:37,"go",12.81,"2017-07-22 00:05:37_1448",926.320958323472
"proximity",220717,2017-07-22 03:52:46,444.5,241.3,640.08,1,971,NA,NA,NA,NA,NA,NA,1449,-84.3978,33.7789783333333,2017-07-22 00:05:37,"go",12.81,"2017-07-22 00:05:37_1449",928.294656830017
"proximity",220717,2017-07-22 03:52:46,439.42,236.22,642.62,592,832,480,1067,612,781,24,21.7,1450,-84.3978,33.7789783333333,2017-07-22 00:05:37,"go",12.81,"2017-07-22 00:05:37_1450",930.268355336562
"proximity",220717,2017-07-22 03:52:47,210.82,236.22,640.08,686,830,NA,NA,NA,NA,NA,NA,1451,-84.3978,33.7790466666667,2017-07-22 00:05:38,"go",13.89,"2017-07-22 00:05:38_1451",932.242053843107
"proximity",220717,2017-07-22 03:52:47,27.94,238.76,642.62,695,813,NA,NA,NA,NA,NA,NA,1452,-84.3978,33.7790466666667,2017-07-22 00:05:38,"go",13.89,"2017-07-22 00:05:38_1452",934.382153160508
"proximity",220717,2017-07-22 03:52:47,434.34,233.68,640.08,1,812,NA,NA,NA,NA,NA,NA,1453,-84.3978,33.7790466666667,2017-07-22 00:05:38,"go",13.89,"2017-07-22 00:05:38_1453",936.522252477909
"proximity",220717,2017-07-22 03:52:47,441.96,231.14,640.08,1,809,877,716,837,782,24,21.7,1454,-84.3978,33.7790466666667,2017-07-22 00:05:38,"go",13.89,"2017-07-22 00:05:38_1454",938.662351795311
"proximity",220717,2017-07-22 03:52:48,436.88,228.6,640.08,1558,803,NA,NA,NA,NA,NA,NA,1455,-84.3977983333333,33.7791183333333,2017-07-22 00:05:39,"go",14.18,"2017-07-22 00:05:39_1455",940.802451112712
"proximity",220717,2017-07-22 03:52:48,444.5,226.06,640.08,1358,672,NA,NA,NA,NA,NA,NA,1456,-84.3977983333333,33.7791183333333,2017-07-22 00:05:39,"go",14.18,"2017-07-22 00:05:39_1456",942.987232129324
"proximity",220717,2017-07-22 03:52:48,640.08,226.06,640.08,1,466,NA,NA,NA,NA,NA,NA,1457,-84.3977983333333,33.7791183333333,2017-07-22 00:05:39,"go",14.18,"2017-07-22 00:05:39_1457",945.172013145937
"proximity",220717,2017-07-22 03:52:48,642.62,281.94,640.08,1,786,973,471,866,786,24,21.7,1458,-84.3977983333333,33.7791183333333,2017-07-22 00:05:39,"go",14.18,"2017-07-22 00:05:39_1458",947.356794162549
"proximity",220717,2017-07-22 03:52:49,447.04,220.98,640.08,1939,787,NA,NA,NA,NA,NA,NA,1459,-84.3977966666667,33.7791966666667,2017-07-22 00:05:40,"go",15.7,"2017-07-22 00:05:40_1459",949.541575179162
"proximity",220717,2017-07-22 03:52:49,360.68,223.52,640.08,1351,778,NA,NA,NA,NA,NA,NA,1460,-84.3977966666667,33.7791966666667,2017-07-22 00:05:40,"go",15.7,"2017-07-22 00:05:40_1460",951.960549929572
"proximity",220717,2017-07-22 03:52:50,632.46,226.06,259.08,1,773,NA,NA,NA,NA,NA,NA,1461,-84.3977933333333,33.7792916666667,2017-07-22 00:05:41,"go",18.07,"2017-07-22 00:05:41_1461",954.379524679982
"proximity",220717,2017-07-22 03:52:50,449.58,226.06,320.04,1,773,797,825,787,782,23.9,21.6,1462,-84.3977933333333,33.7792916666667,2017-07-22 00:05:41,"go",18.07,"2017-07-22 00:05:41_1462",957.163656765327
"proximity",220717,2017-07-22 03:52:50,320.04,195.58,642.62,852,247,NA,NA,NA,NA,NA,NA,1463,-84.3977933333333,33.7792916666667,2017-07-22 00:05:41,"go",18.07,"2017-07-22 00:05:41_1463",959.947788850671
"proximity",220717,2017-07-22 03:52:50,401.32,226.06,640.08,1741,255,NA,NA,NA,NA,NA,NA,1464,-84.3977933333333,33.7792916666667,2017-07-22 00:05:41,"go",18.07,"2017-07-22 00:05:41_1464",962.731920936016
"proximity",220717,2017-07-22 03:52:51,449.58,228.6,177.8,1,322,NA,NA,NA,NA,NA,NA,1465,-84.3977933333333,33.779385,2017-07-22 00:05:42,"go",18.33,"2017-07-22 00:05:42_1465",965.516053021361
"proximity",220717,2017-07-22 03:52:51,619.76,302.26,320.04,1,2338,1384,260,1132,788,23.9,21.6,1466,-84.3977933333333,33.779385,2017-07-22 00:05:42,"go",18.33,"2017-07-22 00:05:42_1466",968.340244561171
"proximity",220717,2017-07-22 03:52:51,635,401.32,320.04,1,3393,NA,NA,NA,NA,NA,NA,1467,-84.3977933333333,33.779385,2017-07-22 00:05:42,"go",18.33,"2017-07-22 00:05:42_1467",971.164436100981
"proximity",220717,2017-07-22 03:52:52,642.62,228.6,320.04,1,272,NA,NA,NA,NA,NA,NA,1468,-84.397795,33.77948,2017-07-22 00:05:43,"go",19.01,"2017-07-22 00:05:43_1468",973.988627640791
"proximity",220717,2017-07-22 03:52:52,246.38,228.6,320.04,1,1494,NA,NA,NA,NA,NA,NA,1469,-84.397795,33.77948,2017-07-22 00:05:43,"go",19.01,"2017-07-22 00:05:43_1469",976.917590061511
"proximity",220717,2017-07-22 03:52:52,274.32,231.14,320.04,1,235,557,992,655,779,23.8,21.5,1470,-84.397795,33.77948,2017-07-22 00:05:43,"go",19.01,"2017-07-22 00:05:43_1470",979.84655248223
"proximity",220717,2017-07-22 03:52:53,320.04,228.6,320.04,1459,1797,NA,NA,NA,NA,NA,NA,1471,-84.3977966666667,33.77958,2017-07-22 00:05:44,"go",21.95,"2017-07-22 00:05:44_1471",982.77551490295
"proximity",220717,2017-07-22 03:52:53,584.2,226.06,320.04,679,293,NA,NA,NA,NA,NA,NA,1472,-84.3977966666667,33.77958,2017-07-22 00:05:44,"go",21.95,"2017-07-22 00:05:44_1472",986.157457308778
"proximity",220717,2017-07-22 03:52:53,269.24,165.1,320.04,1,954,NA,NA,NA,NA,NA,NA,1473,-84.3977966666667,33.77958,2017-07-22 00:05:44,"go",21.95,"2017-07-22 00:05:44_1473",989.539399714606
"proximity",220717,2017-07-22 03:52:53,243.84,213.36,350.52,1,340,907,713,839,783,23.7,21.4,1474,-84.3977966666667,33.77958,2017-07-22 00:05:44,"go",21.95,"2017-07-22 00:05:44_1474",992.921342120434
"proximity",220717,2017-07-22 03:52:54,421.64,218.44,215.9,1,2392,NA,NA,NA,NA,NA,NA,1475,-84.3977916666667,33.7796866666667,2017-07-22 00:05:45,"go",21.63,"2017-07-22 00:05:45_1475",996.303284526263
"proximity",220717,2017-07-22 03:52:54,533.4,210.82,320.04,2557,456,NA,NA,NA,NA,NA,NA,1476,-84.3977916666667,33.7796866666667,2017-07-22 00:05:45,"go",21.63,"2017-07-22 00:05:45_1476",999.635922988134
"proximity",220717,2017-07-22 03:52:54,307.34,210.82,642.62,1791,669,NA,NA,NA,NA,NA,NA,1477,-84.3977916666667,33.7796866666667,2017-07-22 00:05:45,"go",21.63,"2017-07-22 00:05:45_1477",1002.96856145
"proximity",220717,2017-07-22 03:52:55,337.82,210.82,640.08,2251,2463,1078,397,936,787,23.5,21.3,1478,-84.397785,33.7797916666667,2017-07-22 00:05:46,"go",20.88,"2017-07-22 00:05:46_1478",1006.30119991188
"proximity",220717,2017-07-22 03:52:55,447.04,322.58,640.08,1828,2480,NA,NA,NA,NA,NA,NA,1479,-84.397785,33.7797916666667,2017-07-22 00:05:46,"go",20.88,"2017-07-22 00:05:46_1479",1009.5182822551
"proximity",220717,2017-07-22 03:52:55,449.58,340.36,640.08,1647,1,NA,NA,NA,NA,NA,NA,1480,-84.397785,33.7797916666667,2017-07-22 00:05:46,"go",20.88,"2017-07-22 00:05:46_1480",1012.73536459832
"proximity",220717,2017-07-22 03:52:56,388.62,439.42,487.68,1829,1993,NA,NA,NA,NA,NA,NA,1481,-84.3977816666667,33.7798933333333,2017-07-22 00:05:47,"go",21.44,"2017-07-22 00:05:47_1481",1015.95244694154
"proximity",220717,2017-07-22 03:52:56,208.28,251.46,640.08,1860,1,816,799,805,782,23.5,21.3,1482,-84.3977816666667,33.7798933333333,2017-07-22 00:05:47,"go",21.44,"2017-07-22 00:05:47_1482",1019.25581118668
"proximity",220717,2017-07-22 03:52:56,398.78,365.76,640.08,1574,1,NA,NA,NA,NA,NA,NA,1483,-84.3977816666667,33.7798933333333,2017-07-22 00:05:47,"go",21.44,"2017-07-22 00:05:47_1483",1022.55917543183
"proximity",220717,2017-07-22 03:52:57,325.12,314.96,640.08,1,1,NA,NA,NA,NA,NA,NA,1484,-84.3977833333333,33.779995,2017-07-22 00:05:48,"go",21.39,"2017-07-22 00:05:48_1484",1025.86253967698
"proximity",220717,2017-07-22 03:52:57,403.86,368.3,640.08,1,974,NA,NA,NA,NA,NA,NA,1485,-84.3977833333333,33.779995,2017-07-22 00:05:48,"go",21.39,"2017-07-22 00:05:48_1485",1029.15820018088
"proximity",220717,2017-07-22 03:52:57,640.08,358.14,640.08,1574,1,1357,262,1083,786,23.5,21.3,1486,-84.3977833333333,33.779995,2017-07-22 00:05:48,"go",21.39,"2017-07-22 00:05:48_1486",1032.45386068478
"proximity",220717,2017-07-22 03:52:57,106.68,355.6,640.08,1829,1,NA,NA,NA,NA,NA,NA,1487,-84.3977833333333,33.779995,2017-07-22 00:05:48,"go",21.39,"2017-07-22 00:05:48_1487",1035.74952118868
"proximity",220717,2017-07-22 03:52:58,287.02,309.88,640.08,1539,2089,NA,NA,NA,NA,NA,NA,1488,-84.3977866666667,33.7800966666667,2017-07-22 00:05:49,"go",20.78,"2017-07-22 00:05:49_1488",1039.04518169259
"proximity",220717,2017-07-22 03:52:58,33.02,276.86,640.08,811,2001,NA,NA,NA,NA,NA,NA,1489,-84.3977866666667,33.7800966666667,2017-07-22 00:05:49,"go",20.78,"2017-07-22 00:05:49_1489",1042.24685655332
"proximity",220717,2017-07-22 03:52:58,355.6,314.96,640.08,1,2189,680,925,723,783,23.4,21.2,1490,-84.3977866666667,33.7800966666667,2017-07-22 00:05:49,"go",20.78,"2017-07-22 00:05:49_1490",1045.44853141405
"proximity",220717,2017-07-22 03:52:59,358.14,246.38,640.08,1369,1,NA,NA,NA,NA,NA,NA,1491,-84.397785,33.7802016666667,2017-07-22 00:05:50,"go",22.24,"2017-07-22 00:05:50_1491",1048.65020627479
"proximity",220717,2017-07-22 03:52:59,25.4,322.58,640.08,1,1,NA,NA,NA,NA,NA,NA,1492,-84.397785,33.7802016666667,2017-07-22 00:05:50,"go",22.24,"2017-07-22 00:05:50_1492",1052.07683037983
"proximity",220717,2017-07-22 03:52:59,320.04,322.58,640.08,1697,1,NA,NA,NA,NA,NA,NA,1493,-84.397785,33.7802016666667,2017-07-22 00:05:50,"go",22.24,"2017-07-22 00:05:50_1493",1055.50345448487
"proximity",220717,2017-07-22 03:53:00,370.84,322.58,640.08,1852,1,890,687,832,783,23.5,21.2,1494,-84.3977783333333,33.78031,2017-07-22 00:05:51,"go",23.73,"2017-07-22 00:05:51_1494",1058.93007858991
"proximity",220717,2017-07-22 03:53:00,111.76,447.04,568.96,1879,1,NA,NA,NA,NA,NA,NA,1495,-84.3977783333333,33.78031,2017-07-22 00:05:51,"go",23.73,"2017-07-22 00:05:51_1495",1062.586274184
"proximity",220717,2017-07-22 03:53:00,22.86,640.08,640.08,1,1320,NA,NA,NA,NA,NA,NA,1496,-84.3977783333333,33.78031,2017-07-22 00:05:51,"go",23.73,"2017-07-22 00:05:51_1496",1066.24246977809
"proximity",220717,2017-07-22 03:53:00,170.18,279.4,640.08,1,1,NA,NA,NA,NA,NA,NA,1497,-84.3977783333333,33.78031,2017-07-22 00:05:51,"go",23.73,"2017-07-22 00:05:51_1497",1069.89866537218
"proximity",220717,2017-07-22 03:53:01,317.5,274.32,317.5,1,1,1007,438,881,787,23.4,21.1,1498,-84.3977683333333,33.7804166666667,2017-07-22 00:05:52,"go",21.56,"2017-07-22 00:05:52_1498",1073.55486096627
"proximity",220717,2017-07-22 03:53:01,289.56,269.24,320.04,1465,1,NA,NA,NA,NA,NA,NA,1499,-84.3977683333333,33.7804166666667,2017-07-22 00:05:52,"go",21.56,"2017-07-22 00:05:52_1499",1076.8767141904
"proximity",220717,2017-07-22 03:53:01,312.42,248.92,640.08,1,1595,NA,NA,NA,NA,NA,NA,1500,-84.3977683333333,33.7804166666667,2017-07-22 00:05:52,"go",21.56,"2017-07-22 00:05:52_1500",1080.19856741453
"proximity",220717,2017-07-22 03:53:02,487.68,228.6,627.38,1979,1495,NA,NA,NA,NA,NA,NA,1501,-84.3977616666667,33.780505,2017-07-22 00:05:53,"go",19.26,"2017-07-22 00:05:53_1501",1083.52042063866
"proximity",220717,2017-07-22 03:53:02,353.06,213.36,640.08,1,1,846,779,816,782,23.3,21,1502,-84.3977616666667,33.780505,2017-07-22 00:05:53,"go",19.26,"2017-07-22 00:05:53_1502",1086.4879017656
"proximity",220717,2017-07-22 03:53:02,640.08,200.66,256.54,1,1,NA,NA,NA,NA,NA,NA,1503,-84.3977616666667,33.780505,2017-07-22 00:05:53,"go",19.26,"2017-07-22 00:05:53_1503",1089.45538289253
"proximity",220717,2017-07-22 03:53:03,472.44,538.48,320.04,1378,1,NA,NA,NA,NA,NA,NA,1504,-84.39776,33.7805816666667,2017-07-22 00:05:54,"go",18.06,"2017-07-22 00:05:54_1504",1092.42286401947
"proximity",220717,2017-07-22 03:53:03,254,375.92,320.04,1,1,NA,NA,NA,NA,NA,NA,1505,-84.39776,33.7805816666667,2017-07-22 00:05:54,"go",18.06,"2017-07-22 00:05:54_1505",1095.20545535657
"proximity",220717,2017-07-22 03:53:03,320.04,355.6,320.04,1,1,1344,262,1086,785,23.2,20.9,1506,-84.39776,33.7805816666667,2017-07-22 00:05:54,"go",18.06,"2017-07-22 00:05:54_1506",1097.98804669366
"proximity",220717,2017-07-22 03:53:03,320.04,642.62,320.04,1208,1,NA,NA,NA,NA,NA,NA,1507,-84.39776,33.7805816666667,2017-07-22 00:05:54,"go",18.06,"2017-07-22 00:05:54_1507",1100.77063803076
"proximity",220717,2017-07-22 03:53:04,320.04,642.62,640.08,1204,1,NA,NA,NA,NA,NA,NA,1508,-84.397755,33.7806616666667,2017-07-22 00:05:55,"go",17.03,"2017-07-22 00:05:55_1508",1103.55322936786
"proximity",220717,2017-07-22 03:53:04,320.04,314.96,640.08,1,1,NA,NA,NA,NA,NA,NA,1509,-84.397755,33.7806616666667,2017-07-22 00:05:55,"go",17.03,"2017-07-22 00:05:55_1509",1106.17712363534
"proximity",220717,2017-07-22 03:53:04,320.04,292.1,640.08,1137,1324,596,946,647,782,23.1,20.8,1510,-84.397755,33.7806616666667,2017-07-22 00:05:55,"go",17.03,"2017-07-22 00:05:55_1510",1108.80101790282
"proximity",220717,2017-07-22 03:53:05,177.8,436.88,640.08,1,1317,NA,NA,NA,NA,NA,NA,1511,-84.3977533333333,33.7807366666667,2017-07-22 00:05:56,"go",15.22,"2017-07-22 00:05:56_1511",1111.4249121703
"proximity",220717,2017-07-22 03:53:05,320.04,383.54,640.08,1,1316,NA,NA,NA,NA,NA,NA,1512,-84.3977533333333,33.7807366666667,2017-07-22 00:05:56,"go",15.22,"2017-07-22 00:05:56_1512",1113.76993100478
"proximity",220717,2017-07-22 03:53:05,320.04,215.9,642.62,1,396,NA,NA,NA,NA,NA,NA,1513,-84.3977533333333,33.7807366666667,2017-07-22 00:05:56,"go",15.22,"2017-07-22 00:05:56_1513",1116.11494983925
"proximity",220717,2017-07-22 03:53:06,320.04,251.46,640.08,1365,1324,899,726,867,782,23.1,20.8,1514,-84.3977533333333,33.780805,2017-07-22 00:05:57,"go",15.29,"2017-07-22 00:05:57_1514",1118.45996867373
"proximity",220717,2017-07-22 03:53:06,320.04,322.58,640.08,1,355,NA,NA,NA,NA,NA,NA,1515,-84.3977533333333,33.780805,2017-07-22 00:05:57,"go",15.29,"2017-07-22 00:05:57_1515",1120.81577274594
"proximity",220717,2017-07-22 03:53:06,320.04,345.44,640.08,1440,1323,NA,NA,NA,NA,NA,NA,1516,-84.3977533333333,33.780805,2017-07-22 00:05:57,"go",15.29,"2017-07-22 00:05:57_1516",1123.17157681816
"proximity",220717,2017-07-22 03:53:06,320.04,342.9,640.08,1940,1348,NA,NA,NA,NA,NA,NA,1517,-84.3977533333333,33.780805,2017-07-22 00:05:57,"go",15.29,"2017-07-22 00:05:57_1517",1125.52738089037
"proximity",220717,2017-07-22 03:53:07,320.04,284.48,640.08,1,1338,921,549,840,785,22.9,20.7,1518,-84.3977566666667,33.78085,2017-07-22 00:05:58,"go",15.92,"2017-07-22 00:05:58_1518",1127.88318496259
"proximity",220717,2017-07-22 03:53:07,487.68,322.58,640.08,1522,1351,NA,NA,NA,NA,NA,NA,1519,-84.3977566666667,33.78085,2017-07-22 00:05:58,"go",15.92,"2017-07-22 00:05:58_1519",1130.33605617447
"proximity",220717,2017-07-22 03:53:07,147.32,215.9,640.08,1,510,NA,NA,NA,NA,NA,NA,1520,-84.3977566666667,33.78085,2017-07-22 00:05:58,"go",15.92,"2017-07-22 00:05:58_1520",1132.78892738635
"proximity",220717,2017-07-22 03:53:08,452.12,213.36,642.62,1,1339,NA,NA,NA,NA,NA,NA,1521,-84.3977566666667,33.780905,2017-07-22 00:05:59,"go",14.56,"2017-07-22 00:05:59_1521",1135.24179859823
"proximity",220717,2017-07-22 03:53:08,640.08,215.9,642.62,1,1339,790,802,765,782,22.8,20.6,1522,-84.3977566666667,33.780905,2017-07-22 00:05:59,"go",14.56,"2017-07-22 00:05:59_1522",1137.48512804829
"proximity",220717,2017-07-22 03:53:08,640.08,218.44,640.08,1,1350,NA,NA,NA,NA,NA,NA,1523,-84.3977566666667,33.780905,2017-07-22 00:05:59,"go",14.56,"2017-07-22 00:05:59_1523",1139.72845749835
"proximity",220717,2017-07-22 03:53:08,640.08,223.52,640.08,1,1764,NA,NA,NA,NA,NA,NA,1524,-84.3977566666667,33.780905,2017-07-22 00:05:59,"go",14.56,"2017-07-22 00:05:59_1524",1141.97178694841
