"dist","LidarLeft","LidarRight","time","video_time","USLeft","USRight","USRear","CO","SO","NO","O3","P10","P25","lon","lat","LLgaussian","LRgaussian","SLgaussian","SRgaussian","left_class","right_class"
806,2489.64129813733,1252.76265720008,2017-07-22 03:52:15,2017-07-22 00:05:06,640.08,158.785721431334,640.08,786,278,1081,1320,24.5,22.2,-84.3971323333335,33.7783263333342,2444.06247278192,1245.54116183556,640.08,173.162655821171,"tree","wall"
807,2097.36459295737,1249.37832613379,2017-07-22 03:52:16,2017-07-22 00:05:07,640.08,141.020145904589,640.08,NA,NA,NA,NA,NA,NA,-84.3971616666667,33.778325,2106.75270130531,1254.71322636602,640.08,147.831814918486,"nothing","parallel"
808,1761.51409519917,1278.05883453477,2017-07-22 03:52:16,2017-07-22 00:05:07,640.08,164.195368504743,640.08,NA,NA,NA,NA,NA,NA,-84.3971616666667,33.778325,1816.12612605303,1285.14453569032,640.08,186.69130857175,"wall","people"
809,1753.90328817257,1349.32718154108,2017-07-22 03:52:16,2017-07-22 00:05:07,640.08,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3971616666667,33.778325,1891.06324288382,1356.49794669284,640.08,296.228200914653,"wall","car"
810,2570.67751886156,1463.6946350798,2017-07-22 03:52:17,2017-07-22 00:05:08,640.08,322.58,640.08,782,846,756,787,24.6,22.3,-84.3971931666668,33.7783235000004,2436.33489941426,1288.01864603486,640.08,297.70361207083,"stop-car","wall"
811,2580,522.18060222243,2017-07-22 03:52:17,2017-07-22 00:05:08,640.08,173.063167303536,642.571947211608,NA,NA,NA,NA,NA,NA,-84.3971966666667,33.7783233333333,2578.44893947337,688.598904508589,640.08,192.523077624778,"trashcan","stop-car"
812,2580,580.905733161518,2017-07-22 03:52:17,2017-07-22 00:05:08,640.08,140.508015863759,640.147334655313,NA,NA,NA,NA,NA,NA,-84.3971966666667,33.7783233333333,2580,572.287098530895,640.08,200.0793654178,"wall","people"
813,2580,587.829495034972,2017-07-22 03:52:17,2017-07-22 00:05:08,640.08,466.000002542855,640.08,NA,NA,NA,NA,NA,NA,-84.3971966666667,33.7783233333333,2579.68111637749,581.603760248886,640.08,412.546864013666,"car","stop-car"
814,2578.08338455839,557.334152934238,2017-07-22 03:52:18,2017-07-22 00:05:09,640.08,470.217695167465,640.08,783,653,852,952,24.6,22.3,-84.3972281666667,33.7783233333337,2390.16656739415,554.228338540732,640.08,429.450943763639,"people","tree"
815,1446.71311238829,508.171650135484,2017-07-22 03:52:18,2017-07-22 00:05:09,640.08,229.411248171032,642.559265482773,NA,NA,NA,NA,NA,NA,-84.3972316666667,33.7783233333333,1630.33794681262,458.712631096217,640.08,308.441785072333,"people","nothing"
816,1419,161.741075457454,2017-07-22 03:52:18,2017-07-22 00:05:09,640.08,463.609275193419,640.092744471648,NA,NA,NA,NA,NA,NA,-84.3972316666667,33.7783233333333,1616.98701664856,276.48812650919,640.085864106095,371.919556403439,"tree","stop-car"
817,2581.26638658884,504.985210924834,2017-07-22 03:52:18,2017-07-22 00:05:09,640.115245573931,146.716187889198,642.62,NA,NA,NA,NA,NA,NA,-84.3972316666667,33.7783233333333,2355.56848424825,459.381209143887,640.513883591458,252.329320668997,"bike","posts"
818,2387,574.131437805744,2017-07-22 03:52:19,2017-07-22 00:05:10,642.54646173422,464.599385202659,642.54646173422,781,964,518,419,24.7,22.4,-84.397275,33.7783266666667,2419.32175205445,558.133835130525,641.761539032413,410.569190563889,"people","tree"
819,2387,547.125808173337,2017-07-22 03:52:19,2017-07-22 00:05:10,640.259985092009,457.739955276028,640.259985092009,NA,NA,NA,NA,NA,NA,-84.397275,33.7783266666667,2387,544.504145336186,640.61046001866,411.126790031494,"stop-car","parallel"
820,2387,504.362958283517,2017-07-22 03:52:19,2017-07-22 00:05:10,640.08,170.717149172617,642.186491550201,NA,NA,NA,NA,NA,NA,-84.397275,33.7783266666667,2387,510.450487888316,640.109945651533,212.670196628743,"parallel","stop-car"
821,2387,498.188545109148,2017-07-22 03:52:20,2017-07-22 00:05:11,640.08,135.848586501354,640.767031807588,NA,NA,NA,NA,NA,NA,-84.3973018333333,33.778326666668,2387,503.64890579244,640.08,144.22766913883,"people","bike"
822,2387,524.833037841484,2017-07-22 03:52:20,2017-07-22 00:05:11,640.08,151.341591611737,640.08,781,764,784,818,24.8,22.4,-84.3973133333333,33.7783266666667,2387,525.313398719566,640.08,153.931832097951,"wall","wall"
823,2387,554.364687553627,2017-07-22 03:52:20,2017-07-22 00:05:11,640.08,182.402956345853,641.525418755045,NA,NA,NA,NA,NA,NA,-84.3973133333333,33.7783266666667,2387,552.697649358919,640.08,179.446916216179,"parallel","tree"
824,2387,573.876784926965,2017-07-22 03:52:20,2017-07-22 00:05:11,640.08,195.697362357066,641.369560392844,NA,NA,NA,NA,NA,NA,-84.3973286666659,33.7783293333348,2401.3381777623,569.334871450513,640.266763956494,193.318711800262,"trashcan","people"
825,2473.17806297933,566.090203757661,2017-07-22 03:52:21,2017-07-22 00:05:12,641.202524512654,194.695147075923,641.202524512654,NA,NA,NA,NA,NA,NA,-84.3973516666667,33.7783333333333,2476.94551701586,536.329762209333,641.072483530014,214.188367573809,"posts","tree"
826,2582,379.431715114339,2017-07-22 03:52:21,2017-07-22 00:05:12,641.543451797431,310.85482025689,642.62,NA,NA,NA,NA,NA,NA,-84.3973516666667,33.7783333333333,2566.6621105936,395.091255897,641.24324189323,294.272447799654,"trashcan","parallel"
827,2598.63521558734,286.8931986298,2017-07-22 03:52:21,2017-07-22 00:05:12,640.08,327.347941547027,641.589428107516,786,276,1071,1340,24.8,22.4,-84.3973676666663,33.7783346666682,2599.92124973584,335.03437324178,640.471818541642,292.070664481402,"posts","bike"
828,2623,483.70199296728,2017-07-22 03:52:22,2017-07-22 00:05:13,640.971531068446,131.810813589323,640.971531068446,NA,NA,NA,NA,NA,NA,-84.3973916666667,33.7783366666667,2618.94622345906,454.009304323934,640.99600860679,176.395559415097,"nothing","nothing"
829,2623,502.046101320763,2017-07-22 03:52:22,2017-07-22 00:05:13,642.010181727398,204.245466801262,642.62,NA,NA,NA,NA,NA,NA,-84.3973916666667,33.7783366666667,2623,507.755885116031,641.516231816825,235.384130710671,"parallel","stop-car"
830,2623,554.708246154497,2017-07-22 03:52:22,2017-07-22 00:05:13,640.08,463.835683569727,642.291894523242,NA,NA,NA,NA,NA,NA,-84.3973956666664,33.7783375000006,2623,544.433651870474,640.401140760934,419.548790037108,"tree","trashcan"
831,2623,545.616055955254,2017-07-22 03:52:23,2017-07-22 00:05:14,640.08,457.244328085166,640.124328085166,780,889,764,739,24.8,22.4,-84.3974316666667,33.778345,2623,544.019270155603,640.08,458.699997465668,"wall","tree"
832,2623,526.926557821342,2017-07-22 03:52:23,2017-07-22 00:05:14,640.08,459.40211559699,642.28211559699,NA,NA,NA,NA,NA,NA,-84.3974316666667,33.778345,2623,520.250811741395,640.08,419.433470138335,"stop-car","people"
833,2623,468.113211619073,2017-07-22 03:52:23,2017-07-22 00:05:14,640.08,221.332692745261,640.800096891185,NA,NA,NA,NA,NA,NA,-84.3974316666667,33.778345,2623,474.030978243133,640.08,273.951494709241,"bike","wall"
834,2623,444.867960141229,2017-07-22 03:52:23,2017-07-22 00:05:14,640.08,299.522874476696,641.517690620639,NA,NA,NA,NA,NA,NA,-84.3974316666667,33.778345,2621.06415408295,448.521923190224,640.08,300.268162284002,"people","nothing"
835,2611.36480798859,443.584457428164,2017-07-22 03:52:23,2017-07-22 00:05:14,640.08,382.192527774217,642.62,NA,NA,NA,NA,NA,NA,-84.3974509999993,33.7783470000023,2610.57790152674,443.94760077845,640.08,361.531674103618,"trashcan","parallel"
836,2595,444.483588452124,2017-07-22 03:52:24,2017-07-22 00:05:15,640.08,340.682360012962,641.991947555268,781,663,881,940,24.8,22.4,-84.39748,33.77835,2597.7227523789,445.01931131381,640.08,361.248640249729,"bike","people"
837,2595,448.602623656323,2017-07-22 03:52:24,2017-07-22 00:05:15,640.08,422.783589939537,640.08,NA,NA,NA,NA,NA,NA,-84.39748,33.77835,2595,446.598800119106,640.08,396.062603070747,"car","car"
838,2595,440.677894732853,2017-07-22 03:52:24,2017-07-22 00:05:15,640.08,344.28122522364,640.08,NA,NA,NA,NA,NA,NA,-84.39748,33.77835,2595,441.717233701265,640.08,356.160869632591,"wall","people"
839,2595,439,2017-07-22 03:52:25,2017-07-22 00:05:16,640.08,337.180175306501,640.08,NA,NA,NA,NA,NA,NA,-84.3975150000003,33.7783490000033,2592.89987483929,439.279165626545,640.08,346.781338399905,"stop-car","car"
840,2582.37742540479,439,2017-07-22 03:52:25,2017-07-22 00:05:16,640.08,387.785875260578,640.08,NA,NA,NA,NA,NA,NA,-84.3975383333333,33.7783483333333,2581.58632040911,472.500678000114,640.08,378.859804268322,"tree","tree"
841,2565,640.352193173019,2017-07-22 03:52:25,2017-07-22 00:05:16,640.08,384.742393227871,640.08,782,876,589,523,24.8,22.4,-84.3975383333333,33.7783483333333,2567.89123015639,724.553119819516,640.08,346.924578703511,"trashcan","parallel"
842,2565,1347.78492738509,2017-07-22 03:52:25,2017-07-22 00:05:16,640.08,154.399036981743,640.08,NA,NA,NA,NA,NA,NA,-84.3975383333333,33.7783483333333,2565,1187.39446319295,640.08,189.007561900872,"posts","tree"
843,2565,1091.20816516202,2017-07-22 03:52:26,2017-07-22 00:05:17,640.08,132.066467709118,640.08,NA,NA,NA,NA,NA,NA,-84.3975823333336,33.7783456666686,2518.06328064097,1123.81297544353,640.08,154.470843145582,"bike","tree"
844,2282.89193689585,1030.59908031401,2017-07-22 03:52:26,2017-07-22 00:05:17,640.08,244.392968046618,640.08,NA,NA,NA,NA,NA,NA,-84.3975933333333,33.778345,2302.38950016368,1038.78801734663,640.08,242.054972633259,"stop-car","trashcan"
845,2117.97186400178,1019.20871370416,2017-07-22 03:52:26,2017-07-22 00:05:17,640.08,342.667200423849,640.08,NA,NA,NA,NA,NA,NA,-84.3975933333333,33.778345,2152.95953682866,1018.02534050728,640.08,325.90259526414,"bike","nothing"
846,2163.3414054758,1000.70581078881,2017-07-22 03:52:26,2017-07-22 00:05:17,640.08,340.179591008638,640.08,784,705,828,912,24.6,22.3,-84.3975933333333,33.778345,2161.99301465363,1001.84675686911,640.08,310.409196102405,"people","car"
847,2200.60659009775,989.060440594454,2017-07-22 03:52:26,2017-07-22 00:05:17,640.08,158.760250540806,640.08,NA,NA,NA,NA,NA,NA,-84.3975933333333,33.778345,2194.97105466952,965.226822012599,640.08,207.369091748983,"tree","wall"
848,2204,834.165689814739,2017-07-22 03:52:27,2017-07-22 00:05:18,640.08,269.49908026977,640.08,NA,NA,NA,NA,NA,NA,-84.3976295000002,33.7783438333356,2203.43540951471,846.231659084618,640.08,259.906043081606,"nothing","trashcan"
849,2204,751.79213921014,2017-07-22 03:52:27,2017-07-22 00:05:18,640.08,322.58,641.297051747533,NA,NA,NA,NA,NA,NA,-84.397645,33.7783433333333,2204,758.155193011416,640.08,313.748475635603,"bike","tree"
850,2204,707.663033633206,2017-07-22 03:52:27,2017-07-22 00:05:18,640.08,322.58,641.982722736375,NA,NA,NA,NA,NA,NA,-84.397645,33.7783433333333,2204,702.727269945425,640.08,321.872025213611,"bike","posts"
851,2204,633.868055517364,2017-07-22 03:52:27,2017-07-22 00:05:18,640.08,318.324794300876,640.08,786,341,983,1188,24.6,22.3,-84.397645,33.7783433333333,2204,639.725887100262,640.08,294.898453357866,"wall","wall"
852,2204,595.280939058849,2017-07-22 03:52:28,2017-07-22 00:05:19,640.08,173.268106110026,640.08,NA,NA,NA,NA,NA,NA,-84.3976800000002,33.7783421666688,2204,597.987354502823,640.08,228.206644188415,"trashcan","tree"
853,2204,572.960439212676,2017-07-22 03:52:28,2017-07-22 00:05:19,640.08,358.413544925835,640.08,NA,NA,NA,NA,NA,NA,-84.397695,33.7783416666667,2204,577.651757410262,640.08,363.123299662378,"car","nothing"
854,2204,578.836598787939,2017-07-22 03:52:28,2017-07-22 00:05:19,640.08,571.866453981702,640.08,NA,NA,NA,NA,NA,NA,-84.397695,33.7783416666667,2204,584.260795303808,640.08,547.701745083387,"nothing","stop-car"
855,2204,617.314303462315,2017-07-22 03:52:28,2017-07-22 00:05:19,640.08,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.397695,33.7783416666667,2204,611.905410625473,640.08,628.730731812783,"tree","stop-car"
856,2204,623.282444141232,2017-07-22 03:52:28,2017-07-22 00:05:19,640.08,640.08,640.08,780,845,777,775,24.5,22.2,-84.397695,33.7783416666667,2204,614.707571737674,640.08,640.08,"parallel","bike"
857,2204,577.712243875842,2017-07-22 03:52:29,2017-07-22 00:05:20,640.08,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3977166666662,33.7783433333352,2204,575.500690418206,640.08,640.08,"stop-car","trashcan"
858,2204,518.849741316964,2017-07-22 03:52:29,2017-07-22 00:05:20,640.08,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3977383333333,33.778345,2204,531.257212180683,640.08,640.08,"wall","wall"
859,2204,534.56099723938,2017-07-22 03:52:29,2017-07-22 00:05:20,640.08,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3977383333333,33.778345,2204,614.127143459569,640.08,640.08,"tree","people"
860,2204,1028.49594892418,2017-07-22 03:52:29,2017-07-22 00:05:20,640.08,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3977383333333,33.778345,2197.19325579009,944.886440879078,640.08,640.368152171553,"stop-car","stop-car"
861,2163.08880187353,1019.90501695549,2017-07-22 03:52:30,2017-07-22 00:05:21,640.08,641.811907387354,640.08,781,698,860,899,24.4,22.1,-84.3977553333323,33.7783530000008,2166.71957965916,1016.14699082836,640.300016915388,641.878221376484,"posts","stop-car"
862,2144,988.726876372826,2017-07-22 03:52:30,2017-07-22 00:05:21,641.402387816998,643.942387816998,641.402387816998,NA,NA,NA,NA,NA,NA,-84.3977666666667,33.7783583333333,2147.17596642428,950.728927988054,641.220851085184,619.995380064298,"bike","posts"
863,2144,729.166186537789,2017-07-22 03:52:30,2017-07-22 00:05:21,641.633668788572,502.141974342915,641.633668788572,NA,NA,NA,NA,NA,NA,-84.3977666666667,33.7783583333333,2144,697.193671395501,641.336691506037,488.468820026274,"car","car"
864,2144,277.438160712258,2017-07-22 03:52:30,2017-07-22 00:05:21,640.08,278.160549211717,640.08,NA,NA,NA,NA,NA,NA,-84.3977723333326,33.7783613333338,2144,346.370609915445,640.403455211779,311.378080390467,"bike","car"
865,2144,240.021147571371,2017-07-22 03:52:31,2017-07-22 00:05:22,640.47042369471,253.829493980848,640.47042369471,NA,NA,NA,NA,NA,NA,-84.397795,33.7783733333333,2144,284.342447499529,640.665132195153,229.775900242053,"stop-car","people"
