"dist","LidarLeft","LidarRight","time","video_time","USLeft","USRight","USRear","CO","SO","NO","O3","P10","P25","lon","lat"
1401,946,703.668594980202,2017-07-22 03:53:58,2017-07-22 00:06:49,320.04,269.24,640.08,NA,NA,NA,NA,NA,NA,-84.3986133333333,33.7824766666667
1402,1060.96014065844,768.166433463427,2017-07-22 03:53:58,2017-07-22 00:06:49,320.04,331.138354076184,640.08,NA,NA,NA,NA,NA,NA,-84.3986133333333,33.7824766666667
1403,1366.14033534225,728.788343826807,2017-07-22 03:53:58,2017-07-22 00:06:49,320.04,495.457496688426,640.08,782,905,721,641,21.5,19.3,-84.3986133333333,33.7824766666667
1404,1291.39559916258,765.260991270704,2017-07-22 03:53:58,2017-07-22 00:06:49,320.04,349.473287640651,640.08,NA,NA,NA,NA,NA,NA,-84.3986133333333,33.7824766666667
1405,979.91124679201,806.465537978323,2017-07-22 03:53:58,2017-07-22 00:06:49,303.872301168267,275.271041107749,640.08,NA,NA,NA,NA,NA,NA,-84.3986318333333,33.7824766666699
1406,514.3388945137,844,2017-07-22 03:53:59,2017-07-22 00:06:50,276.025410084926,295.220978131618,640.08,NA,NA,NA,NA,NA,NA,-84.398675,33.7824766666667
1407,354.312989411733,844,2017-07-22 03:53:59,2017-07-22 00:06:50,268.463255685689,461.588374914835,640.08,NA,NA,NA,NA,NA,NA,-84.398675,33.7824766666667
1408,1160.00919290454,1727.53299296969,2017-07-22 03:54:00,2017-07-22 00:06:51,269.599449356774,369.904778945174,641.529724678387,780,682,886,941,21.5,19.3,-84.3987025000005,33.782475000003
1409,1790.19303388598,1935.16406631741,2017-07-22 03:54:00,2017-07-22 00:06:51,273.391615654936,270.974192172532,641.814192172532,780,682,886,941,21.5,19.3,-84.39873,33.7824733333333
1410,1772.4603885273,926.51656235963,2017-07-22 03:54:00,2017-07-22 00:06:51,277.198889694275,269.409444847138,640.249444847138,NA,NA,NA,NA,NA,NA,-84.39873,33.7824733333333
1411,1665.28712324668,640.221546015615,2017-07-22 03:54:00,2017-07-22 00:06:51,281.006163733614,271.313081866807,642.153081866807,NA,NA,NA,NA,NA,NA,-84.39873,33.7824733333333
1412,894.621238345094,612.988439122928,2017-07-22 03:54:00,2017-07-22 00:06:51,271.882967794662,277.526875545907,642.62,NA,NA,NA,NA,NA,NA,-84.39873,33.7824733333333
1413,322.369798499097,1113.6095136698,2017-07-22 03:54:00,2017-07-22 00:06:51,264.16,281.94,641.819644093854,NA,NA,NA,NA,NA,NA,-84.3987465000005,33.7824723333359
1414,337.021345167759,2030.75846920376,2017-07-22 03:54:01,2017-07-22 00:06:52,263.995246086129,282.104753913871,640.08,784,466,922,1035,21.7,19.4,-84.398785,33.78247
1415,522.997817106922,878.758460835665,2017-07-22 03:54:01,2017-07-22 00:06:52,262.082775484002,284.017224515998,640.08,NA,NA,NA,NA,NA,NA,-84.398785,33.78247
1416,568,595.434031124013,2017-07-22 03:54:01,2017-07-22 00:06:52,263.069695118126,280.130914645623,640.08,NA,NA,NA,NA,NA,NA,-84.398785,33.78247
1417,568,614.658110400678,2017-07-22 03:54:01,2017-07-22 00:06:52,271.559491482279,277.682165720253,640.08,NA,NA,NA,NA,NA,NA,-84.3987964999998,33.7824705000013
1418,707.519190580856,850.469005840106,2017-07-22 03:54:02,2017-07-22 00:06:53,289.70938918446,282.916893548909,640.08,NA,NA,NA,NA,NA,NA,-84.3988233333333,33.7824716666667
1419,2078.41619045707,2702.34037636758,2017-07-22 03:54:02,2017-07-22 00:06:53,316.134969415582,317.473421543454,640.08,782,744,834,868,21.6,19.4,-84.3988233333333,33.7824716666667
1420,1480.29965823042,2976,2017-07-22 03:54:02,2017-07-22 00:06:53,320.04,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3988233333333,33.7824716666667
1421,1120.98721279397,2976,2017-07-22 03:54:02,2017-07-22 00:06:53,320.04,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3988393333342,33.7824683333349
1422,1114.63188943192,2976,2017-07-22 03:54:03,2017-07-22 00:06:54,320.04,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3988633333333,33.7824633333333
1423,1066.64866813077,2931.72949334666,2017-07-22 03:54:03,2017-07-22 00:06:54,313.552668063491,320.108635452758,640.08,NA,NA,NA,NA,NA,NA,-84.3988633333333,33.7824633333333
1424,1091.51592095959,2630.00682569031,2017-07-22 03:54:03,2017-07-22 00:06:54,269.338692533849,303.265216203371,640.08,788,352,1110,1298,21.7,19.5,-84.3988633333333,33.7824633333333
1425,448.403842566184,2612,2017-07-22 03:54:03,2017-07-22 00:06:54,238.983144669472,318.098203046016,640.08,NA,NA,NA,NA,NA,NA,-84.3988633333333,33.7824633333333
1426,1204.68027567947,1406.25514815508,2017-07-22 03:54:04,2017-07-22 00:06:55,224.959188852298,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3988893333342,33.7824593333352
1427,1806.38979847363,613.903757254067,2017-07-22 03:54:04,2017-07-22 00:06:55,219.875014687171,433.078531282893,641.184985312829,NA,NA,NA,NA,NA,NA,-84.3989066666667,33.7824566666667
1428,1695.73191808069,589.883251857066,2017-07-22 03:54:04,2017-07-22 00:06:55,216.460864929237,509.289407594054,642.62,NA,NA,NA,NA,NA,NA,-84.3989066666667,33.7824566666667
1429,1390,582.013093233133,2017-07-22 03:54:04,2017-07-22 00:06:55,211.463314203039,317.07112386464,642.62,781,990,656,540,21.8,19.5,-84.3989066666667,33.7824566666667
1430,1390,591.909438323332,2017-07-22 03:54:05,2017-07-22 00:06:56,217.747493335316,312.88167110979,642.62,NA,NA,NA,NA,NA,NA,-84.3989411666668,33.7824536666672
1431,851.498157980193,583.820991329208,2017-07-22 03:54:05,2017-07-22 00:06:56,296.15560674604,306.591329494047,642.62,NA,NA,NA,NA,NA,NA,-84.398945,33.7824533333333
1432,616.048519334151,526.038122333976,2017-07-22 03:54:05,2017-07-22 00:06:56,320.04,295.281602095111,642.62,NA,NA,NA,NA,NA,NA,-84.398945,33.7824533333333
1433,574,474.115568430644,2017-07-22 03:54:05,2017-07-22 00:06:56,320.04,269.881453872343,641.390090867021,NA,NA,NA,NA,NA,NA,-84.3989603333335,33.7824526666681
1434,574,442.546241527921,2017-07-22 03:54:06,2017-07-22 00:06:57,320.04,248.03840768124,640.96159231876,781,724,831,870,21.9,19.6,-84.3989833333333,33.7824516666667
1435,574,406.395106890973,2017-07-22 03:54:06,2017-07-22 00:06:57,320.04,262.746071395703,642.07446428681,NA,NA,NA,NA,NA,NA,-84.3989833333333,33.7824516666667
1436,574,349.866060594658,2017-07-22 03:54:06,2017-07-22 00:06:57,320.04,310.430211758028,640.28947910762,NA,NA,NA,NA,NA,NA,-84.3989833333333,33.7824516666667
1437,574,316.893679103185,2017-07-22 03:54:06,2017-07-22 00:06:57,320.04,182.601494881083,642.49342250205,NA,NA,NA,NA,NA,NA,-84.3989833333333,33.7824516666667
1438,574,346.896562977455,2017-07-22 03:54:07,2017-07-22 00:06:58,195.398046211177,154.486341035196,640.54263410352,785,454,903,1007,21.9,19.6,-84.3990139999991,33.7824623333343
1439,1196.82795894087,372.684838768226,2017-07-22 03:54:07,2017-07-22 00:06:58,63.9322245256902,269.387605631408,640.08,NA,NA,NA,NA,NA,NA,-84.3990216666667,33.782465
1440,1474,430.409227661721,2017-07-22 03:54:07,2017-07-22 00:06:58,189.440151184272,351.430445577189,640.08,NA,NA,NA,NA,NA,NA,-84.3990216666667,33.782465
1441,1450.47789782565,485.308716694335,2017-07-22 03:54:07,2017-07-22 00:06:58,320.04,276.433433981782,641.207285651375,NA,NA,NA,NA,NA,NA,-84.3990309999983,33.7824756666672
1442,1403.16201821215,559.575104216807,2017-07-22 03:54:08,2017-07-22 00:06:59,320.04,243.967176473793,641.82511449577,NA,NA,NA,NA,NA,NA,-84.399045,33.7824916666667
1443,1399.4276521667,657.797149669053,2017-07-22 03:54:08,2017-07-22 00:06:59,320.04,474.030090962855,640.512626137036,781,851,751,743,22,19.7,-84.399045,33.7824916666667
1444,1579.11978734219,574,2017-07-22 03:54:08,2017-07-22 00:06:59,320.04,642.62,642.62,NA,NA,NA,NA,NA,NA,-84.399045,33.7824916666667
1445,1799.4659852284,574,2017-07-22 03:54:08,2017-07-22 00:06:59,320.04,642.62,642.62,NA,NA,NA,NA,NA,NA,-84.399045,33.7824916666667
1446,1612.94418176516,911.81923469709,2017-07-22 03:54:09,2017-07-22 00:07:00,320.04,378.601275036736,640.734151964548,NA,NA,NA,NA,NA,NA,-84.3990613333318,33.7825103333338
1447,1536.10801079089,1029,2017-07-22 03:54:09,2017-07-22 00:07:00,320.04,301.436957773387,640.08,781,593,1007,1065,22.1,19.8,-84.3990683333333,33.7825183333333
1448,1499.88133500671,1682.42000926901,2017-07-22 03:54:09,2017-07-22 00:07:00,320.04,323.395365012567,640.08,NA,NA,NA,NA,NA,NA,-84.3990683333333,33.7825183333333
1449,1452.95906070771,2257,2017-07-22 03:54:09,2017-07-22 00:07:00,320.04,347.393076860176,640.08,NA,NA,NA,NA,NA,NA,-84.3990743333321,33.7825303333335
1450,1436.65091775971,1823.46802311269,2017-07-22 03:54:10,2017-07-22 00:07:01,320.04,369.126665554833,640.08,NA,NA,NA,NA,NA,NA,-84.3990833333333,33.7825483333333
1451,1446,952,2017-07-22 03:54:10,2017-07-22 00:07:01,320.04,385.59631138299,640.08,NA,NA,NA,NA,NA,NA,-84.3990833333333,33.7825483333333
1452,1431.33749816768,1119.65729554175,2017-07-22 03:54:10,2017-07-22 00:07:01,320.04,430.320505673279,640.385268480771,782,970,635,524,22.1,19.8,-84.3990841666663,33.7825516666667
1453,1322.88842403333,2329.81332543849,2017-07-22 03:54:11,2017-07-22 00:07:02,320.04,642.583802526214,642.583802526214,NA,NA,NA,NA,NA,NA,-84.3990916666667,33.7825816666667
1454,1252.77103717889,1245.69065176597,2017-07-22 03:54:11,2017-07-22 00:07:02,320.04,640.300492749159,640.300492749159,NA,NA,NA,NA,NA,NA,-84.3990916666667,33.7825816666667
1455,1183.4657830126,1168.61251139703,2017-07-22 03:54:11,2017-07-22 00:07:02,320.04,489.49435696359,640.08,NA,NA,NA,NA,NA,NA,-84.3990916666667,33.7825816666667
1456,1131.31310210142,1259.6177518855,2017-07-22 03:54:11,2017-07-22 00:07:02,320.04,463.690634024755,640.08,783,677,877,958,22.2,19.9,-84.3990916666667,33.7825816666667
1457,914.69524721972,1294,2017-07-22 03:54:12,2017-07-22 00:07:03,320.04,572.721687576394,640.08,NA,NA,NA,NA,NA,NA,-84.3990936666663,33.7826046666667
1458,869.048140589445,1294,2017-07-22 03:54:12,2017-07-22 00:07:03,320.04,641.214098263963,640.08,NA,NA,NA,NA,NA,NA,-84.399095,33.78262
1459,986.10699850582,1329.26749626455,2017-07-22 03:54:12,2017-07-22 00:07:03,320.04,642.62,640.08,NA,NA,NA,NA,NA,NA,-84.399095,33.78262
1460,1030.43329833506,1451.05015749222,2017-07-22 03:54:12,2017-07-22 00:07:03,320.04,642.62,640.08,NA,NA,NA,NA,NA,NA,-84.399095,33.78262
1461,978.384295026529,1685.27067238062,2017-07-22 03:54:13,2017-07-22 00:07:04,320.04,642.62,640.08,785,322,1030,1222,22.1,19.9,-84.3991003333327,33.78266
1462,740.061230094832,1741,2017-07-22 03:54:13,2017-07-22 00:07:04,320.04,641.133252653992,640.08,NA,NA,NA,NA,NA,NA,-84.3991016666667,33.78267
1463,583.887649830181,1825.11460541663,2017-07-22 03:54:13,2017-07-22 00:07:04,320.04,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3991016666667,33.78267
1464,582.372660575619,1979,2017-07-22 03:54:13,2017-07-22 00:07:04,320.04,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3991016666667,33.78267
1465,527.838333691494,1979,2017-07-22 03:54:13,2017-07-22 00:07:04,320.04,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3991016666667,33.78267
1466,474.619386897303,1979,2017-07-22 03:54:14,2017-07-22 00:07:05,316.69893457157,640.08,640.08,779,867,707,720,22.2,20,-84.3991096666651,33.7826950000002
1467,419.174500841449,1719.73861661083,2017-07-22 03:54:14,2017-07-22 00:07:05,211.449504566031,641.065814242228,640.08,779,867,707,720,22.2,20,-84.399115,33.7827116666667
1468,387.093668350095,1311,2017-07-22 03:54:14,2017-07-22 00:07:05,72.2477911423845,642.395815036052,640.08,NA,NA,NA,NA,NA,NA,-84.399115,33.7827116666667
1469,530.623588803813,1311,2017-07-22 03:54:14,2017-07-22 00:07:05,262.533458366343,640.617444314333,640.08,NA,NA,NA,NA,NA,NA,-84.399115,33.7827116666667
1470,528.075951852644,1311,2017-07-22 03:54:14,2017-07-22 00:07:05,318.799073592614,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3991269999976,33.7827230000009
1471,438.794662413589,1311,2017-07-22 03:54:15,2017-07-22 00:07:06,290.831430067872,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.399145,33.78274
1472,285.90752520284,1311,2017-07-22 03:54:15,2017-07-22 00:07:06,191.881110782723,640.08,640.08,782,726,825,854,22.2,20,-84.399145,33.78274
1473,368.88482567859,1311,2017-07-22 03:54:15,2017-07-22 00:07:06,276.223518257235,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.399145,33.78274
1474,538.768068577089,1311,2017-07-22 03:54:15,2017-07-22 00:07:06,304.145443392899,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3991596666634,33.782752666668
1475,694.846558922909,1259.31683038343,2017-07-22 03:54:16,2017-07-22 00:07:07,282.467234331768,640.409837313633,640.409837313633,NA,NA,NA,NA,NA,NA,-84.3991816666667,33.7827716666667
1476,566.420425324198,984.512523005542,2017-07-22 03:54:16,2017-07-22 00:07:07,312.281430293017,642.163613546648,642.163613546648,NA,NA,NA,NA,NA,NA,-84.3991816666667,33.7827716666667
1477,664.271328099729,913,2017-07-22 03:54:16,2017-07-22 00:07:07,317.445220440675,558.289664321925,641.322610220337,781,1049,518,359,22.3,20.1,-84.3991816666667,33.7827716666667
1478,796.238640312204,913,2017-07-22 03:54:16,2017-07-22 00:07:07,314.96,472.919505885904,640.08,781,1049,518,359,22.3,20.1,-84.3991816666667,33.7827716666667
1479,817.642995911989,913,2017-07-22 03:54:16,2017-07-22 00:07:07,314.96,457.135519788772,640.08,NA,NA,NA,NA,NA,NA,-84.3991816666667,33.7827716666667
1480,827.986071552945,705.746543929305,2017-07-22 03:54:17,2017-07-22 00:07:08,316.438718478707,425.085630425867,641.558718478707,NA,NA,NA,NA,NA,NA,-84.3992041666641,33.7827816666687
1481,777.299715746489,509.739152754597,2017-07-22 03:54:17,2017-07-22 00:07:08,317.5,395.285531999763,642.62,NA,NA,NA,NA,NA,NA,-84.3992266666667,33.7827916666667
1482,636.236061335099,390.048779314629,2017-07-22 03:54:17,2017-07-22 00:07:08,317.5,373.570278532797,642.62,NA,NA,NA,NA,NA,NA,-84.3992266666667,33.7827916666667
1483,806.606591502721,376.288400629428,2017-07-22 03:54:17,2017-07-22 00:07:08,317.5,362.617512532916,642.62,780,824,763,783,22.3,20.1,-84.3992266666667,33.7827916666667
1484,873.813573359208,370.581357335921,2017-07-22 03:54:17,2017-07-22 00:07:08,317.5,354.949942899716,642.62,780,824,763,783,22.3,20.1,-84.3992433333314,33.782798333335
1485,867.283200685424,367.419522467526,2017-07-22 03:54:18,2017-07-22 00:07:09,317.5,320.661007752022,642.62,NA,NA,NA,NA,NA,NA,-84.3992683333333,33.7828083333333
1486,863.38743058439,353.394750103805,2017-07-22 03:54:18,2017-07-22 00:07:09,317.5,158.378808423357,642.62,NA,NA,NA,NA,NA,NA,-84.3992683333333,33.7828083333333
1487,864.403335806657,351.298332096671,2017-07-22 03:54:18,2017-07-22 00:07:09,317.5,272.343262635214,642.62,NA,NA,NA,NA,NA,NA,-84.3992683333333,33.7828083333333
1488,877.501370011923,355.808219235355,2017-07-22 03:54:18,2017-07-22 00:07:09,317.5,328.88128768578,642.62,NA,NA,NA,NA,NA,NA,-84.3992683333333,33.7828083333333
1489,893.079807549938,361.779927831227,2017-07-22 03:54:18,2017-07-22 00:07:09,317.5,303.126105218681,642.62,784,486,920,1024,22.3,20.1,-84.3992763333323,33.782811000001
1490,897.234602828598,365.162578625069,2017-07-22 03:54:19,2017-07-22 00:07:10,317.5,231.637793892278,642.510631492308,NA,NA,NA,NA,NA,NA,-84.3993083333333,33.7828216666667
1491,862.082096551031,388.31179007615,2017-07-22 03:54:19,2017-07-22 00:07:10,317.5,342.702566165353,640.332890859503,NA,NA,NA,NA,NA,NA,-84.3993083333333,33.7828216666667
1492,834.507738987253,401.609408199305,2017-07-22 03:54:19,2017-07-22 00:07:10,317.5,378.69819727963,642.004849773303,NA,NA,NA,NA,NA,NA,-84.3993083333333,33.7828216666667
1493,828.230386146542,301.647563690501,2017-07-22 03:54:20,2017-07-22 00:07:11,317.5,273.573490760231,641.057409593892,782,909,730,712,22.2,20,-84.3993343333337,33.7828196666685
1494,680.027595102457,482.753797194926,2017-07-22 03:54:20,2017-07-22 00:07:11,317.5,203.2,640.08,NA,NA,NA,NA,NA,NA,-84.3993516666667,33.7828183333333
1495,666.214872906723,722,2017-07-22 03:54:20,2017-07-22 00:07:11,317.5,308.163377879086,641.162096679166,NA,NA,NA,NA,NA,NA,-84.3993516666667,33.7828183333333
1496,828.841233468183,734.777423455542,2017-07-22 03:54:20,2017-07-22 00:07:11,317.5,516.243616861025,642.62,NA,NA,NA,NA,NA,NA,-84.3993631666668,33.7828178333346
1497,799.731807565467,723.843017264733,2017-07-22 03:54:21,2017-07-22 00:07:12,317.5,642.62,642.62,NA,NA,NA,NA,NA,NA,-84.39939,33.7828166666667
1498,795.878821782076,599.570789252278,2017-07-22 03:54:21,2017-07-22 00:07:12,317.5,642.62,642.62,781,753,816,836,22.2,19.9,-84.39939,33.7828166666667
1499,799.480306985198,506.545950367871,2017-07-22 03:54:21,2017-07-22 00:07:12,317.5,607.879817681626,641.976663290401,NA,NA,NA,NA,NA,NA,-84.39939,33.7828166666667
1500,780.71032640747,519.381612265422,2017-07-22 03:54:21,2017-07-22 00:07:12,317.5,457.065638766632,640.684929515417,NA,NA,NA,NA,NA,NA,-84.3993996666665,33.7828170000015
1501,728.415476935219,442.250816037179,2017-07-22 03:54:22,2017-07-22 00:07:13,317.5,263.955068080564,642.62,NA,NA,NA,NA,NA,NA,-84.3994383333333,33.7828183333333
1502,703.849683748619,128.751581256905,2017-07-22 03:54:22,2017-07-22 00:07:13,317.5,120.01098360746,642.62,783,944,525,427,22.2,19.9,-84.3994383333333,33.7828183333333
1503,703.794056796375,133.617599730514,2017-07-22 03:54:22,2017-07-22 00:07:13,317.5,109.444100473643,642.62,NA,NA,NA,NA,NA,NA,-84.3994383333333,33.7828183333333
1504,711.344585376083,140.419465359307,2017-07-22 03:54:23,2017-07-22 00:07:14,317.5,111.69340987421,642.62,NA,NA,NA,NA,NA,NA,-84.3994866666667,33.782825
1505,687.828813679264,155.469559245271,2017-07-22 03:54:23,2017-07-22 00:07:14,317.5,109.304207469813,642.62,NA,NA,NA,NA,NA,NA,-84.3994866666667,33.782825
1506,677.017738472276,511.731501715261,2017-07-22 03:54:23,2017-07-22 00:07:14,317.5,127.659959476669,642.62,780,830,778,783,22.3,20,-84.3994866666667,33.782825
1507,669.2151264914,553.08865513145,2017-07-22 03:54:23,2017-07-22 00:07:14,317.5,155.390368067764,642.62,NA,NA,NA,NA,NA,NA,-84.3994866666667,33.782825
1508,647.49275853236,558.732440338686,2017-07-22 03:54:24,2017-07-22 00:07:15,317.5,306.268181266532,642.62,NA,NA,NA,NA,NA,NA,-84.3995205000002,33.7828238333353
1509,631.103849790937,564.086056328399,2017-07-22 03:54:24,2017-07-22 00:07:15,317.5,347.169763845689,642.62,NA,NA,NA,NA,NA,NA,-84.399535,33.7828233333333
1510,648.930109203172,575.507606254974,2017-07-22 03:54:24,2017-07-22 00:07:15,317.5,347.98,642.62,783,383,966,1161,22.3,20,-84.399535,33.7828233333333
1511,672.250390291401,582.562467475717,2017-07-22 03:54:24,2017-07-22 00:07:15,317.5,347.98,642.62,783,383,966,1161,22.3,20,-84.3995510000002,33.7828226666682
1512,680.662192551835,588.648770207339,2017-07-22 03:54:25,2017-07-22 00:07:16,317.5,351.357575265328,642.62,NA,NA,NA,NA,NA,NA,-84.399575,33.7828216666667
1513,676.804273893059,603.02796087242,2017-07-22 03:54:25,2017-07-22 00:07:16,317.5,362.709286077908,642.62,NA,NA,NA,NA,NA,NA,-84.399575,33.7828216666667
1514,656,606.726167703373,2017-07-22 03:54:25,2017-07-22 00:07:16,317.5,376.842232983283,642.158883508358,NA,NA,NA,NA,NA,NA,-84.3995791666667,33.7828216666673
1515,656,609.3330352468,2017-07-22 03:54:26,2017-07-22 00:07:17,317.5,381,640.08,782,835,800,802,22.4,20.1,-84.3996166666667,33.7828216666667
1516,738.266299245408,603.840259613116,2017-07-22 03:54:26,2017-07-22 00:07:17,317.5,380.188518834628,640.282870291343,NA,NA,NA,NA,NA,NA,-84.3996166666667,33.7828216666667
1517,1686,601.708522431895,2017-07-22 03:54:26,2017-07-22 00:07:17,317.5,370.84,642.496607829502,NA,NA,NA,NA,NA,NA,-84.3996166666667,33.7828216666667
1518,1686,596.138311967411,2017-07-22 03:54:26,2017-07-22 00:07:17,317.5,374.79226446876,640.123914049653,NA,NA,NA,NA,NA,NA,-84.3996166666667,33.7828216666667
1519,1686,603.887987177347,2017-07-22 03:54:27,2017-07-22 00:07:18,317.5,596.239233592703,642.584435928808,782,683,857,908,22.6,20.2,-84.3996556666666,33.7828231666673
1520,952.626877243729,755.951999380022,2017-07-22 03:54:27,2017-07-22 00:07:18,317.5,604.062252436231,640.308873781885,NA,NA,NA,NA,NA,NA,-84.39966,33.7828233333333
1521,786.689578005783,780.164416445861,2017-07-22 03:54:27,2017-07-22 00:07:18,319.616147070226,634.146058983164,640.08,NA,NA,NA,NA,NA,NA,-84.39966,33.7828233333333
1522,1072.05886014935,814.523708921448,2017-07-22 03:54:28,2017-07-22 00:07:19,320.04,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3996903333337,33.7828210000016
1523,1170,925.868042755907,2017-07-22 03:54:28,2017-07-22 00:07:19,320.04,640.08,640.08,785,526,846,923,22.6,20.2,-84.3997033333333,33.78282
1524,1170,811.428556647367,2017-07-22 03:54:28,2017-07-22 00:07:19,320.04,643.165650121171,641.622825060585,NA,NA,NA,NA,NA,NA,-84.3997033333333,33.78282
1525,1096.94035875012,646.739128020173,2017-07-22 03:54:28,2017-07-22 00:07:19,320.04,493.451921585654,641.265463585586,NA,NA,NA,NA,NA,NA,-84.3997033333333,33.78282
1526,1033,594.459152664662,2017-07-22 03:54:28,2017-07-22 00:07:19,321.206247768242,359.513752231758,641.246247768242,NA,NA,NA,NA,NA,NA,-84.3997153333334,33.7828193333342
1527,1033,600.489518306993,2017-07-22 03:54:29,2017-07-22 00:07:20,321.418051958353,358.14,641.458051958353,NA,NA,NA,NA,NA,NA,-84.3997333333333,33.7828183333333
1528,1033,349.983424087705,2017-07-22 03:54:29,2017-07-22 00:07:20,320.04,356.723899993889,640.08,NA,NA,NA,NA,NA,NA,-84.3997333333333,33.7828183333333
1529,1033,142.712102420127,2017-07-22 03:54:30,2017-07-22 00:07:21,320.04,198.596314765921,640.08,NA,NA,NA,NA,NA,NA,-84.3997503333333,33.7828183333341
